state	precisionMatrix11	precisionMatrix12	precisionMatrix21	precisionMatrix22
14100000	0.0699911354615744	-0.0616454338888173	-0.0616454338888173	0.0780930532872631
14110000	0.0709587279124236	-0.0281811556667907	-0.0281811556667907	0.0307387706093627
14120000	0.0197360598292242	-0.0183891484845223	-0.0183891484845223	0.0465779046070189
14130000	0.0384931049729127	-0.0276542170555906	-0.0276542170555906	0.0423489936940744
14140000	0.128920413583773	-0.047838206597919	-0.047838206597919	0.0453220309407493
14150000	0.341403829850608	-0.0234648970234317	-0.0234648970234317	0.0215771580402669
14160000	1.18104606133208	-0.0318914754331324	-0.0318914754331324	0.0229206864744684
14170000	0.581942280983203	0.000684887707951701	0.000684887707951701	0.0222253098547157
14180000	1.11421424949111	-0.0934453574068516	-0.0934453574068516	0.0304680712591888
14190000	0.08714919984151	-0.0241583074875831	-0.0241583074875831	0.0317797289375285
14200000	0.0904300960234173	-0.0234579204244133	-0.0234579204244133	0.0295342993532545
14210000	0.57095245086259	-0.0583044571794501	-0.0583044571794501	0.0393240055822669
14220000	0.336283067211715	-0.0423564901532995	-0.0423564901532995	0.0301252021248932
14230000	0.60711357575363	-0.120628778194408	-0.120628778194408	0.0488322981504614
14240000	0.263440769039214	-0.0213356119664748	-0.0213356119664748	0.0263505727269538
14250000	0.076366295567321	-0.0278282327122832	-0.0278282327122832	0.0308909017786845
14260000	0.157017879452429	-0.0524027254134797	-0.0524027254134797	0.0446588433948773
14270000	0.74761850022779	-0.0368264893280087	-0.0368264893280087	0.0192526302334977
14280000	0.462386907480082	-0.0272325086982964	-0.0272325086982964	0.0234513501128108
14290000	0.43966143621047	-0.0787330851439235	-0.0787330851439235	0.0335128635718049
14300000	0.679212488855617	-0.1336072372236	-0.1336072372236	0.0532755074084525
14310000	0.257662800016048	-0.0567216391400764	-0.0567216391400764	0.0367744122702319
14320000	0.291414508561446	-0.0608189174754567	-0.0608189174754567	0.0353003027828045
14330000	0.218861878604144	-0.0417787851236914	-0.0417787851236914	0.0305082513068262
14340000	0.457382026132745	-0.0638342919395087	-0.0638342919395087	0.0459448809880149
14350000	0.181340298576265	-0.0343965444397637	-0.0343965444397637	0.0318480373073855
14360000	0.430063736988419	-0.0666086962083937	-0.0666086962083937	0.0398958725232996
14370000	0.471395817980044	-0.0331948434948818	-0.0331948434948818	0.0230876193074434
14380000	0.504189430359592	-0.0178912996897797	-0.0178912996897797	0.0250245077713546
14390000	1.01862986434882	-0.0932434554136253	-0.0932434554136253	0.0337460644813657
