state	type_with_type	type_with_flowers	flowers_with_type	flowers_with_flowers
16340000	1.6066272618911	5.82298489593829	5.82298489593829	44.1049433209063
16350000	3.28449745477708	6.76480504596789	6.76480504596789	40.3739753622666
16360000	3.03955974661613	5.07904453067112	5.07904453067112	39.4469524896124
16370000	9.24843907505413	14.5151667332516	14.5151667332516	44.2599014455107
16380000	5.29942594475518	6.64825253144692	6.64825253144692	36.2083567353373
16390000	5.79878340284249	7.8533961360915	7.8533961360915	42.9355870118945
16400000	31.277328520704	17.6723574391552	17.6723574391552	31.5100341840995
16410000	11.2860380305707	14.258299382624	14.258299382624	43.0309005904919
16420000	33.7048122664167	10.3779997584793	10.3779997584793	33.9368918355233
16430000	16.5785113066751	15.1786193448393	15.1786193448393	63.0043664211516
16440000	10.2160312174654	12.1916689513736	12.1916689513736	41.1021605757974
16450000	11.1047869325213	9.81305475290475	9.81305475290475	49.5612275056841
16460000	2.25230747615781	3.86307623578238	3.86307623578238	37.3656995204249
16470000	1.81094073514352	1.39804132485102	1.39804132485102	38.31646688199
16480000	11.0090200838555	6.31325263578415	6.31325263578415	28.5200321509057
16490000	12.9273336248177	8.04613135105371	8.04613135105371	32.7197559951484
16500000	7.97482870180646	10.617393574746	10.617393574746	41.4330833606472
16510000	3.79888313434183	6.34894594279379	6.34894594279379	28.4269354023079
16520000	3.07266174049094	5.46376437541024	5.46376437541024	52.3631361631607
16530000	4.05357475960119	7.35019999714052	7.35019999714051	44.6425482635595
16540000	9.497702738868	9.92788954339913	9.92788954339913	45.2424824619828
16550000	1.64761821263275	4.05366517646978	4.05366517646978	50.9365876130499
16560000	1.09266624362713	3.70018740016173	3.70018740016173	48.7653228764899
16570000	16.8929905396224	22.6064728328313	22.6064728328313	53.780390272228
16580000	2.31305362045216	4.63417722178574	4.63417722178574	36.8917672158912
16590000	4.11906038448128	7.27278306132417	7.27278306132417	34.03411785356
16600000	1.77968662482762	2.01995523749248	2.01995523749248	32.780334391749
16610000	3.35448370797171	7.75058525913528	7.75058525913528	57.552188242328
16620000	2.5223167555281	6.86568992537207	6.86568992537207	39.6643054566656
16630000	2.56033757076674	5.88161628193274	5.88161628193274	37.6196081010945
16640000	1.8782702336999	1.80129839104378	1.80129839104378	38.6016373635533
16650000	10.7261360915185	10.5589814946683	10.5589814946683	40.5801199516184
16660000	12.7641790224615	10.4629095798613	10.4629095798613	32.1960496003262
16670000	6.04928136845945	9.88179754191016	9.88179754191016	49.5882453539701
16680000	2.21403248663648	4.30054332674064	4.30054332674064	27.7730464847381
16690000	10.6664023121658	16.4512832769675	16.4512832769675	53.2453528930818
16700000	3.24598897684225	4.75627202233348	4.75627202233348	25.2189450366443
16710000	1.37057031808676	2.50177131724718	2.50177131724718	42.6852927488882
16720000	3.03359115678461	3.05500111305201	3.05500111305201	38.3621840509389
16730000	4.44685313420361	5.75917901554881	5.75917901554881	42.500320971677
16740000	7.46007973884354	7.43112290527965	7.43112290527965	41.5126793700046
16750000	2.09887895923936	6.32503156896643	6.32503156896643	51.2569039526847
16760000	2.9121714987735	3.26534216552268	3.26534216552268	35.1905409420135
16770000	3.3457203006733	5.80705919733114	5.80705919733114	28.6668793504776
16780000	4.56696433925156	8.33130760993414	8.33130760993414	57.0540422853188
16790000	4.09775237257769	10.7177551410838	10.7177551410838	64.2649522356753
16800000	1.54385352672457	2.56306245024769	2.56306245024769	33.8379006707043
16810000	3.77095031863179	6.9529557516996	6.9529557516996	54.2293860860812
16820000	9.69831769319767	9.76070095348923	9.76070095348923	34.9257397519465
16830000	8.75153653768694	8.58956023748834	8.58956023748834	39.1303756699135
16840000	7.89174566649585	9.17523628413946	9.17523628413946	36.3047313370224
16850000	10.3323822034969	12.806306163557	12.806306163557	37.8452015540737
16860000	6.40032648334773	7.37375090761159	7.37375090761159	41.5712931391226
16870000	30.966605271873	16.1071644062322	16.1071644062322	27.5082772748024
16880000	3.4603577568159	3.28281415357371	3.28281415357371	45.7293831072749
16890000	5.21430449902076	4.82105280303014	4.82105280303014	42.0988020866677
16900000	3.94147400235821	5.15997753562622	5.15997753562622	46.9378389782054
16910000	15.8107076861852	16.4096777628182	16.4096777628182	48.270848564441
16920000	9.92161049475032	12.4725020907654	12.4725020907654	38.1552038802598
16930000	8.03658120139127	8.86529668634057	8.86529668634057	29.1260474447228
16940000	1.08114264169806	4.60153442153732	4.60153442153732	52.4388657538749
16950000	1.56215099106725	3.18495380219194	3.18495380219194	44.3144339431176
16960000	2.80835871540535	-0.983467022559025	-0.983467022559025	40.2245142737645
16970000	4.96097449425921	6.91856902320019	6.91856902320019	45.2253997098716
16980000	7.66015907694373	12.6116981940236	12.6116981940236	33.2521899044409
16990000	3.02552273951391	6.97539004636523	6.97539004636523	42.5656220126213
1.7e+07	2.93733891147929	6.0134555529059	6.0134555529059	54.9385318697591
17010000	2.44697859708795	6.91298403713269	6.91298403713269	50.82520744436
17020000	4.05036621334729	6.56712813184894	6.56712813184894	33.51180022529
17030000	7.19582075066946	8.30923762918944	8.30923762918943	41.3210325734432
17040000	2.96198546499807	-1.1166758723516	-1.1166758723516	28.6369982020285
17050000	1.75523760786477	3.66962409584799	3.66962409584799	33.244334135865
17060000	1.97864532517051	4.5495417883402	4.5495417883402	43.9589075434408
17070000	5.17830016489753	10.2106600542332	10.2106600542332	45.3009274800091
17080000	16.059747467139	13.7439405442145	13.7439405442145	43.7614604868702
17090000	46.6403718624599	22.1829100959905	22.1829100959905	45.0690711043805
17100000	79.8031505160312	33.2599440058748	33.2599440058748	39.0841148255075
17110000	50.1894768474852	23.3387192736363	23.3387192736363	40.6301130877692
17120000	13.6948180865423	10.3093692163182	10.3093692163182	31.5717776197519
17130000	9.92930776744566	7.78248633375314	7.78248633375314	42.2294269584021
17140000	4.86953209417542	5.99247522399027	5.99247522399027	35.0789816427584
17150000	2.35689063128929	4.77022607755828	4.77022607755828	36.5374310487768
17160000	1.19867984104037	2.02352954723275	2.02352954723275	37.7171455842895
17170000	2.83774015927406	4.14026730721649	4.14026730721649	34.138515589079
17180000	2.25705959015091	5.48268785739413	5.48268785739413	40.3928696947078
17190000	4.81409487981099	4.76297100232611	4.76297100232611	28.592249313677
17200000	8.98141320524541	10.1974101239774	10.1974101239774	40.734106291559
17210000	20.8497722738724	10.1893462781712	10.1893462781712	34.7137922383045
17220000	2.58624629682269	7.30729614207963	7.30729614207963	49.7336829414265
17230000	4.91837745079419	4.67250448739435	4.67250448739435	29.4389582637342
17240000	3.6715371979585	9.08304130231679	9.0830413023168	56.8115171515048
17250000	4.73487112976624	6.46155516480112	6.46155516480112	30.2184541587684
17260000	8.47120326214659	9.76336023408444	9.76336023408444	28.7230305151746
17270000	24.7868928465517	5.57566198221087	5.57566198221087	40.4658061003768
17280000	22.6854030555534	16.6829332514049	16.6829332514049	45.1006024997112
17290000	10.1665778269569	7.66863488348844	7.66863488348844	50.0785822015102
17300000	3.41467437027262	3.38529799700191	3.38529799700191	33.9551567042072
17310000	4.45014701933711	6.57053123160161	6.57053123160161	47.0177769282963
17320000	7.71944764600932	6.64862710447143	6.64862710447143	32.4064322867812
17330000	20.999043661806	20.6961003947548	20.6961003947548	36.9310869235021
17340000	29.0996442555747	24.2715411752208	24.2715411752208	45.4943515252114
17350000	30.6894639841959	16.7686671253341	16.7686671253341	34.8387244216863
17360000	32.5300352012702	27.3284838550623	27.3284838550623	54.6019180571334
17370000	88.1835175462109	25.980278414199	25.980278414199	24.5882399674122
17380000	24.7943104537495	20.0625453317889	20.0625453317889	45.2177526081235
17390000	9.47103677830243	7.45382551949591	7.4538255194959	27.7352621468155
17400000	2.82720349313382	5.38283253599242	5.38283253599242	42.5513571407576
17410000	2.1538536758652	5.07613310302699	5.07613310302699	40.7932093399801
17420000	5.48720012877045	7.327449028621	7.327449028621	44.0560572692579
17430000	3.89693452748311	9.04018248597467	9.04018248597467	37.0817104298337
17440000	16.8933972829596	19.7351783048255	19.7351783048255	34.7166051964199
17450000	53.2378370399352	14.8040179697435	14.8040179697435	35.8205043216782
17460000	19.5106675863786	18.4239959912066	18.4239959912066	39.1843819913958
17470000	19.97125570374	17.0692862469015	17.0692862469015	32.4676581024404
17480000	3.77749790843123	7.24338290818572	7.24338290818572	33.6656718743758
17490000	2.08536040072795	4.90127390511172	4.90127390511172	39.0287838088399
17500000	1.16854440581728	4.13873542269512	4.13873542269512	52.1345945792699
17510000	4.34175932127966	8.31650138309837	8.31650138309837	41.0592511372177
17520000	6.4636157341808	5.96195844123075	5.96195844123075	34.1921249992078
