state	type_with_type	type_with_size	type_with_flowers	size_with_type	size_with_size	size_with_flowers	flowers_with_type	flowers_with_size	flowers_with_flowers
640000	1	-0.107544263188843	-0.575126804589876	-0.107544263188843	1	0.0357308448180983	-0.575126804589876	0.0357308448180983	1
650000	1	0.232744659838495	-0.67351035371529	0.232744659838495	1	-0.171978079414138	-0.67351035371529	-0.171978079414138	1
660000	1	-0.108451902524294	-0.746497281854427	-0.108451902524294	1	0.0411646207617845	-0.746497281854427	0.0411646207617845	1
670000	1	-0.345712254571837	-0.763049492174668	-0.345712254571837	1	0.28377184050316	-0.763049492174668	0.28377184050316	1
680000	1	-0.235426576037584	-0.738128911620911	-0.235426576037584	1	0.303451953741495	-0.738128911620911	0.303451953741495	1
690000	1	-0.50207226139233	-0.62036049467234	-0.50207226139233	1	0.278867717484901	-0.62036049467234	0.278867717484901	1
7e+05	1	0.0883691061027724	-0.559664225713577	0.0883691061027724	1	-0.167026070327227	-0.559664225713578	-0.167026070327227	1
710000	1	0.0209599504062801	-0.775540912376143	0.0209599504062802	1	0.0576034086063942	-0.775540912376143	0.0576034086063942	1
720000	1	-0.269343278057393	-0.770083838898004	-0.269343278057393	1	0.167015369589723	-0.770083838898004	0.167015369589723	1
730000	1	0.00409184650549053	-0.831105380494478	0.0040918465054905	1	0.0777400289379409	-0.831105380494478	0.0777400289379409	1
740000	1	-0.227940545182266	-0.581856540501421	-0.227940545182266	1	0.064783811636801	-0.581856540501421	0.0647838116368011	1
750000	1	-0.1848023734991	-0.314947281197746	-0.1848023734991	1	0.162823722745803	-0.314947281197746	0.162823722745803	1
760000	1	0.108327875853528	-0.744558613455457	0.108327875853528	1	-0.0928041290309227	-0.744558613455457	-0.0928041290309227	1
770000	1	0.00868698727012591	-0.610475889988097	0.00868698727012591	1	0.0231847465420494	-0.610475889988097	0.0231847465420494	1
780000	1	-0.166754959627294	-0.744063468219112	-0.166754959627294	1	0.210570231802188	-0.744063468219112	0.210570231802188	1
790000	1	-0.133528126047711	-0.412936499079126	-0.133528126047711	1	0.0234816681355262	-0.412936499079127	0.0234816681355263	1
8e+05	1	-0.361380415276908	-0.672898212480135	-0.361380415276908	1	0.320807425460705	-0.672898212480135	0.320807425460705	1
810000	1	-0.24787244343742	-0.567214103085723	-0.24787244343742	1	0.12317516206111	-0.567214103085723	0.12317516206111	1
820000	1	0.075260363528721	-0.614824315737663	0.075260363528721	1	0.18460578929462	-0.614824315737663	0.18460578929462	1
830000	1	-0.224177237374089	-0.651768703628333	-0.224177237374089	1	0.224873967724157	-0.651768703628333	0.224873967724157	1
840000	1	0.130486227069305	-0.714315139340918	0.130486227069305	1	0.129759031226514	-0.714315139340918	0.129759031226515	1
850000	1	0.0400294157571861	-0.633833915251891	0.0400294157571861	1	0.00304344766143446	-0.633833915251891	0.00304344766143445	1
860000	1	-0.124441586586334	-0.517497244103504	-0.124441586586334	1	0.139696605889964	-0.517497244103504	0.139696605889964	1
870000	1	-0.00536155004114458	-0.645053757667159	-0.00536155004114458	1	0.113399207752039	-0.645053757667159	0.113399207752039	1
880000	1	-0.070771069794413	-0.570799215937575	-0.070771069794413	1	0.10643800013434	-0.570799215937575	0.10643800013434	1
890000	1	-0.168600617951794	-0.622341560292113	-0.168600617951794	1	0.187318896976051	-0.622341560292113	0.187318896976051	1
9e+05	1	-0.445072825125641	-0.571882906858117	-0.445072825125641	1	0.257561979617712	-0.571882906858117	0.257561979617712	1
910000	1	-0.383175486476925	-0.586803129963223	-0.383175486476925	1	0.117083318746248	-0.586803129963223	0.117083318746248	1
920000	1	-0.103344960996966	-0.484679634449379	-0.103344960996966	1	0.0447203972843571	-0.484679634449379	0.0447203972843571	1
930000	1	-0.0869610297239033	-0.58255244234865	-0.0869610297239033	1	0.259415096659572	-0.58255244234865	0.259415096659572	1
940000	1	0.12117602736363	-0.589107735681963	0.12117602736363	1	0.0422822118160959	-0.589107735681963	0.0422822118160959	1
950000	1	-0.334473966295773	-0.632196472103662	-0.334473966295773	1	-0.0327192872348741	-0.632196472103662	-0.0327192872348741	1
960000	1	-0.147410594706789	-0.450571211435452	-0.147410594706789	1	0.126805132157515	-0.450571211435452	0.126805132157515	1
970000	1	0.0172233183552053	-0.718982321084258	0.0172233183552053	1	-0.231394871601495	-0.718982321084258	-0.231394871601495	1
980000	1	-0.418213967049437	-0.722515349357008	-0.418213967049437	1	0.304448255929959	-0.722515349357008	0.304448255929959	1
990000	1	0.107016159838861	-0.677206822840583	0.107016159838861	1	-0.0140532538461653	-0.677206822840583	-0.0140532538461653	1
1e+06	1	-0.0282508322171947	-0.406090774734093	-0.0282508322171947	1	0.118747961518763	-0.406090774734093	0.118747961518763	1
1010000	1	-0.332579617615805	-0.372725573321505	-0.332579617615805	1	-0.0352562410909554	-0.372725573321505	-0.0352562410909554	1
1020000	1	0.0597172445900051	-0.610257794761326	0.0597172445900051	1	-0.0593105795465056	-0.610257794761326	-0.0593105795465056	1
1030000	1	0.253438490684494	-0.22716540951843	0.253438490684494	1	0.340722618534577	-0.22716540951843	0.340722618534577	1
1040000	1	-0.0924498483160275	-0.526512165081503	-0.0924498483160275	1	-0.128577925261533	-0.526512165081503	-0.128577925261533	1
1050000	1	-0.304972926372148	-0.561316729518776	-0.304972926372148	1	0.127831847772442	-0.561316729518776	0.127831847772442	1
1060000	1	0.0320656231164345	-0.677772160398725	0.0320656231164345	1	0.0458701452052219	-0.677772160398725	0.0458701452052218	1
1070000	1	-0.163648234353285	-0.710709621591674	-0.163648234353285	1	0.156531284688828	-0.710709621591674	0.156531284688828	1
1080000	1	-0.00149446795759166	-0.544761479094228	-0.00149446795759166	1	-0.0375615382479674	-0.544761479094228	-0.0375615382479674	1
1090000	1	-0.376451693287786	-0.617989813569502	-0.376451693287786	1	0.322937305624826	-0.617989813569502	0.322937305624826	1
1100000	1	-0.276681265224419	-0.559856042975423	-0.276681265224419	1	0.0250723355363042	-0.559856042975423	0.0250723355363042	1
1110000	1	-0.345311105109355	-0.520172037121178	-0.345311105109355	1	0.0270129999293897	-0.520172037121178	0.0270129999293897	1
1120000	1	0.0777226321010714	-0.468372624584493	0.0777226321010715	1	0.177859694376221	-0.468372624584493	0.177859694376221	1
1130000	1	0.0988890803437504	-0.633986637710314	0.0988890803437504	1	-0.0948259326416223	-0.633986637710314	-0.0948259326416223	1
1140000	1	-0.0175576721962988	-0.502869332478921	-0.0175576721962988	1	0.120021373567841	-0.502869332478921	0.120021373567841	1
1150000	1	-0.122631152113606	-0.713792414084515	-0.122631152113606	1	0.135105237110941	-0.713792414084515	0.135105237110941	1
1160000	1	-0.0883051857935643	-0.560401324338956	-0.0883051857935643	1	-0.162855204533202	-0.560401324338956	-0.162855204533202	1
1170000	1	0.157233210907182	-0.430736950205712	0.157233210907182	1	0.205692845914723	-0.430736950205712	0.205692845914723	1
1180000	1	-0.136623907242759	-0.704202574449523	-0.136623907242759	1	0.0857012325144968	-0.704202574449523	0.0857012325144968	1
1190000	1	-0.240056998937731	-0.574904016480322	-0.240056998937731	1	0.383669742856039	-0.574904016480322	0.383669742856039	1
1200000	1	-0.120844954328323	-0.757053153971384	-0.120844954328323	1	0.0366657725527992	-0.757053153971384	0.0366657725527991	1
1210000	1	0.00720897696113995	-0.498333929143147	0.00720897696113995	1	0.125510102006413	-0.498333929143147	0.125510102006413	1
1220000	1	0.0555860815700185	-0.72680131881942	0.0555860815700185	1	-0.0192305751834445	-0.72680131881942	-0.0192305751834445	1
1230000	1	-0.081780769158639	-0.62678045917096	-0.081780769158639	1	0.120992188093382	-0.62678045917096	0.120992188093382	1
1240000	1	-0.33239796380637	-0.491375188329876	-0.33239796380637	1	0.0718606917165141	-0.491375188329876	0.0718606917165141	1
1250000	1	0.0723217050113962	-0.423589169231998	0.0723217050113962	1	0.176870648231444	-0.423589169231998	0.176870648231444	1
1260000	1	-0.0536169009727548	-0.445415803771939	-0.0536169009727548	1	0.046243404826584	-0.445415803771939	0.046243404826584	1
1270000	1	-0.113965320608493	-0.588692658880104	-0.113965320608493	1	0.0603099241376627	-0.588692658880104	0.0603099241376627	1
1280000	1	-0.054897760321007	-0.392190475730389	-0.054897760321007	1	-0.0222439101125648	-0.392190475730389	-0.0222439101125648	1
1290000	1	-0.201079429795711	-0.326076276548959	-0.201079429795711	1	-0.0486924891816693	-0.326076276548959	-0.0486924891816693	1
1300000	1	-0.282816556778604	-0.754325210929383	-0.282816556778605	1	0.228909884498485	-0.754325210929383	0.228909884498485	1
1310000	1	-0.30065552044635	-0.391063979006907	-0.30065552044635	1	-0.241552905706445	-0.391063979006907	-0.241552905706445	1
1320000	1	-0.361812327594938	-0.678840847258296	-0.361812327594938	1	0.29804205842414	-0.678840847258296	0.29804205842414	1
1330000	1	-0.0881237555993128	-0.486501081669062	-0.0881237555993128	1	0.2582727828959	-0.486501081669062	0.2582727828959	1
1340000	1	-0.286111980759509	-0.38358070055895	-0.286111980759509	1	0.0917511686228164	-0.38358070055895	0.0917511686228164	1
1350000	1	-0.0900981908719404	-0.575825509923595	-0.0900981908719404	1	0.199197653613689	-0.575825509923595	0.199197653613689	1
1360000	1	-0.118572127487921	-0.473840666277571	-0.118572127487921	1	0.0595248468562027	-0.473840666277571	0.0595248468562027	1
1370000	1	-0.00319364148407566	-0.650482426169475	-0.00319364148407564	1	0.10412902433775	-0.650482426169475	0.10412902433775	1
1380000	1	0.0419496912798508	-0.428790982766771	0.0419496912798508	1	0.143021075943553	-0.428790982766771	0.143021075943553	1
1390000	1	-0.211125266603687	-0.776815032912915	-0.211125266603687	1	0.208162890420238	-0.776815032912915	0.208162890420238	1
1400000	1	-0.194139231182722	-0.721325351905956	-0.194139231182722	1	0.0270578849563017	-0.721325351905956	0.0270578849563017	1
1410000	1	-0.475492326847433	-0.760020930243656	-0.475492326847433	1	0.359913216179775	-0.760020930243656	0.359913216179775	1
1420000	1	-0.0953227991715123	-0.642820040490093	-0.0953227991715123	1	0.0598826392685119	-0.642820040490093	0.0598826392685119	1
1430000	1	-0.232603549112586	-0.65510152438377	-0.232603549112586	1	0.0763852168457746	-0.65510152438377	0.0763852168457746	1
1440000	1	-0.215560029340344	-0.524818381391587	-0.215560029340343	1	0.0123612129553352	-0.524818381391587	0.0123612129553352	1
1450000	1	-0.0549205158555647	-0.490638989810509	-0.0549205158555647	1	-0.0402769804532223	-0.490638989810509	-0.0402769804532223	1
1460000	1	-0.181560168042982	-0.698002242931192	-0.181560168042982	1	0.079588460960131	-0.698002242931192	0.079588460960131	1
1470000	1	-0.127831359857481	-0.659292498640393	-0.127831359857481	1	0.0914880862148386	-0.659292498640393	0.0914880862148386	1
1480000	1	-0.027655581043452	-0.629553288758781	-0.027655581043452	1	0.478438463747911	-0.629553288758781	0.478438463747911	1
1490000	1	0.198259705299901	-0.584594755402617	0.198259705299901	1	-0.100839787926505	-0.584594755402617	-0.100839787926505	1
1500000	1	0.0191306734532226	-0.740455474519332	0.0191306734532226	1	0.249119080439804	-0.740455474519332	0.249119080439804	1
1510000	1	-0.184349592990953	-0.586376294468097	-0.184349592990953	1	-0.0420298217460638	-0.586376294468097	-0.0420298217460638	1
1520000	1	-0.255518350463201	-0.549636137042254	-0.255518350463201	1	0.159522535905797	-0.549636137042254	0.159522535905797	1
1530000	1	-0.39480941450969	-0.420884140608754	-0.39480941450969	1	0.120296107970351	-0.420884140608754	0.120296107970351	1
1540000	1	-0.0480370269422445	-0.536283324220308	-0.0480370269422445	1	-0.0981598901000962	-0.536283324220308	-0.0981598901000962	1
1550000	1	0.0989892184401648	-0.465524898601826	0.0989892184401648	1	0.109821340845236	-0.465524898601826	0.109821340845236	1
1560000	1	-0.37133284221676	-0.488699858463091	-0.37133284221676	1	0.20759335409388	-0.488699858463091	0.20759335409388	1
1570000	1	-0.214295486656367	-0.59461370304567	-0.214295486656367	1	0.230542613704706	-0.59461370304567	0.230542613704706	1
1580000	1	-0.334071253869701	-0.573537778033948	-0.334071253869701	1	0.309502802193748	-0.573537778033948	0.309502802193748	1
1590000	1	-0.17348951578002	-0.548908902434483	-0.17348951578002	1	0.00680792550249939	-0.548908902434483	0.00680792550249937	1
1600000	1	-0.240544628679079	-0.569447435709413	-0.240544628679079	1	-0.00927668694865454	-0.569447435709413	-0.00927668694865452	1
1610000	1	-0.289694946685578	-0.63185060385093	-0.289694946685578	1	0.29820092249815	-0.63185060385093	0.29820092249815	1
1620000	1	-0.201635604537684	-0.466810066166039	-0.201635604537684	1	0.287307727535659	-0.466810066166039	0.287307727535659	1
1630000	1	-0.0456100935416575	-0.662233319945558	-0.0456100935416575	1	0.200115008543943	-0.662233319945558	0.200115008543943	1
1640000	1	0.0427148960493505	-0.697300007014439	0.0427148960493505	1	0.141126455664996	-0.697300007014439	0.141126455664996	1
1650000	1	0.32598829176038	-0.624932999162508	0.32598829176038	1	0.0930156645938024	-0.624932999162508	0.0930156645938024	1
1660000	1	0.136472387256895	-0.580196820791013	0.136472387256895	1	-0.0667685233958651	-0.580196820791013	-0.0667685233958651	1
1670000	1	-0.245296983153111	-0.413862941371521	-0.245296983153111	1	0.238494147388862	-0.413862941371521	0.238494147388862	1
1680000	1	-0.313040976390074	-0.640383977636406	-0.313040976390074	1	0.177535942856737	-0.640383977636406	0.177535942856737	1
1690000	1	-0.154625781835307	-0.777093383080998	-0.154625781835307	1	0.188393373946578	-0.777093383080998	0.188393373946578	1
1700000	1	-0.302540913528212	-0.678110443330128	-0.302540913528212	1	0.0508369396812249	-0.678110443330128	0.0508369396812249	1
1710000	1	-0.349368989496164	-0.587308397484601	-0.349368989496164	1	0.0659136312367994	-0.587308397484601	0.0659136312367994	1
1720000	1	-0.0409293716475932	-0.586324750048183	-0.0409293716475932	1	0.169427466846751	-0.586324750048183	0.169427466846751	1
1730000	1	-0.397354507146949	-0.74705790578055	-0.397354507146949	1	0.337511554019487	-0.74705790578055	0.337511554019487	1
1740000	1	-0.088455111946456	-0.581656764981619	-0.088455111946456	1	0.169337420663335	-0.581656764981619	0.169337420663335	1
1750000	1	0.0790874347435526	-0.75056303837593	0.0790874347435526	1	0.0606854708851543	-0.75056303837593	0.0606854708851543	1
1760000	1	0.0943772108514349	-0.499240370345981	0.0943772108514349	1	0.0148704589500854	-0.499240370345981	0.0148704589500854	1
1770000	1	-0.0317054367403084	-0.3511677240148	-0.0317054367403084	1	0.0516941064368677	-0.3511677240148	0.0516941064368677	1
1780000	1	-0.332254759268917	-0.650384299010076	-0.332254759268917	1	0.149182143656419	-0.650384299010076	0.149182143656419	1
1790000	1	0.0477992065340659	-0.489997013289265	0.0477992065340659	1	0.245572179791086	-0.489997013289265	0.245572179791086	1
1800000	1	-0.374761891465994	-0.640417795069339	-0.374761891465994	1	0.0709654846075924	-0.640417795069339	0.0709654846075924	1
1810000	1	-0.376490443428131	-0.375031961540417	-0.376490443428131	1	0.141248059657995	-0.375031961540417	0.141248059657995	1
1820000	1	0.234546087243898	-0.564741167311152	0.234546087243898	1	-0.178110085656758	-0.564741167311152	-0.178110085656758	1
1830000	1	-0.375953734539322	-0.546876170064965	-0.375953734539322	1	0.0927346106166673	-0.546876170064965	0.0927346106166673	1
1840000	1	0.00941131262422161	-0.491625088071289	0.00941131262422163	1	0.0724302574289715	-0.491625088071289	0.0724302574289715	1
1850000	1	-0.107005933044732	-0.459189155778947	-0.107005933044732	1	0.118283795740492	-0.459189155778947	0.118283795740492	1
1860000	1	-0.453153841350823	-0.697621072063887	-0.453153841350823	1	0.334832024125339	-0.697621072063887	0.334832024125339	1
1870000	1	-0.161897563820156	-0.429099155028815	-0.161897563820156	1	0.19508337747877	-0.429099155028815	0.19508337747877	1
1880000	1	-0.0718598125318828	-0.430648220364303	-0.0718598125318828	1	0.115268421404307	-0.430648220364303	0.115268421404307	1
1890000	1	-0.104227239603821	-0.505220928887499	-0.104227239603821	1	0.00473153463297722	-0.505220928887499	0.00473153463297722	1
1900000	1	-0.0459883415180227	-0.639050583212612	-0.0459883415180228	1	-0.0344653764810885	-0.639050583212612	-0.0344653764810885	1
1910000	1	-0.375509072241455	-0.767919021743009	-0.375509072241455	1	0.368659332368783	-0.767919021743009	0.368659332368783	1
1920000	1	-0.00112879645640987	-0.68612912116026	-0.00112879645640987	1	-0.0213684310061908	-0.68612912116026	-0.0213684310061908	1
1930000	1	0.0209843355963355	-0.650272089324224	0.0209843355963355	1	0.0269678129013821	-0.650272089324224	0.0269678129013821	1
1940000	1	0.136021450361042	-0.622203723994242	0.136021450361042	1	-0.0839917150241901	-0.622203723994242	-0.0839917150241901	1
1950000	1	-0.185544246729121	-0.688639704008583	-0.185544246729121	1	0.293197553892992	-0.688639704008583	0.293197553892992	1
1960000	1	-0.212936983381443	-0.427576098732414	-0.212936983381443	1	0.11897091516572	-0.427576098732414	0.11897091516572	1
1970000	1	-0.127918910596499	-0.714457382078747	-0.127918910596499	1	0.0359963537080728	-0.714457382078747	0.0359963537080728	1
1980000	1	-0.236946978294327	-0.492201734222296	-0.236946978294327	1	0.0749329007536935	-0.492201734222296	0.0749329007536935	1
1990000	1	-0.075184457691998	-0.747595413089503	-0.075184457691998	1	0.0473366602342236	-0.747595413089503	0.0473366602342236	1
2e+06	1	-0.089345720383136	-0.437055815614808	-0.089345720383136	1	0.161060568974412	-0.437055815614808	0.161060568974412	1
2010000	1	0.0937553046104508	-0.586845437975758	0.0937553046104508	1	0.0012108833889737	-0.586845437975758	0.00121088338897371	1
2020000	1	-0.191635304830781	-0.758400095564267	-0.191635304830781	1	0.0151482574740334	-0.758400095564267	0.0151482574740333	1
2030000	1	-0.218881555885984	-0.550747741934257	-0.218881555885984	1	0.0956924751994493	-0.550747741934257	0.0956924751994493	1
2040000	1	-0.440403562623167	-0.663588751684835	-0.440403562623167	1	0.34970395611377	-0.663588751684835	0.34970395611377	1
2050000	1	-0.496671572757405	-0.481166697925875	-0.496671572757405	1	0.203559815795794	-0.481166697925875	0.203559815795794	1
2060000	1	0.0223308100454047	-0.549123940184159	0.0223308100454047	1	-0.0035288375723331	-0.549123940184159	-0.0035288375723331	1
2070000	1	-0.343942516108929	-0.768896373670153	-0.343942516108929	1	0.141178156396379	-0.768896373670153	0.141178156396379	1
2080000	1	-0.0782387580563652	-0.677438603742662	-0.0782387580563652	1	0.0136844795819444	-0.677438603742662	0.0136844795819444	1
2090000	1	-0.091746086065248	-0.624794559404497	-0.091746086065248	1	0.1343207788424	-0.624794559404497	0.1343207788424	1
2100000	1	-0.0851153277885827	-0.332346980616056	-0.0851153277885827	1	0.208274547047182	-0.332346980616056	0.208274547047182	1
2110000	1	-0.160899479872035	-0.735031703601234	-0.160899479872035	1	0.0876886824125316	-0.735031703601234	0.0876886824125316	1
2120000	1	-0.0607031806475551	-0.706427063201679	-0.0607031806475551	1	0.0753721300533947	-0.706427063201679	0.0753721300533947	1
2130000	1	-0.109577922178288	-0.324055403823047	-0.109577922178288	1	0.18464824472847	-0.324055403823047	0.18464824472847	1
2140000	1	-0.0417316824074831	-0.686128945599317	-0.041731682407483	1	0.287364580414679	-0.686128945599317	0.287364580414679	1
2150000	1	-0.278892711003399	-0.634567423262662	-0.278892711003399	1	0.225285591930485	-0.634567423262662	0.225285591930485	1
2160000	1	-0.284608123099368	-0.34210383746478	-0.284608123099368	1	0.0292317901738031	-0.34210383746478	0.0292317901738031	1
2170000	1	0.0453909344614686	-0.56420665350298	0.0453909344614686	1	-0.0314233969169161	-0.56420665350298	-0.0314233969169161	1
2180000	1	0.0985057789085962	-0.695252447849651	0.0985057789085962	1	-0.0547152465047878	-0.695252447849652	-0.0547152465047878	1
2190000	1	-0.308554014859156	-0.36929710628841	-0.308554014859156	1	0.308021478467008	-0.36929710628841	0.308021478467008	1
2200000	1	-0.266612048032923	-0.698908633745185	-0.266612048032923	1	0.24256771001997	-0.698908633745185	0.24256771001997	1
2210000	1	-0.0300530209460788	-0.61049140350053	-0.0300530209460788	1	0.158611250295466	-0.61049140350053	0.158611250295466	1
2220000	1	0.0275725150941376	-0.551296875062578	0.0275725150941376	1	0.0341735685328121	-0.551296875062578	0.0341735685328121	1
2230000	1	-0.108533284345108	-0.551305771946576	-0.108533284345108	1	-0.0427822503957901	-0.551305771946576	-0.0427822503957901	1
2240000	1	-0.22601609699223	-0.82165003544386	-0.22601609699223	1	0.125816109111412	-0.82165003544386	0.125816109111412	1
2250000	1	-0.261076651300972	-0.457846751864683	-0.261076651300972	1	0.0879952560674982	-0.457846751864683	0.0879952560674982	1
2260000	1	-0.102049475408477	-0.62485934670177	-0.102049475408477	1	0.21238967878644	-0.62485934670177	0.21238967878644	1
2270000	1	0.0301754190959094	-0.229910180845882	0.0301754190959094	1	0.124119019256795	-0.229910180845882	0.124119019256795	1
2280000	1	-0.140642971136248	-0.449026566689429	-0.140642971136248	1	0.124973343357903	-0.449026566689429	0.124973343357903	1
2290000	1	-0.0411231000342779	-0.612782831180604	-0.0411231000342779	1	0.0254436494001653	-0.612782831180604	0.0254436494001653	1
2300000	1	-0.36009975342661	-0.368635895633957	-0.36009975342661	1	0.077801836805737	-0.368635895633957	0.077801836805737	1
2310000	1	-0.116501668376276	-0.624959697983642	-0.116501668376276	1	0.166671403160287	-0.624959697983642	0.166671403160287	1
2320000	1	-0.139701591167786	-0.744764666542976	-0.139701591167786	1	0.113280616316474	-0.744764666542976	0.113280616316474	1
2330000	1	0.0310931892818059	-0.50101111420603	0.0310931892818059	1	0.129496239033193	-0.50101111420603	0.129496239033193	1
2340000	1	-0.0454861259040941	-0.622181843922702	-0.0454861259040941	1	0.234832979603318	-0.622181843922702	0.234832979603318	1
2350000	1	-0.323057289719975	-0.627035109972257	-0.323057289719975	1	0.116086370930727	-0.627035109972257	0.116086370930727	1
2360000	1	-0.420763467630987	-0.34765915802071	-0.420763467630987	1	0.0411709097956342	-0.34765915802071	0.0411709097956342	1
2370000	1	-0.217132423867366	-0.534248442003058	-0.217132423867366	1	0.257591741331609	-0.534248442003058	0.257591741331609	1
