state	type_with_type	type_with_size	type_with_flowers	size_with_type	size_with_size	size_with_flowers	flowers_with_type	flowers_with_size	flowers_with_flowers
250000	1.54328206432469	-0.349105258174543	-4.54720692001129	-0.349105258174543	48.7143984333122	-0.559098296784562	-4.54720692001129	-0.559098296784562	54.5081817101475
260000	3.83786997927356	-2.54268376162552	-11.8374945027616	-2.54268376162552	64.7957855973813	0.636716665048645	-11.8374945027616	0.636716665048643	71.6689463931484
270000	8.94769594364092	-4.2548856272521	-17.1916446490263	-4.25488562725211	44.1330225454377	9.40115345507404	-17.1916446490263	9.40115345507404	61.5464982652515
280000	2.81897764516788	-3.99738845961947	-6.45183368021623	-3.99738845961947	58.2449812313686	19.8224439447235	-6.45183368021623	19.8224439447235	55.7063691438648
290000	2.35501139825335	-2.50707355715708	-2.43868703848536	-2.50707355715708	55.5697972494816	6.02113666245788	-2.43868703848536	6.02113666245788	49.6150884310718
3e+05	2.12023403868316	-2.24925536923783	-6.58785070113659	-2.24925536923783	75.4526002650654	16.7024305807948	-6.58785070113659	16.7024305807948	74.9920593596709
310000	15.6162124459411	0.845542045987598	-33.7610831464127	0.845542045987597	78.2535123493876	9.05900758995812	-33.7610831464127	9.05900758995812	110.148094529251
320000	4.38264769857397	-0.538724838360903	-13.2840480576186	-0.538724838360903	58.3556809369269	15.2015466489258	-13.2840480576186	15.2015466489258	80.9682016286955
330000	1.14633966444804	-1.11932697233898	-3.50045486830643	-1.11932697233898	86.9883086018402	19.0166183486557	-3.50045486830643	19.0166183486557	69.3484469461691
340000	2.61888353416263	-3.78559296776647	-7.47217011538673	-3.78559296776647	60.3719577300794	-9.45671450568912	-7.47217011538673	-9.45671450568912	73.914288845958
350000	2.12187691673367	-3.68790977442987	-9.44587812415307	-3.68790977442987	67.6695035760968	21.9009778265544	-9.44587812415307	21.9009778265544	84.7305201894052
360000	1.70216871724104	-0.0736712784056974	-6.93867024237008	-0.0736712784056976	53.6478641805786	11.44894420636	-6.93867024237008	11.44894420636	100.204901563907
370000	1.10298714435315	1.09264199099238	-2.56134151745562	1.09264199099238	84.3982231734232	11.0544942286777	-2.56134151745562	11.0544942286777	55.7417962978979
380000	3.39865058475543	-0.847246854994117	-7.20597936253117	-0.847246854994117	61.8775692778377	12.7367892896204	-7.20597936253117	12.7367892896204	51.6650594993375
390000	5.60625074366856	-3.66026891655924	-9.69243986087621	-3.66026891655924	52.6079499687567	9.33128481748544	-9.69243986087621	9.33128481748544	54.1384349645511
4e+05	4.8423964563415	-4.92356684284348	-6.34876646608434	-4.92356684284348	63.8562072465599	6.19890571347237	-6.34876646608434	6.19890571347237	46.6210087992353
410000	3.91908279870374	-7.19350064197641	-10.1494584356668	-7.19350064197641	82.533590202948	9.21309047114788	-10.1494584356668	9.21309047114788	87.2163114813849
420000	2.82671230932909	0.749626329225706	-8.22547236239546	0.749626329225706	64.1331411407944	13.6122193997104	-8.22547236239546	13.6122193997104	71.5468439533283
430000	2.00697456176391	0.542827458390697	-7.15615881609826	0.542827458390697	47.8194056654684	2.38550646990114	-7.15615881609826	2.38550646990114	83.8406561308676
440000	2.52653643613571	-1.94863947461098	-6.49848688512574	-1.94863947461098	57.7921112780287	-0.86610698648049	-6.49848688512574	-0.866106986480489	51.7536048390702
450000	7.00364415965155	-0.437729108010265	-8.65618420347218	-0.437729108010266	63.5678457940953	-9.28184094085281	-8.65618420347218	-9.28184094085282	45.0912112822937
460000	2.31361184498554	-1.84669709341883	-7.61830867644785	-1.84669709341883	50.6709748574959	12.8223104113223	-7.61830867644785	12.8223104113223	61.9516606617705
470000	3.79352989385768	-2.06410965256229	-14.1779537987612	-2.0641096525623	50.1111266881718	0.241860499333803	-14.1779537987612	0.241860499333803	81.9346574266061
480000	1.34509153812217	-3.16782898506571	-2.36644123854926	-3.16782898506571	81.941166499193	24.2258773530255	-2.36644123854926	24.2258773530255	65.0197853891747
490000	2.91734861230114	-6.53155009438547	-9.29455110155099	-6.53155009438547	63.0360170709417	18.9772880227286	-9.29455110155099	18.9772880227286	74.8172251908384
5e+05	2.59956805515806	-0.58894448490011	-5.35171037350917	-0.588944484900109	56.4754580092029	5.07018123335624	-5.35171037350917	5.07018123335624	47.8344987885066
510000	2.7707940414534	-1.24759507498239	-7.61452052662978	-1.24759507498239	63.2734807583591	7.50384333538052	-7.61452052662978	7.50384333538052	56.2838655139159
520000	3.2515191425131	-6.46480747260162	-8.12985596451425	-6.46480747260162	92.8625453179178	14.8774109402998	-8.12985596451425	14.8774109402998	50.6134470578644
530000	1.47609753367013	-0.834670006323599	-3.85003929487333	-0.834670006323599	40.3071561042109	8.9703196181171	-3.85003929487333	8.9703196181171	46.9395216422557
540000	7.4770713649787	-2.62544672249311	-15.3444112928477	-2.62544672249311	67.1006703090565	14.3901676153679	-15.3444112928477	14.3901676153679	56.7366626001675
550000	3.54072589177057	-4.04003340406024	-7.00455562063352	-4.04003340406024	48.4143475645656	3.40792067925068	-7.00455562063352	3.40792067925068	47.9730085735234
560000	2.6381367597118	0.415852060921732	-7.58836307966209	0.415852060921732	57.0688459494145	1.70442198802671	-7.58836307966209	1.70442198802671	64.897224283491
570000	2.40363628332021	-3.90608156966551	-8.70551454196303	-3.90608156966551	47.5637918492661	22.6582792364645	-8.70551454196303	22.6582792364645	71.3811937622666
580000	7.21313770255651	-4.37161761982177	-14.7891341983088	-4.37161761982177	46.8198496672616	6.84757312477949	-14.7891341983088	6.84757312477949	61.9249907039322
590000	1.46595856321635	-2.23555629649599	-5.46348181222501	-2.23555629649599	47.5820986804673	-0.984352681464217	-5.46348181222501	-0.984352681464217	67.9059431731009
6e+05	2.29451928883807	-3.27519892122897	-3.1476447742469	-3.27519892122897	49.0627401281165	16.3071173427541	-3.1476447742469	16.3071173427541	79.55647148545
610000	2.59182425983392	1.22782083416847	-7.2772523208872	1.22782083416847	51.5139158993475	-2.14622376818012	-7.2772523208872	-2.14622376818012	52.7944594488271
620000	5.53402838914473	-1.60334084995429	-13.1462003081281	-1.60334084995429	64.838695219273	2.92611684261959	-13.1462003081281	2.92611684261959	67.3797155617408
630000	37.7487218619918	-18.4095454854043	-38.5729051538122	-18.4095454854043	87.633287749065	35.9949688637961	-38.5729051538122	35.9949688637961	83.9218497344281
640000	11.7156398029603	-2.77257763696729	-15.8252535254543	-2.77257763696729	56.7318471621062	2.16351947440835	-15.8252535254543	2.16351947440835	64.6261261130644
650000	27.0693171688805	7.98017519130236	-25.8960255806703	7.98017519130236	43.4298270852572	-8.37562709856	-25.8960255806703	-8.37562709856	54.613546191776
660000	3.87952575127602	-1.70104968793156	-11.0010876827013	-1.70104968793156	63.4133957699702	2.45263374794448	-11.0010876827013	2.45263374794448	55.9804199357426
670000	23.401472615358	-14.4558232013755	-27.7707079392489	-14.4558232013755	74.7158806373203	18.4539103448171	-27.7707079392489	18.4539103448171	56.6011557355957
680000	13.8839734026195	-7.49598237761818	-22.2009706085113	-7.49598237761818	73.0184093396214	20.9309519559174	-22.2009706085113	20.9309519559174	65.1576958067534
690000	6.54180774678927	-9.56085185953278	-11.9638129676662	-9.56085185953278	55.4323059468832	15.6551166395407	-11.9638129676662	15.6551166395407	56.8529737805529
7e+05	2.10542120573386	0.942583997147643	-6.16894683356121	0.942583997147643	54.0381170559289	-9.32713689518587	-6.16894683356121	-9.32713689518587	57.7069295751643
710000	3.6854950681269	0.278556167326032	-12.5755280946598	0.278556167326032	47.9235764098757	3.36818854712959	-12.5755280946598	3.36818854712959	71.3423158248276
720000	4.92988000107579	-4.77977300110221	-14.2597139571556	-4.77977300110221	63.880147833904	11.1325338840859	-14.2597139571556	11.1325338840859	69.5519420394525
