state	precisionMatrix11	precisionMatrix12	precisionMatrix13	precisionMatrix21	precisionMatrix22	precisionMatrix23	precisionMatrix31	precisionMatrix32	precisionMatrix33
31590000	1.07053538157949	0.0505887981583318	-0.0746803556791882	0.0505887981583318	0.0179177531637526	-0.00288780209995373	-0.0746803556791882	-0.00288780209995373	0.0243117578190734
31600000	0.754761035757312	-0.00188950026530142	-0.0512774274801695	-0.00188950026530142	0.0221288477316915	0.00174780574425616	-0.0512774274801695	0.00174780574425616	0.0206808495072234
31610000	1.19546744421173	0.0551811923241608	-0.236761120106606	0.0551811923241608	0.0163543511025692	-0.00694793890337006	-0.236761120106606	-0.00694793890337006	0.0681336036892043
31620000	0.513379253559664	0.000690014790930479	-0.0903402532605528	0.000690014790930479	0.0193993270748803	0.00421037441564833	-0.0903402532605528	0.00421037441564833	0.0385254031130649
31630000	0.185048113136894	0.00398136428957471	-0.0613394378214771	0.00398136428957471	0.0233430836406994	-0.000630032266918235	-0.0613394378214771	-0.000630032266918235	0.0405914492073573
31640000	0.362754602185586	-0.00626851157860079	-0.0645891937346858	-0.00626851157860079	0.0199438657089036	0.00271955313016769	-0.0645891937346858	0.00271955313016769	0.0331667302614337
31650000	0.841354415748059	0.0299383295258313	-0.110333216423456	0.0299383295258313	0.0190649783722602	-0.00211397643834916	-0.110333216423456	-0.00211397643834916	0.0389236116591722
31660000	0.440716711187327	0.0250568963098966	-0.108826972649566	0.0250568963098966	0.0192557092061604	-0.002786741614779	-0.108826972649566	-0.002786741614779	0.0482109531362662
31670000	0.214799250430533	0.00171042143825875	-0.0334039826822331	0.00171042143825875	0.0155433485522725	0.00270153412134651	-0.0334039826822331	0.00270153412134651	0.0317996118013564
31680000	0.376539537216248	-0.00575511996352095	-0.0891135972136399	-0.00575511996352095	0.0169193479975018	0.00511342446460581	-0.0891135972136399	0.00511342446460581	0.038290420312585
31690000	0.380163962471803	0.0168690594110043	-0.122560423902481	0.0168690594110043	0.0177459778405162	-0.00229038750324358	-0.122560423902481	-0.00229038750324358	0.0590470089201938
31700000	0.812679000898955	0.00179401214169675	-0.246366636247935	0.00179401214169675	0.0160693297139969	-0.00314454899773054	-0.246366636247935	-0.00314454899773054	0.0914167611715447
31710000	1.26530101925839	0.0319180438988488	-0.229869781215153	0.0319180438988488	0.0178314780038667	-0.00157694579680346	-0.229869781215153	-0.00157694579680346	0.0609989092820141
31720000	0.874202400921535	-0.0488847261504003	-0.183547391637162	-0.0488847261504003	0.0194368305454643	0.0118775498821091	-0.183547391637162	0.0118775498821091	0.0559509670829001
