state	type_with_type	type_with_size	type_with_density	size_with_type	size_with_size	size_with_density	density_with_type	density_with_size	density_with_density
830000	3.39407114818658	1.81996859898558	-11.9485064174861	1.81996859898558	53.7233070503768	-1.56769432690062	-11.9485064174861	-1.56769432690062	79.0201569164429
840000	5.94231516683152	-5.7544408515729	-10.2123850425677	-5.7544408515729	55.9000302875223	16.816264704954	-10.2123850425677	16.816264704954	52.5101893772981
850000	9.51188957734136	-12.235759076164	-17.9370739340295	-12.235759076164	60.215575709949	12.6490028082324	-17.9370739340295	12.6490028082324	65.3779225468681
860000	3.98346045358308	-5.27298283093988	-9.84007872399874	-5.27298283093988	72.2409625297927	21.6907408532825	-9.84007872399874	21.6907408532825	52.4658749422506
870000	9.99724552097307	-4.65750130825229	-13.4538427946791	-4.65750130825229	52.3481554134653	3.25959281478761	-13.4538427946791	3.25959281478761	42.0691595003791
880000	5.90458041910373	2.30113301472739	-8.51509496700008	2.30113301472739	67.3405363241685	-0.783455892080487	-8.51509496700008	-0.783455892080487	54.0461191934674
890000	2.32193150514045	-2.605106576902	-3.23131781507548	-2.605106576902	42.1659418779273	2.6084215098425	-3.23131781507548	2.6084215098425	46.3109301993666
9e+05	1.82241984320149	-3.27964356482096	-7.64549433804668	-3.27964356482096	47.0081395574997	14.0092210735606	-7.64549433804668	14.0092210735606	62.2704315829335
910000	3.61903981008572	-4.39314476303907	-10.5998683048005	-4.39314476303907	53.0052737236187	9.55530573606638	-10.5998683048005	9.55530573606638	62.5283825753387
920000	6.67432756317783	-2.45351660148948	-12.1373981679168	-2.45351660148948	62.1227403470412	11.6812684362409	-12.1373981679168	11.6812684362409	63.4726937869837
930000	4.14630043698315	-4.09330552383969	-11.4564242928891	-4.0933055238397	54.5202855164223	7.79189698385064	-11.4564242928891	7.79189698385064	75.5931665144222
940000	11.1208202231615	-6.82305816481141	-10.2649589734428	-6.82305816481141	68.283593458884	1.68649498205163	-10.2649589734428	1.68649498205163	52.3840312988519
950000	4.75838253916985	-1.61166320942153	-9.50103634119218	-1.61166320942153	54.5334472728438	4.66334940311322	-9.50103634119218	4.66334940311322	50.9755272357094
960000	5.32740550252725	-1.42226388094155	-10.8130866293226	-1.42226388094155	57.805811442401	5.84445525301821	-10.8130866293226	5.84445525301821	49.536348524364
970000	5.69083908704532	-6.96472443138181	-11.1140559117393	-6.96472443138181	59.1224160129794	7.32068219017073	-11.1140559117393	7.32068219017072	58.0286758571375
980000	3.44654365800116	-1.12317362511005	-9.31491346889507	-1.12317362511005	41.7393726586046	4.37563880005516	-9.31491346889507	4.37563880005516	50.3522711404418
990000	5.21554585264101	-0.508007495329013	-11.1918593075209	-0.508007495329013	74.6154360983455	6.84981539228141	-11.1918593075209	6.84981539228141	71.6992656722447
1e+06	3.0740003093818	-2.24267810702783	-9.54027620496932	-2.24267810702783	61.653017961452	14.6409562594649	-9.54027620496932	14.6409562594649	62.1665679807533
1010000	2.20476060707983	-6.71717181900587	-6.31165454547976	-6.71717181900587	61.4807418968748	22.6805210743114	-6.31165454547976	22.6805210743114	55.3775212630504
1020000	2.32655665056163	0.816921867407137	-7.8978360252107	0.816921867407137	52.4650463023009	0.270812195413841	-7.8978360252107	0.270812195413842	55.2053290356118
