# BEAST v10.5.0
# Generated Wed May 13 09:31:20 PDT 2026 [seed=1778689850145]
# -window -working -options
state	posterior	prior	likelihood	precisionMatrix11	precisionMatrix12	precisionMatrix21	precisionMatrix22
400000	-87.21026385420598	0.20349007052831303	-87.4137539247343	0.5031682535181244	0.06445061292743923	0.06445061292743923	0.023667677060994173
410000	-105.67735165629722	1.1970913348262933	-106.87444299112352	0.1873366617742089	0.03145899440791912	0.03145899440791912	0.0244362207682347
420000	-125.34997858637462	1.024562456398289	-126.3745410427729	0.1260256666941955	0.042267193059695805	0.042267193059695805	0.027940718353373264
430000	-124.480267640693	0.8395296711338238	-125.31979731182682	0.08444579548728352	0.039628803060799855	0.039628803060799855	0.03151033757904481
440000	-85.79234750421314	0.4364879134530497	-86.22883541766619	0.3427068348194456	0.048083987954543786	0.048083987954543786	0.023931802693629073
450000	-90.89691707691351	-0.15393719721617183	-90.74297987969734	0.4843139563145999	0.08240815997107703	0.08240815997107703	0.02837956915233998
460000	-56.52824592850172	-4.140281385685343	-52.38796454281638	1.425677151426808	0.14548778857803402	0.14548778857803402	0.03983351537708399
470000	-78.62281962215701	-0.7912968256742956	-77.83152279648272	0.6124994628181331	0.08190738296678293	0.08190738296678293	0.023967895992471795
480000	-84.00980545618548	0.1893480626674795	-84.19915351885295	0.41623224343130905	0.028685886730411277	0.028685886730411277	0.01976055414979552
490000	-64.65716243523468	-1.5563230028355055	-63.10083943239917	0.8333043479771	0.09131440903176788	0.09131440903176788	0.027212702769359002
500000	-90.86797882879877	0.37792253697923783	-91.24590136577801	0.3962112525772274	0.062853336428438	0.062853336428438	0.030336314605412033
510000	-127.07496651076724	1.2096242207616732	-128.2845907315289	0.06900287970733189	0.020947636414687647	0.020947636414687647	0.022865224645414517
520000	-108.2407602786119	1.1212695152910013	-109.3620297939029	0.2009925461671208	0.05866737058684764	0.05866737058684764	0.03492980055227177
530000	-105.85450497968607	1.2785496493737423	-107.13305462905981	0.15783689021265634	0.031172863785805263	0.031172863785805263	0.02455351355812255
540000	-102.04626152777678	0.8825940000440999	-102.92885552782087	0.22119888876640645	0.03635030577166731	0.03635030577166731	0.022568361414865425
