state	type_with_type	type_with_density	density_with_type	density_with_density
6360000	5.83637638837767	-12.6532710733082	-12.6532710733082	64.4105070723547
6370000	3.86302645939451	-10.0423682674211	-10.0423682674211	66.1241918446218
6380000	5.79066930417315	-13.5465868157667	-13.5465868157667	63.4615927261722
6390000	6.85059465230183	-10.082874400372	-10.082874400372	45.7505592441802
6400000	1.34357581193604	-5.98594075342958	-5.98594075342958	56.6939668510891
6410000	3.8011655387613	-11.0053367041092	-11.0053367041092	99.3347754154272
6420000	6.24856266154388	-12.6866256409124	-12.6866256409124	55.5673112533432
6430000	5.04524747464424	-11.5626611757176	-11.5626611757176	72.1606203007157
6440000	5.73457128479713	-12.0319597846933	-12.0319597846933	57.293797914693
6450000	8.83756408100823	-12.6960133048577	-12.6960133048577	51.6861989896417
6460000	49.2581733761832	-41.4307631649378	-41.4307631649378	64.5310564248581
6470000	84.1814180730505	-49.9054084867269	-49.9054084867269	58.7066514417867
6480000	13.1980939120004	-15.4112043565372	-15.4112043565372	74.5800972073965
6490000	9.40502651647699	-12.7978716836044	-12.7978716836044	57.2424228416349
6500000	9.04313396135593	-15.3990937665812	-15.3990937665812	54.1975616358863
6510000	4.95179992915321	-10.0753701967665	-10.0753701967665	52.9525353939405
6520000	2.65337096908797	-7.49203909867343	-7.49203909867343	55.2899620211314
6530000	24.4452780081268	-27.7370632442395	-27.7370632442395	62.084657481658
6540000	6.26722355586594	-5.45682241846025	-5.45682241846025	48.6886610794422
6550000	6.34174505595262	-8.05684064542377	-8.05684064542377	64.6832528578117
6560000	4.54033173424597	-10.0584361414896	-10.0584361414896	51.1150869368959
6570000	4.39696962691259	-10.1678363558627	-10.1678363558627	48.0255455047205
6580000	9.59505675061218	-17.9569671200115	-17.9569671200115	67.8772982122582
6590000	8.67693839919198	-15.7416420142586	-15.7416420142586	62.488514630849
6600000	11.1488963531699	-15.3975166524448	-15.3975166524448	69.9440497570418
6610000	12.3680290596114	-13.9275980232096	-13.9275980232096	76.0337806689045
6620000	45.6420667877879	-28.623974333102	-28.623974333102	50.7238616313646
6630000	40.9606480082847	-26.9623990023761	-26.9623990023761	50.4574229556156
6640000	61.5015666691388	-28.933890034303	-28.933890034303	47.9438735660177
6650000	57.9780790653036	-33.2825367190116	-33.2825367190117	56.1403807699947
6660000	86.9554954704397	-48.2087224505792	-48.2087224505792	55.3732362769049
6670000	61.0981264244502	-53.6595610200399	-53.6595610200399	95.8571279928601
6680000	36.0584135965256	-11.9706245914061	-11.9706245914061	65.4335465286881
6690000	4.76118968273144	-10.1936892261604	-10.1936892261604	59.2318653158064
6700000	4.17180329973616	-9.00171093071956	-9.00171093071956	59.1316920720144
6710000	2.5800127309802	-6.22867659086741	-6.22867659086741	56.3151446960625
6720000	5.09092345506823	-12.8989770150693	-12.8989770150693	72.3377692188719
6730000	12.4713215125702	-18.4456508110809	-18.4456508110809	51.4254093632321
6740000	3.324177065527	-5.78359526210978	-5.78359526210978	50.4967689830236
6750000	3.16230027602996	-6.46404168625282	-6.46404168625282	50.5472940089769
6760000	2.80531907576346	-7.6070752542945	-7.6070752542945	78.0335618803366
6770000	36.0773539685512	-35.837666967342	-35.837666967342	56.2202372535483
6780000	35.0071768030172	-36.0198979885554	-36.0198979885554	60.9860739558783
6790000	4.24728519638885	-7.67748602243158	-7.67748602243158	45.3755066469964
6800000	13.6964813895264	-18.9672620450043	-18.9672620450043	46.3317850804633
6810000	2.10400713664835	-5.57547220048947	-5.57547220048947	60.8961801478936
6820000	2.34220326774437	-4.79963124878981	-4.79963124878981	54.8938484441917
6830000	2.36532975529449	-6.28861634356217	-6.28861634356217	73.8240239857091
6840000	2.20301929861415	-7.15582160867395	-7.15582160867395	54.5919723029781
6850000	2.57164587083554	-8.89981753392009	-8.89981753392009	55.3340241297825
6860000	8.20839154121632	-14.5841272356632	-14.5841272356632	75.3240618203149
6870000	6.60714902350777	-12.0871707764251	-12.0871707764251	50.5532567117712
6880000	0.866662353109697	-3.48724624130371	-3.48724624130371	70.7231041179535
6890000	4.78824315592585	-16.025668816874	-16.025668816874	90.3681786643974
6900000	1.8425834814225	-2.17540680130034	-2.17540680130034	43.5695488248109
6910000	3.90515747522504	-11.4788036412303	-11.4788036412303	75.3858729441048
6920000	10.117492995981	-20.0982923016183	-20.0982923016183	71.0207138372936
6930000	3.49693320275307	-9.61393160395475	-9.61393160395475	54.9063821562904
6940000	5.2894678971706	-7.53377990133076	-7.53377990133076	37.6919686648176
6950000	2.31682883413328	-7.57686769583179	-7.57686769583179	55.3799935641006
6960000	3.51509169277813	-10.8305822677903	-10.8305822677903	71.6493137636564
6970000	3.89753616040007	-7.35873292667179	-7.35873292667179	48.4640971831
6980000	3.43582304796018	-7.48404601243463	-7.48404601243463	64.1812690188294
6990000	19.8202165794299	-16.0689261102376	-16.0689261102376	53.4613513411863
7e+06	3.65750301466839	-11.210417108967	-11.210417108967	64.7206982891946
7010000	2.20277021550674	-6.1660818968596	-6.1660818968596	41.1072036324169
7020000	4.32476084377862	-7.95514187970518	-7.95514187970518	62.5018276848179
7030000	2.30076057261762	-5.57526991657195	-5.57526991657195	49.720820396416
7040000	4.35898043679952	-11.7666779400784	-11.7666779400784	76.8578721663578
7050000	8.15258985284151	-16.100642339062	-16.100642339062	63.6900702843135
7060000	6.29947587701988	-15.9794827812667	-15.9794827812667	74.6755829597955
7070000	13.2982338336302	-21.1801008967046	-21.1801008967046	72.2210620539047
7080000	7.49650838526328	-11.2528585188593	-11.2528585188593	61.7007461566408
7090000	3.823696562627	-8.49770869270616	-8.49770869270616	44.708508707815
7100000	6.2204644915505	-9.73642215503534	-9.73642215503535	60.4400226908056
7110000	17.9907708289031	-22.9504021550403	-22.9504021550403	57.8649907449124
7120000	4.32333482334861	-8.5555351085979	-8.5555351085979	50.2528000197262
7130000	12.3448317859582	-13.8453472878427	-13.8453472878427	52.4723351693642
7140000	3.92596583139627	-8.33171106531982	-8.33171106531982	66.9785829801271
7150000	2.03318718453603	-4.65077238005592	-4.65077238005592	50.3400100811862
7160000	4.30614050245834	-5.25976495658979	-5.25976495658979	55.5334909873059
7170000	5.12935977074113	-10.3840539890782	-10.3840539890782	51.1216655009221
7180000	6.47153199193713	-13.594694846382	-13.594694846382	60.2933090865006
7190000	2.04402774073275	-6.34711741316425	-6.34711741316425	54.4103374520382
7200000	6.0450576282574	-12.1400615643905	-12.1400615643905	59.9567081855679
7210000	2.67170180366977	-6.42068220828803	-6.42068220828803	65.0947338197978
7220000	3.540990077302	-9.31742457906027	-9.31742457906027	60.7027489722053
7230000	2.66493762173654	-5.3992002933665	-5.3992002933665	42.3764207784755
7240000	9.61712581137342	-14.8946357453342	-14.8946357453342	62.2577617665783
7250000	8.46258844806015	-14.6826274343809	-14.6826274343809	56.0529379651678
7260000	4.32884594052503	-10.5875995385413	-10.5875995385413	66.3368697126308
7270000	7.28296622001822	-13.6344414982723	-13.6344414982723	63.8925361857978
7280000	5.14257309276272	-7.51548116905678	-7.51548116905678	58.6980862958439
7290000	1.95931075742935	-7.15516071344783	-7.15516071344783	59.2895144391655
7300000	4.74709318945558	-10.6001000881699	-10.6001000881699	70.3057317692301
7310000	1.84285637100214	-3.6938756389481	-3.69387563894811	38.4996525195499
7320000	5.24565602999002	-7.09241630833123	-7.09241630833123	54.0578216904681
7330000	2.87199248712991	-4.67844523368698	-4.67844523368698	45.3399896772256
7340000	3.32290751477244	-7.77106002941859	-7.77106002941859	50.0125859998088
7350000	3.33914436772708	-9.44912972862226	-9.44912972862226	66.9532747466845
7360000	15.9141486347777	-25.9534870859364	-25.9534870859364	90.6833779412301
7370000	3.46354574601203	-12.6243360115275	-12.6243360115275	74.4243655611342
7380000	1.51589364258798	-4.06431665942271	-4.06431665942271	49.7251062534834
7390000	4.18931099044123	-5.4862507419265	-5.48625074192649	56.0949607745107
7400000	2.75957164616346	-8.16126477074666	-8.16126477074666	79.8024774964966
7410000	3.0149723205838	-9.90762133925084	-9.90762133925084	72.2311551960587
