Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
2550	-83880.55	-83880.15	-0.4052877	0.0186657	0.918773	0.0812268	1.83755	0.162454	0.9998226
2560	-83881.81	-83881.4	-0.4052877	0.0200795	0.919464	0.0805362	1.83893	0.161072	0.9998226
2570	-83881.45	-83881.05	-0.4052877	0.0189523	0.919464	0.0805362	1.83893	0.161072	0.9998226
2580	-83881.58	-83881.17	-0.4052877	0.015838	0.919464	0.0805362	1.83893	0.161072	0.9998226
2590	-83882.77	-83882.37	-0.4052877	0.0218133	0.919464	0.0805362	1.83893	0.161072	0.9998226
2600	-83881.4	-83881	-0.4052877	0.0186865	0.919464	0.0805362	1.83893	0.161072	0.9998226
2610	-83881.56	-83881.15	-0.4052877	0.0152562	0.917756	0.0822445	1.83551	0.164489	0.9998226
2620	-83881.56	-83881.16	-0.4052877	0.0196918	0.917756	0.0822445	1.83551	0.164489	0.9998226
2630	-83880.83	-83880.42	-0.4052877	0.0155404	0.918825	0.0811748	1.83765	0.16235	0.9998226
2640	-83880.63	-83880.22	-0.4052877	0.0188925	0.918825	0.0811748	1.83765	0.16235	0.9998226
2650	-83880.81	-83880.41	-0.4052877	0.0195652	0.918825	0.0811748	1.83765	0.16235	0.9998226
2660	-83882.22	-83881.82	-0.4052877	0.0212072	0.91938	0.0806195	1.83876	0.161239	0.9998226
2670	-83882.46	-83882.05	-0.4052877	0.0215846	0.91938	0.0806195	1.83876	0.161239	0.9998226
2680	-83882.46	-83882.05	-0.4052877	0.0215846	0.91938	0.0806195	1.83876	0.161239	0.9998226
2690	-83882.03	-83881.62	-0.4052877	0.0143844	0.91938	0.0806195	1.83876	0.161239	0.9998226
2700	-83880.48	-83880.07	-0.4052877	0.0180653	0.918783	0.0812175	1.83757	0.162435	0.9998226
2710	-83881.66	-83881.25	-0.4052877	0.0213561	0.918783	0.0812175	1.83757	0.162435	0.9998226
2720	-83880.94	-83880.53	-0.4052877	0.0151769	0.918783	0.0812175	1.83757	0.162435	0.9998226
2730	-83881.04	-83880.63	-0.4052877	0.0149306	0.918783	0.0812175	1.83757	0.162435	0.9998226
2740	-83880.51	-83880.1	-0.4052877	0.0183484	0.918783	0.0812175	1.83757	0.162435	0.9998226
2750	-83881.1	-83880.69	-0.4052877	0.0148017	0.918783	0.0812175	1.83757	0.162435	0.9998226
2760	-83881.26	-83880.85	-0.4052877	0.0144774	0.918783	0.0812175	1.83757	0.162435	0.9998226
2770	-83881.53	-83881.12	-0.4052877	0.0139931	0.918783	0.0812175	1.83757	0.162435	0.9998226
2780	-83884.58	-83884.17	-0.4052877	0.01591	0.920415	0.0795846	1.84083	0.159169	0.9998226
2790	-83884.79	-83884.39	-0.4052877	0.0201583	0.920415	0.0795846	1.84083	0.159169	0.9998226
2800	-83884.16	-83883.75	-0.4052877	0.0152265	0.920253	0.0797467	1.84051	0.159493	0.9998226
2810	-83884.31	-83883.91	-0.4052877	0.0205495	0.920253	0.0797467	1.84051	0.159493	0.9998226
2820	-83885.22	-83884.81	-0.4052877	0.0133717	0.920253	0.0797467	1.84051	0.159493	0.9998226
2830	-83883.71	-83883.3	-0.4052877	0.0186086	0.920253	0.0797467	1.84051	0.159493	0.9998226
2840	-83883.91	-83883.5	-0.4052877	0.0194999	0.920253	0.0797467	1.84051	0.159493	0.9998226
2850	-83883.69	-83883.29	-0.4052877	0.0184913	0.920253	0.0797467	1.84051	0.159493	0.9998226
2860	-83883.72	-83883.32	-0.4052877	0.0167319	0.920253	0.0797467	1.84051	0.159493	0.9998226
2870	-83883.65	-83883.24	-0.4052877	0.0173876	0.920253	0.0797467	1.84051	0.159493	0.9998226
2880	-83880.87	-83880.46	-0.4052877	0.0157064	0.91816	0.0818402	1.83632	0.16368	0.9998226
2890	-83880.6	-83880.19	-0.4052877	0.0176683	0.91816	0.0818402	1.83632	0.16368	0.9998226
2900	-83880.62	-83880.22	-0.4052877	0.0180445	0.91816	0.0818402	1.83632	0.16368	0.9998226
2910	-83880.62	-83880.22	-0.4052877	0.0180445	0.91816	0.0818402	1.83632	0.16368	0.9998226
2920	-83880.6	-83880.19	-0.4052877	0.0173039	0.91816	0.0818402	1.83632	0.16368	0.9998226
2930	-83880.67	-83880.26	-0.4052877	0.0165994	0.91816	0.0818402	1.83632	0.16368	0.9998226
2940	-83880.87	-83880.46	-0.4052877	0.0192988	0.91816	0.0818402	1.83632	0.16368	0.9998226
2950	-83880.62	-83880.21	-0.4052877	0.0179977	0.91816	0.0818402	1.83632	0.16368	0.9998226
2960	-83880.6	-83880.2	-0.4052877	0.0177542	0.91816	0.0818402	1.83632	0.16368	0.9998226
2970	-83880.6	-83880.2	-0.4052877	0.0177542	0.91816	0.0818402	1.83632	0.16368	0.9998226
2980	-83880.63	-83880.22	-0.4052877	0.0169179	0.91816	0.0818402	1.83632	0.16368	0.9998226
2990	-83880.61	-83880.2	-0.4052877	0.0171709	0.91816	0.0818402	1.83632	0.16368	0.9998226
3000	-83880.64	-83880.24	-0.4052877	0.0167795	0.91816	0.0818402	1.83632	0.16368	0.9998226
3010	-83880.89	-83880.49	-0.4052877	0.0156283	0.91816	0.0818402	1.83632	0.16368	0.9998226
3020	-83881.32	-83880.91	-0.4052877	0.0145684	0.91816	0.0818402	1.83632	0.16368	0.9998226
3030	-83881.05	-83880.65	-0.4052877	0.016677	0.917843	0.0821572	1.83569	0.164314	0.9998226
3040	-83881.01	-83880.61	-0.4052877	0.017038	0.917843	0.0821572	1.83569	0.164314	0.9998226
3050	-83881.01	-83880.61	-0.4052877	0.017038	0.917843	0.0821572	1.83569	0.164314	0.9998226
3060	-83881.43	-83881.02	-0.4052877	0.0152138	0.917843	0.0821572	1.83569	0.164314	0.9998226
3070	-83881.1	-83880.7	-0.4052877	0.016349	0.917843	0.0821572	1.83569	0.164314	0.9998226
3080	-83882.09	-83881.69	-0.4052877	0.0138585	0.917843	0.0821572	1.83569	0.164314	0.9998226
3090	-83881.03	-83880.63	-0.4052877	0.018114	0.917843	0.0821572	1.83569	0.164314	0.9998226
3100	-83881.03	-83880.63	-0.4052877	0.018114	0.917843	0.0821572	1.83569	0.164314	0.9998226
3110	-83881.05	-83880.64	-0.4052877	0.0167148	0.917843	0.0821572	1.83569	0.164314	0.9998226
3120	-83881.62	-83881.21	-0.4052877	0.0201967	0.917843	0.0821572	1.83569	0.164314	0.9998226
3130	-83880.49	-83880.09	-0.4052877	0.0166059	0.918675	0.081325	1.83735	0.16265	0.9998226
3140	-83880.92	-83880.51	-0.4052877	0.0200002	0.918675	0.081325	1.83735	0.16265	0.9998226
3150	-83880.45	-83880.04	-0.4052877	0.0181554	0.918675	0.081325	1.83735	0.16265	0.9998226
3160	-83880.42	-83880.01	-0.4052877	0.0174649	0.918675	0.081325	1.83735	0.16265	0.9998226
3170	-83880.42	-83880.01	-0.4052877	0.0174649	0.918675	0.081325	1.83735	0.16265	0.9998226
3180	-83880.48	-83880.07	-0.4052877	0.0183857	0.918675	0.081325	1.83735	0.16265	0.9998226
3190	-83880.92	-83880.52	-0.4052877	0.0200038	0.918675	0.081325	1.83735	0.16265	0.9998226
3200	-83880.44	-83880.03	-0.4052877	0.0170633	0.918675	0.081325	1.83735	0.16265	0.9998226
3210	-83882.15	-83881.74	-0.4052877	0.0220965	0.918675	0.081325	1.83735	0.16265	0.9998226
3220	-83881.46	-83881.05	-0.4052877	0.0210762	0.918675	0.081325	1.83735	0.16265	0.9998226
3230	-83880.6	-83880.19	-0.4052877	0.0190064	0.918675	0.081325	1.83735	0.16265	0.9998226
3240	-83880.43	-83880.02	-0.4052877	0.0178993	0.918675	0.081325	1.83735	0.16265	0.9998226
3250	-83880.91	-83880.5	-0.4052877	0.0199752	0.918675	0.081325	1.83735	0.16265	0.9998226
3260	-83880.98	-83880.57	-0.4052877	0.0149743	0.918675	0.081325	1.83735	0.16265	0.9998226
3270	-83880.71	-83880.3	-0.4052877	0.0156944	0.918675	0.081325	1.83735	0.16265	0.9998226
3280	-83880.43	-83880.02	-0.4052877	0.0172433	0.918675	0.081325	1.83735	0.16265	0.9998226
3290	-83880.51	-83880.11	-0.4052877	0.0165	0.918675	0.081325	1.83735	0.16265	0.9998226
3300	-83880.51	-83880.11	-0.4052877	0.0165	0.918675	0.081325	1.83735	0.16265	0.9998226
3310	-83880.51	-83880.11	-0.4052877	0.0165	0.918675	0.081325	1.83735	0.16265	0.9998226
3320	-83880.46	-83880.05	-0.4052877	0.0168719	0.918675	0.081325	1.83735	0.16265	0.9998226
3330	-83883.31	-83882.91	-0.4052877	0.0116811	0.918675	0.081325	1.83735	0.16265	0.9998226
3340	-83880.42	-83880.01	-0.4052877	0.0175951	0.918675	0.081325	1.83735	0.16265	0.9998226
3350	-83880.52	-83880.12	-0.4052877	0.016444	0.918675	0.081325	1.83735	0.16265	0.9998226
3360	-83880.45	-83880.04	-0.4052877	0.0169534	0.918675	0.081325	1.83735	0.16265	0.9998226
3370	-83881.59	-83881.19	-0.4052877	0.021298	0.918675	0.081325	1.83735	0.16265	0.9998226
3380	-83881.18	-83880.77	-0.4052877	0.0205622	0.918675	0.081325	1.83735	0.16265	0.9998226
3390	-83880.43	-83880.02	-0.4052877	0.017264	0.918675	0.081325	1.83735	0.16265	0.9998226
3400	-83880.5	-83880.09	-0.4052877	0.0185272	0.918675	0.081325	1.83735	0.16265	0.9998226
3410	-83880.72	-83880.31	-0.4052877	0.019446	0.918675	0.081325	1.83735	0.16265	0.9998226
3420	-83880.42	-83880.01	-0.4052877	0.0174526	0.918675	0.081325	1.83735	0.16265	0.9998226
3430	-83880.98	-83880.57	-0.4052877	0.0150743	0.918782	0.0812177	1.83756	0.162435	0.9998226
3440	-83880.54	-83880.14	-0.4052877	0.0185778	0.918782	0.0812177	1.83756	0.162435	0.9998226
3450	-83880.46	-83880.06	-0.4052877	0.0178619	0.918782	0.0812177	1.83756	0.162435	0.9998226
3460	-83880.47	-83880.06	-0.4052877	0.0178968	0.918782	0.0812177	1.83756	0.162435	0.9998226
3470	-83880.47	-83880.06	-0.4052877	0.0179306	0.918782	0.0812177	1.83756	0.162435	0.9998226
3480	-83880.47	-83880.07	-0.4052877	0.018015	0.918782	0.0812177	1.83756	0.162435	0.9998226
3490	-83880.46	-83880.05	-0.4052877	0.0174179	0.918782	0.0812177	1.83756	0.162435	0.9998226
3500	-83880.46	-83880.05	-0.4052877	0.0174259	0.918782	0.0812177	1.83756	0.162435	0.9998226
3510	-83883.38	-83882.97	-0.4052877	0.022965	0.919286	0.0807144	1.83857	0.161429	0.9998226
3520	-83882.63	-83882.23	-0.4052877	0.022051	0.919286	0.0807144	1.83857	0.161429	0.9998226
3530	-83881.87	-83881.47	-0.4052877	0.0143601	0.919286	0.0807144	1.83857	0.161429	0.9998226
3540	-83880.66	-83880.25	-0.4052877	0.0164999	0.918938	0.081062	1.83788	0.162124	0.9998226
3550	-83880.63	-83880.22	-0.4052877	0.016668	0.918938	0.081062	1.83788	0.162124	0.9998226
3560	-83880.69	-83880.29	-0.4052877	0.0188452	0.918938	0.081062	1.83788	0.162124	0.9998226
3570	-83880.59	-83880.19	-0.4052877	0.0169416	0.918938	0.081062	1.83788	0.162124	0.9998226
3580	-83881.07	-83880.67	-0.4052877	0.0151022	0.918938	0.081062	1.83788	0.162124	0.9998226
3590	-83880.74	-83880.34	-0.4052877	0.0160941	0.918938	0.081062	1.83788	0.162124	0.9998226
3600	-83880.72	-83880.32	-0.4052877	0.0189838	0.918938	0.081062	1.83788	0.162124	0.9998226
3610	-83880.73	-83880.32	-0.4052877	0.016164	0.918938	0.081062	1.83788	0.162124	0.9998226
3620	-83880.94	-83880.53	-0.4052877	0.0154585	0.918938	0.081062	1.83788	0.162124	0.9998226
3630	-83881.18	-83880.78	-0.4052877	0.014853	0.918938	0.081062	1.83788	0.162124	0.9998226
3640	-83880.73	-83880.32	-0.4052877	0.0161692	0.918938	0.081062	1.83788	0.162124	0.9998226
3650	-83880.81	-83880.4	-0.4052877	0.0158621	0.918938	0.081062	1.83788	0.162124	0.9998226
3660	-83880.72	-83880.31	-0.4052877	0.0161955	0.918938	0.081062	1.83788	0.162124	0.9998226
3670	-83880.48	-83880.07	-0.4052877	0.0172118	0.918799	0.0812005	1.8376	0.162401	0.9998226
3680	-83881.46	-83881.05	-0.4052877	0.0141288	0.918799	0.0812005	1.8376	0.162401	0.9998226
3690	-83880.56	-83880.16	-0.4052877	0.0164792	0.918799	0.0812005	1.8376	0.162401	0.9998226
3700	-83885.46	-83885.06	-0.4052877	0.0238497	0.91985	0.0801496	1.8397	0.160299	0.9998226
3710	-83882.27	-83881.87	-0.4052877	0.0174149	0.91985	0.0801496	1.8397	0.160299	0.9998226
3720	-83882.77	-83882.37	-0.4052877	0.0152198	0.91985	0.0801496	1.8397	0.160299	0.9998226
3730	-83882.33	-83881.92	-0.4052877	0.0185199	0.91985	0.0801496	1.8397	0.160299	0.9998226
3740	-83882.34	-83881.94	-0.4052877	0.0167226	0.91985	0.0801496	1.8397	0.160299	0.9998226
3750	-83882.34	-83881.94	-0.4052877	0.0167226	0.91985	0.0801496	1.8397	0.160299	0.9998226
3760	-83882.5	-83882.09	-0.4052877	0.0160142	0.91985	0.0801496	1.8397	0.160299	0.9998226
3770	-83880.8	-83880.39	-0.4052877	0.015455	0.918411	0.0815891	1.83682	0.163178	0.9998226
3780	-83865.95	-83865.54	-0.405462	0.0186376	0.918411	0.0815891	1.83682	0.163178	0.9999969
3790	-83865.95	-83865.54	-0.405462	0.0186317	0.918411	0.0815891	1.83682	0.163178	0.9999969
3800	-83866.88	-83866.48	-0.405462	0.0209002	0.918263	0.0817372	1.83653	0.163474	0.9999969
3810	-83866.41	-83866.01	-0.405462	0.0150982	0.918263	0.0817372	1.83653	0.163474	0.9999969
3820	-83866.3	-83865.9	-0.405462	0.0153828	0.918263	0.0817372	1.83653	0.163474	0.9999969
3830	-83867.85	-83867.44	-0.405462	0.0127207	0.918263	0.0817372	1.83653	0.163474	0.9999969
3840	-83866.22	-83865.81	-0.405462	0.0194247	0.918893	0.0811066	1.83779	0.162213	0.9999969
3850	-83866.26	-83865.85	-0.405462	0.0156161	0.918893	0.0811066	1.83779	0.162213	0.9999969
3860	-83866.07	-83865.67	-0.405462	0.0178691	0.919041	0.0809595	1.83808	0.161919	0.9999969
3870	-83866.07	-83865.66	-0.405462	0.0173997	0.919041	0.0809595	1.83808	0.161919	0.9999969
3880	-83866.07	-83865.67	-0.405462	0.0179064	0.919041	0.0809595	1.83808	0.161919	0.9999969
3890	-83865.83	-83865.42	-0.405462	0.0179064	0.91858	0.08142	1.83716	0.16284	0.9999969
3900	-83866.02	-83865.62	-0.405462	0.0191191	0.91858	0.08142	1.83716	0.16284	0.9999969
3910	-83866.24	-83865.83	-0.405462	0.0197868	0.91858	0.08142	1.83716	0.16284	0.9999969
3920	-83865.96	-83865.55	-0.405462	0.0162398	0.91858	0.08142	1.83716	0.16284	0.9999969
3930	-83866.72	-83866.32	-0.405462	0.0208388	0.91858	0.08142	1.83716	0.16284	0.9999969
3940	-83867.86	-83867.45	-0.405462	0.0224851	0.91858	0.08142	1.83716	0.16284	0.9999969
3950	-83865.84	-83865.43	-0.405462	0.0170684	0.91858	0.08142	1.83716	0.16284	0.9999969
3960	-83865.94	-83865.54	-0.405462	0.0163138	0.91858	0.08142	1.83716	0.16284	0.9999969
3970	-83866.13	-83865.72	-0.405462	0.0156283	0.91858	0.08142	1.83716	0.16284	0.9999969
3980	-83866.86	-83866.46	-0.405462	0.0140167	0.91858	0.08142	1.83716	0.16284	0.9999969
3990	-83865.84	-83865.43	-0.405462	0.0170371	0.91858	0.08142	1.83716	0.16284	0.9999969
4000	-83867.08	-83866.68	-0.405462	0.0214343	0.91858	0.08142	1.83716	0.16284	0.9999969
4010	-83865.85	-83865.44	-0.405462	0.0181534	0.91858	0.08142	1.83716	0.16284	0.9999969
4020	-83867.4	-83866.99	-0.405462	0.0218957	0.91858	0.08142	1.83716	0.16284	0.9999969
4030	-83865.83	-83865.43	-0.405462	0.0171391	0.91858	0.08142	1.83716	0.16284	0.9999969
4040	-83867.26	-83866.85	-0.405462	0.0216984	0.91858	0.08142	1.83716	0.16284	0.9999969
4050	-83866.55	-83866.15	-0.405462	0.0205111	0.91858	0.08142	1.83716	0.16284	0.9999969
4060	-83867.65	-83867.25	-0.405462	0.0128665	0.91858	0.08142	1.83716	0.16284	0.9999969
4070	-83866.4	-83865.99	-0.405462	0.0149179	0.91858	0.08142	1.83716	0.16284	0.9999969
4080	-83865.82	-83865.42	-0.405462	0.01729	0.91858	0.08142	1.83716	0.16284	0.9999969
4090	-83866.8	-83866.39	-0.405462	0.0152348	0.919242	0.0807584	1.83848	0.161517	0.9999969
4100	-83866.8	-83866.39	-0.405462	0.0199912	0.919242	0.0807584	1.83848	0.161517	0.9999969
4110	-83866.45	-83866.04	-0.405462	0.0188335	0.919242	0.0807584	1.83848	0.161517	0.9999969
4120	-83866.11	-83865.7	-0.405462	0.0157312	0.918435	0.0815653	1.83687	0.163131	0.9999969
4130	-83865.9	-83865.49	-0.405462	0.0183957	0.918435	0.0815653	1.83687	0.163131	0.9999969
4140	-83867.47	-83867.07	-0.405462	0.0131647	0.918329	0.0816706	1.83666	0.163341	0.9999969
4150	-83866.25	-83865.85	-0.405462	0.019625	0.918329	0.0816706	1.83666	0.163341	0.9999969
4160	-83865.97	-83865.57	-0.405462	0.0185662	0.918329	0.0816706	1.83666	0.163341	0.9999969
4170	-83866	-83865.6	-0.405462	0.0163241	0.918329	0.0816706	1.83666	0.163341	0.9999969
4180	-83868.32	-83867.91	-0.405462	0.0224012	0.919291	0.0807092	1.83858	0.161418	0.9999969
4190	-83867.18	-83866.77	-0.405462	0.0145779	0.919291	0.0807092	1.83858	0.161418	0.9999969
4200	-83866.7	-83866.29	-0.405462	0.0157363	0.919291	0.0807092	1.83858	0.161418	0.9999969
4210	-83866.7	-83866.29	-0.405462	0.0157363	0.919291	0.0807092	1.83858	0.161418	0.9999969
4220	-83866.59	-83866.19	-0.405462	0.0161012	0.919291	0.0807092	1.83858	0.161418	0.9999969
4230	-83867.49	-83867.08	-0.405462	0.0140204	0.919291	0.0807092	1.83858	0.161418	0.9999969
4240	-83866.77	-83866.36	-0.405462	0.0155229	0.919291	0.0807092	1.83858	0.161418	0.9999969
4250	-83869.25	-83868.84	-0.405462	0.0234463	0.919291	0.0807092	1.83858	0.161418	0.9999969
4260	-83866.52	-83866.12	-0.405462	0.0188228	0.919291	0.0807092	1.83858	0.161418	0.9999969
4270	-83866.52	-83866.12	-0.405462	0.0188228	0.919291	0.0807092	1.83858	0.161418	0.9999969
4280	-83866.82	-83866.42	-0.405462	0.0153728	0.919291	0.0807092	1.83858	0.161418	0.9999969
4290	-83866.64	-83866.23	-0.405462	0.0192904	0.919291	0.0807092	1.83858	0.161418	0.9999969
4300	-83866.4	-83866	-0.405462	0.0177799	0.919291	0.0807092	1.83858	0.161418	0.9999969
4310	-83866.42	-83866.01	-0.405462	0.0171985	0.919291	0.0807092	1.83858	0.161418	0.9999969
4320	-83866.77	-83866.37	-0.405462	0.0155111	0.919291	0.0807092	1.83858	0.161418	0.9999969
4330	-83866.41	-83866	-0.405462	0.0173654	0.919291	0.0807092	1.83858	0.161418	0.9999969
4340	-83866.41	-83866	-0.405462	0.0173654	0.919291	0.0807092	1.83858	0.161418	0.9999969
4350	-83867.68	-83867.28	-0.405462	0.0215304	0.919291	0.0807092	1.83858	0.161418	0.9999969
4360	-83867.25	-83866.85	-0.405462	0.0208058	0.919291	0.0807092	1.83858	0.161418	0.9999969
4370	-83866.56	-83866.15	-0.405462	0.016262	0.919291	0.0807092	1.83858	0.161418	0.9999969
4380	-83866.56	-83866.15	-0.405462	0.016262	0.919291	0.0807092	1.83858	0.161418	0.9999969
4390	-83866.88	-83866.47	-0.405462	0.0200072	0.919291	0.0807092	1.83858	0.161418	0.9999969
4400	-83866.61	-83866.21	-0.405462	0.0192015	0.919291	0.0807092	1.83858	0.161418	0.9999969
4410	-83866.74	-83866.33	-0.405462	0.0196169	0.919291	0.0807092	1.83858	0.161418	0.9999969
4420	-83866.52	-83866.12	-0.405462	0.0164046	0.919291	0.0807092	1.83858	0.161418	0.9999969
4430	-83867.25	-83866.85	-0.405462	0.0208048	0.919291	0.0807092	1.83858	0.161418	0.9999969
4440	-83867.55	-83867.14	-0.405462	0.0204981	0.919534	0.080466	1.83907	0.160932	0.9999969
4450	-83866.89	-83866.49	-0.405462	0.0182105	0.919534	0.080466	1.83907	0.160932	0.9999969
4460	-83867.44	-83867.04	-0.405462	0.0202681	0.919534	0.080466	1.83907	0.160932	0.9999969
4470	-83866.95	-83866.55	-0.405462	0.0166323	0.919534	0.080466	1.83907	0.160932	0.9999969
4480	-83866.87	-83866.46	-0.405462	0.0174515	0.919534	0.080466	1.83907	0.160932	0.9999969
4490	-83868.48	-83868.08	-0.405462	0.0132469	0.919534	0.080466	1.83907	0.160932	0.9999969
4500	-83867.34	-83866.93	-0.405462	0.0152725	0.919534	0.080466	1.83907	0.160932	0.9999969
4510	-83867.99	-83867.58	-0.405462	0.0213021	0.919534	0.080466	1.83907	0.160932	0.9999969
4520	-83867.7	-83867.3	-0.405462	0.0208033	0.919534	0.080466	1.83907	0.160932	0.9999969
4530	-83868.6	-83868.19	-0.405462	0.0122269	0.919138	0.0808621	1.83828	0.161724	0.9999969
4540	-83869.04	-83868.64	-0.405462	0.0117525	0.919138	0.0808621	1.83828	0.161724	0.9999969
4550	-83867	-83866.6	-0.405462	0.0144634	0.919138	0.0808621	1.83828	0.161724	0.9999969
4560	-83866.2	-83865.79	-0.405462	0.0171548	0.919138	0.0808621	1.83828	0.161724	0.9999969
4570	-83866.28	-83865.88	-0.405462	0.0187238	0.919138	0.0808621	1.83828	0.161724	0.9999969
4580	-83866.28	-83865.88	-0.405462	0.0187238	0.919138	0.0808621	1.83828	0.161724	0.9999969
4590	-83866.25	-83865.85	-0.405462	0.0166633	0.919138	0.0808621	1.83828	0.161724	0.9999969
4600	-83866.25	-83865.85	-0.405462	0.0166633	0.919138	0.0808621	1.83828	0.161724	0.9999969
4610	-83866.26	-83865.86	-0.405462	0.0186094	0.919138	0.0808621	1.83828	0.161724	0.9999969
4620	-83866.28	-83865.87	-0.405462	0.0152377	0.918663	0.0813368	1.83733	0.162674	0.9999969
4630	-83866.14	-83865.73	-0.405462	0.0194908	0.918663	0.0813368	1.83733	0.162674	0.9999969
4640	-83865.89	-83865.48	-0.405462	0.0166842	0.918663	0.0813368	1.83733	0.162674	0.9999969
4650	-83865.89	-83865.48	-0.405462	0.0166842	0.918663	0.0813368	1.83733	0.162674	0.9999969
4660	-83866.11	-83865.7	-0.405462	0.0157143	0.918663	0.0813368	1.83733	0.162674	0.9999969
4670	-83865.89	-83865.48	-0.405462	0.0184087	0.918663	0.0813368	1.83733	0.162674	0.9999969
4680	-83865.91	-83865.5	-0.405462	0.018543	0.918663	0.0813368	1.83733	0.162674	0.9999969
4690	-83865.94	-83865.54	-0.405462	0.0163684	0.918663	0.0813368	1.83733	0.162674	0.9999969
4700	-83866.14	-83865.73	-0.405462	0.0194795	0.918663	0.0813368	1.83733	0.162674	0.9999969
4710	-83865.92	-83865.51	-0.405462	0.0165132	0.918663	0.0813368	1.83733	0.162674	0.9999969
4720	-83865.9	-83865.49	-0.405462	0.0166289	0.918663	0.0813368	1.83733	0.162674	0.9999969
4730	-83866.08	-83865.68	-0.405462	0.0158108	0.918663	0.0813368	1.83733	0.162674	0.9999969
4740	-83866.49	-83866.08	-0.405462	0.0192664	0.919197	0.0808028	1.83839	0.161606	0.9999969
4750	-83866.4	-83866	-0.405462	0.0163026	0.919197	0.0808028	1.83839	0.161606	0.9999969
4760	-83868.27	-83867.86	-0.405462	0.0141243	0.917394	0.0826057	1.83479	0.165211	0.9999969
4770	-83866.7	-83866.29	-0.405462	0.0145164	0.918868	0.0811324	1.83774	0.162265	0.9999969
4780	-83866.02	-83865.61	-0.405462	0.0186727	0.918868	0.0811324	1.83774	0.162265	0.9999969
4790	-83865.93	-83865.52	-0.405462	0.0172059	0.918868	0.0811324	1.83774	0.162265	0.9999969
4800	-83865.97	-83865.56	-0.405462	0.0167738	0.918868	0.0811324	1.83774	0.162265	0.9999969
4810	-83866.31	-83865.9	-0.405462	0.0154053	0.918868	0.0811324	1.83774	0.162265	0.9999969
4820	-83866.11	-83865.7	-0.405462	0.0160529	0.918868	0.0811324	1.83774	0.162265	0.9999969
4830	-83866.4	-83866	-0.405462	0.0199935	0.918868	0.0811324	1.83774	0.162265	0.9999969
4840	-83866.37	-83865.96	-0.405462	0.0198973	0.918868	0.0811324	1.83774	0.162265	0.9999969
4850	-83866.37	-83865.96	-0.405462	0.0198973	0.918868	0.0811324	1.83774	0.162265	0.9999969
4860	-83866.38	-83865.98	-0.405462	0.0199399	0.918868	0.0811324	1.83774	0.162265	0.9999969
4870	-83866.18	-83865.78	-0.405462	0.0157938	0.918868	0.0811324	1.83774	0.162265	0.9999969
4880	-83866.18	-83865.78	-0.405462	0.0157938	0.918868	0.0811324	1.83774	0.162265	0.9999969
4890	-83867.11	-83866.71	-0.405462	0.0213562	0.918868	0.0811324	1.83774	0.162265	0.9999969
4900	-83865.96	-83865.56	-0.405462	0.0168098	0.918868	0.0811324	1.83774	0.162265	0.9999969
4910	-83867.28	-83866.87	-0.405462	0.0134978	0.918825	0.0811747	1.83765	0.162349	0.9999969
4920	-83865.89	-83865.49	-0.405462	0.0177302	0.918825	0.0811747	1.83765	0.162349	0.9999969
4930	-83865.96	-83865.55	-0.405462	0.0166511	0.918825	0.0811747	1.83765	0.162349	0.9999969
4940	-83865.97	-83865.56	-0.405462	0.0166052	0.918825	0.0811747	1.83765	0.162349	0.9999969
4950	-83866.77	-83866.36	-0.405462	0.020809	0.918825	0.0811747	1.83765	0.162349	0.9999969
