Iteration	Posterior	Likelihood	Prior	q_down	q_up	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
19480	-81.1433	-87.45372	6.310412	1.530548	0.2699732	0.0205278	0.0346591	0.294375	0.00914458	0.159073	0.0648745	0.33144	0.0859068
19490	-78.94123	-85.84256	6.901327	1.105492	0.3995726	0.101214	0.0113734	0.090345	0.025266	0.348403	0.269963	0.0561673	0.0972687
19500	-78.76194	-85.6323	6.870362	1.05811	0.4624368	0.0944319	0.00732491	0.17275	0.0179102	0.233066	0.132382	0.322686	0.0194475
19510	-78.84335	-85.89606	7.052708	0.9824494	0.4469244	0.179675	0.00250001	0.0624509	0.00700655	0.059406	0.0517885	0.324172	0.313
19520	-78.72597	-84.49392	5.767951	1.548436	0.5233162	0.0179826	0.00707305	0.280364	0.0122213	0.0535514	0.104523	0.325321	0.198964
19530	-78.51884	-84.1909	5.672063	1.380415	0.7392815	0.0948983	0.0532689	0.138173	0.0207373	0.169815	0.161127	0.0689945	0.292986
19540	-78.61565	-83.93938	5.323728	1.554582	0.7392815	0.0793503	0.062763	0.0269895	0.0859602	0.110972	0.367083	0.165378	0.101504
19550	-80.52058	-85.12402	4.603438	1.49944	1.154569	0.0171168	0.0110758	0.14841	0.0362919	0.302313	0.0863405	0.328429	0.0700228
19560	-78.86185	-83.6669	4.805054	1.676143	0.877058	0.0120879	0.0643417	0.0128134	0.0616579	0.387849	0.0620235	0.314019	0.0852079
19570	-80.40726	-83.94751	3.540247	2.199054	0.9865504	0.0355172	0.144227	0.0579136	0.016955	0.208464	0.0583868	0.216299	0.262237
19580	-80.33573	-83.54126	3.205531	2.213182	1.13978	0.00496491	0.116303	0.25124	0.0278341	0.150878	0.049379	0.280182	0.119219
19590	-79.47042	-84.16775	4.697333	1.55463	1.052432	0.000489826	0.025459	0.125525	0.00804453	0.434752	0.0108092	0.177527	0.217394
19600	-80.22173	-83.33869	3.116961	2.107016	1.290231	0.0047308	0.10487	0.179723	0.0504396	0.180871	0.00336991	0.0648199	0.411176
19610	-81.92643	-84.27318	2.346748	2.543187	1.239167	0.152205	0.138169	0.408081	0.140163	0.0623084	0.00765174	0.0755921	0.0158289
19620	-80.35029	-83.35302	3.002725	2.181894	1.272472	0.0800224	0.0165022	0.254237	0.194189	0.238615	0.0345126	0.099173	0.082749
19630	-81.6684	-86.48078	4.812383	1.360075	1.189461	0.196806	0.0180188	0.130401	0.177926	0.0756099	0.0376844	0.148292	0.215262
19640	-79.08969	-83.89387	4.804179	1.649234	0.9044049	0.160243	0.0292953	0.153465	0.109076	0.259408	0.106421	0.0454032	0.136689
19650	-79.48424	-84.20295	4.718703	1.543609	1.052768	0.0717778	0.0923701	0.0978975	0.127195	0.219695	0.109515	0.191504	0.0900465
19660	-79.05524	-83.60838	4.553136	1.760218	0.9189418	0.0710226	0.136595	0.0128796	0.0604048	0.111556	0.254901	0.147768	0.204873
19670	-78.99004	-85.85226	6.862216	1.189359	0.3352605	0.161133	0.0487582	0.108794	0.0652637	0.193856	0.114671	0.0802986	0.227225
19680	-78.89189	-85.2133	6.321404	1.130062	0.6649634	0.245427	0.0993034	0.0337855	0.00969201	0.0360234	0.0327008	0.223699	0.319369
19690	-79.58107	-85.73127	6.150202	1.497311	0.383316	0.290821	0.0558892	0.0057655	0.0234859	0.0551522	0.143503	0.342486	0.0828979
19700	-78.61104	-84.7333	6.122259	1.349709	0.5448899	0.0289505	0.352355	0.0134244	0.046402	0.103204	0.127915	0.2943	0.0334485
19710	-79.24798	-83.40378	4.155807	1.865468	1.012356	0.0118981	0.111057	0.0152579	0.141017	0.03738	0.201057	0.157408	0.324925
19720	-79.7218	-84.59412	4.872319	1.470303	1.049265	0.0248101	0.106669	0.00401839	0.29072	0.0143843	0.0469266	0.12659	0.385881
19730	-81.11569	-83.49569	2.380001	2.465653	1.300074	0.00598761	0.138132	0.0160953	0.472992	0.0629427	0.058114	0.194597	0.0511393
19740	-80.75332	-83.28766	2.534334	2.388487	1.300074	0.115071	0.0729658	0.0692336	0.165729	0.0167913	0.152066	0.271499	0.136644
19750	-79.5185	-85.77996	6.26146	1.040461	0.7845374	0.0936125	0.0543416	0.0331085	0.23384	0.151723	0.281237	0.0400437	0.112093
19760	-78.73043	-85.56481	6.834381	1.144165	0.3943718	0.168076	0.116156	0.182375	0.106932	0.0422825	0.0354472	0.0230903	0.32564
19770	-79.57412	-86.77332	7.199205	0.9315727	0.4245527	0.119883	0.102957	0.0938896	0.278295	0.0509045	0.0986024	0.202663	0.0528057
19780	-79.07014	-84.05702	4.986872	1.511654	0.9506377	0.0243755	0.0655941	0.0930417	0.46507	0.0240294	0.0433251	0.233393	0.0511717
19790	-79.33601	-84.60633	5.270321	1.354995	0.9655717	0.063664	0.239135	0.274845	0.222354	0.0629282	0.00189265	0.110873	0.024309
19800	-79.74444	-85.72535	5.980904	1.092238	0.8730377	0.172204	0.338119	0.0404906	0.0683375	0.0357216	0.00511942	0.299899	0.0401083
19810	-78.85046	-83.74887	4.898403	1.580183	0.9263436	0.0530479	0.103986	0.0315093	0.0129562	0.0444652	0.190851	0.529212	0.0339729
19820	-79.77061	-86.21675	6.446135	0.9617423	0.7709179	0.07707	0.16676	0.280983	0.0188232	0.00479658	0.311673	0.123107	0.0167875
19830	-78.10742	-84.29258	6.185158	1.326814	0.536335	0.0349875	0.0204926	0.121175	0.0623862	0.0233259	0.0417569	0.650268	0.0456075
19840	-78.75707	-85.77675	7.019681	1.027185	0.4187019	0.0466349	0.113137	0.0842989	0.112161	0.0316607	0.160202	0.168319	0.283587
19850	-79.39904	-86.35463	6.955586	0.9770116	0.5009232	0.257451	0.159392	0.0437571	0.160098	0.0205109	0.0896106	0.144646	0.124535
19860	-79.35657	-86.55691	7.200337	0.9770116	0.3785478	0.224179	0.0565725	0.0692251	0.1941	0.0170372	0.074434	0.26101	0.103443
19870	-80.06683	-83.73	3.663171	1.884526	1.239616	0.0726372	0.142616	0.16227	0.146058	0.0986116	0.0309971	0.00464465	0.342165
19880	-79.1349	-84.54643	5.411527	1.567859	0.6821055	0.0479178	0.195965	0.0980964	0.358548	0.105733	0.00219791	0.00766262	0.183878
19890	-79.93332	-84.05186	4.118547	1.952157	0.9442978	0.250068	0.0777256	0.0284755	0.027468	0.452301	0.00189203	0.0507756	0.111294
19900	-81.7094	-88.40281	6.69341	1.354756	0.2542667	0.594172	0.0621079	0.109809	0.00483451	0.141008	0.0195513	0.0324701	0.0360468
19910	-79.21678	-84.34253	5.125747	1.504052	0.8888022	0.503204	0.0511868	0.17789	0.00521997	0.155725	0.0292968	0.035083	0.0423943
19920	-79.54454	-85.2113	5.666765	1.218592	0.9037529	0.159258	0.11674	0.0197918	0.0579391	0.130225	0.163803	0.271443	0.0807997
19930	-78.32245	-84.41755	6.095107	1.305771	0.6024034	0.0559677	0.110209	0.0095352	0.138724	0.0592643	0.269769	0.259532	0.0969999
19940	-78.89522	-85.11269	6.217465	1.226876	0.6201194	0.232889	0.0512501	0.0276875	0.366711	0.133769	0.0206175	0.157229	0.00984739
19950	-79.90405	-85.22584	5.321785	1.294509	1.000326	0.147207	0.0957585	0.0245688	0.238128	0.0845535	0.0587	0.331049	0.0200362
19960	-79.53758	-85.55473	6.017152	1.512016	0.4351363	0.0737782	0.0252232	0.0251223	0.130776	0.328272	0.213163	0.10057	0.103095
19970	-82.20157	-84.86482	2.663251	2.068236	1.555866	0.301978	0.0496136	0.0235179	0.0652438	0.099169	0.19955	0.171813	0.0891144
19980	-82.35068	-83.17534	0.8246556	2.816243	1.727157	0.215559	0.0189721	0.0725481	0.288394	0.0367931	0.0763311	0.21858	0.072822
19990	-81.62776	-83.21699	1.589227	2.578182	1.582933	0.24298	0.165879	0.0268662	0.045602	0.032308	0.235793	0.189947	0.0606247
20000	-78.76428	-84.00363	5.239343	1.563518	0.7725386	0.0629457	0.00527596	0.388807	0.0405339	0.0342197	0.0573731	0.279303	0.131542
20010	-78.94744	-84.04382	5.096374	1.572333	0.8352078	0.0522037	0.00977679	0.503764	0.054758	0.0283799	0.029781	0.113474	0.207863
20020	-79.19564	-85.7432	6.547561	1.015697	0.6662503	0.0907913	0.0526864	0.149921	0.0390122	0.222995	0.0675269	0.318549	0.058518
20030	-79.93547	-87.09911	7.16364	0.8134255	0.5604822	0.0461497	0.151417	0.0422833	0.0330553	0.535754	0.0183479	0.0449987	0.127995
20040	-79.03335	-84.90714	5.873798	1.376029	0.6428002	0.0332707	0.14341	0.220596	0.321277	0.150201	0.0176663	0.0325174	0.0810609
20050	-82.02599	-83.42829	1.402302	2.585142	1.669435	0.0161062	0.272124	0.0613119	0.155528	0.148733	0.0336154	0.0157415	0.29684
20060	-80.16586	-84.76757	4.601702	1.860245	0.7946319	0.00780823	0.187639	0.20505	0.0379004	0.492753	0.00646244	0.00630275	0.0560847
20070	-80.25885	-86.72467	6.465818	1.321664	0.4011547	0.13191	0.125389	0.0924813	0.392186	0.182993	0.00214498	0.0673071	0.00558889
20080	-80.25067	-83.41863	3.167962	2.142866	1.228881	0.109547	0.163036	0.0768029	0.325698	0.0919524	0.0155934	0.112316	0.105055
20090	-81.82537	-84.80514	2.979769	2.451612	1.014231	0.104811	0.081326	0.017128	0.10783	0.190107	0.0567885	0.429614	0.0123951
20100	-80.12054	-83.90813	3.787585	1.822132	1.239803	0.0107165	0.294136	0.0645297	0.0899506	0.288256	0.10109	0.115995	0.0353267
20110	-79.35299	-85.70888	6.355892	1.396699	0.3810825	0.0468152	0.0607293	0.244611	0.0172642	0.351818	0.0103143	0.11028	0.158169
20120	-79.71563	-86.06198	6.346348	0.9980703	0.7844833	0.00730373	0.157167	0.152347	0.0220573	0.357272	0.102561	0.0943399	0.106951
20130	-80.42471	-86.40381	5.979106	1.065397	0.900778	0.0372633	0.117284	0.029731	0.158688	0.0439415	0.263186	0.270825	0.0790812
20140	-80.06321	-87.21348	7.150269	1.003468	0.377125	0.0551372	0.314966	0.334659	0.0289358	0.117701	0.0181703	0.104461	0.0259693
20150	-82.17987	-89.96973	7.789856	0.5582846	0.5025152	0.00688342	0.326906	0.0159471	0.177618	0.12937	0.0441575	0.258187	0.040932
20160	-79.2982	-84.49261	5.194417	1.591154	0.7673654	0.0069519	0.487749	0.0122831	0.0644753	0.218514	0.141053	0.0294835	0.0394906
20170	-79.3719	-83.84334	4.471447	1.656497	1.063507	0.00894305	0.0918486	0.00111643	0.138526	0.101468	0.0366345	0.0114956	0.609968
20180	-80.66991	-83.36507	2.695167	2.237388	1.370757	0.325126	0.209816	0.00631528	0.064766	0.172887	0.0920837	0.103055	0.025952
20190	-81.75749	-84.26316	2.505672	2.159339	1.543553	0.142543	0.0189722	0.137182	0.059198	0.201519	0.381492	0.0295429	0.0295516
20200	-78.94389	-84.14777	5.203883	1.523688	0.8300986	0.226851	0.050883	0.201965	0.0240828	0.13647	0.160638	0.160603	0.0385061
20210	-79.02502	-85.23902	6.213993	1.112539	0.7361927	0.0585808	0.105881	0.0383327	0.0550463	0.0458536	0.468526	0.208883	0.0188966
20220	-78.83088	-84.91721	6.086327	1.243718	0.6688462	0.212232	0.200763	0.0500126	0.17468	0.0261096	0.0357798	0.226299	0.0741245
20230	-79.02508	-85.12033	6.095243	1.195733	0.7123729	0.17791	0.340396	0.00642635	0.143692	0.230809	0.0256096	0.0471069	0.02805
20240	-79.29552	-86.19543	6.899911	0.9605413	0.5452309	0.200502	0.0178632	0.00687211	0.444576	0.0925463	0.152221	0.0788847	0.0065344
20250	-79.94003	-85.90747	5.967445	1.069353	0.9026529	0.439474	0.0338769	0.115764	0.0740571	0.225547	0.0431323	0.0253513	0.0427976
20260	-79.90619	-85.24652	5.340332	1.287097	0.9984653	0.224871	0.0419431	0.0534699	0.220221	0.00180934	0.169631	0.250259	0.0377965
20270	-81.51506	-84.65925	3.144191	1.942033	1.441599	0.08446	0.0945775	0.157726	0.181087	0.00169806	0.0163821	0.433183	0.0308869
20280	-78.74747	-85.06864	6.321174	1.150039	0.6451023	0.0761484	0.186681	0.148621	0.0375306	0.00174739	0.0134838	0.445768	0.0900192
20290	-78.57778	-85.11986	6.542076	1.1309	0.55379	0.0210358	0.18853	0.0622989	0.098127	0.0017647	0.406694	0.16003	0.0615205
20300	-78.43555	-85.0347	6.599154	1.1309	0.5252512	0.0360336	0.143339	0.0276543	0.181035	0.00626362	0.0819442	0.348692	0.175038
20310	-80.22669	-87.68318	7.456484	0.8997443	0.3277414	0.369936	0.222871	0.00983854	0.0392755	0.0037843	0.0481104	0.173088	0.133096
20320	-78.94052	-86.04905	7.108534	1.037758	0.3637034	0.109843	0.244339	0.0141238	0.0563824	0.00543259	0.122946	0.255866	0.191067
20330	-78.88891	-85.49784	6.608931	1.09976	0.5515023	0.266911	0.00954713	0.00951053	0.233545	0.194609	0.0662688	0.167518	0.0520902
20340	-79.50962	-85.97696	6.467337	1.308773	0.4132865	0.371481	0.0190797	0.0496651	0.0971154	0.213304	0.114325	0.112345	0.022684
20350	-78.97747	-85.20159	6.224121	1.121929	0.7217383	0.119905	0.0162761	0.130163	0.0828453	0.253889	0.11379	0.0798688	0.203263
20360	-78.77829	-85.47132	6.693032	1.080073	0.5291384	0.194314	0.0132901	0.164794	0.0660954	0.109776	0.0917566	0.153298	0.206676
20370	-80.16718	-86.71389	6.546707	1.418456	0.2639186	0.275818	0.0123877	0.0877158	0.0696202	0.102322	0.140965	0.0347497	0.276422
20380	-80.87766	-85.61137	4.733704	1.965567	0.6233091	0.0955838	0.0481907	0.0697284	0.170639	0.0725006	0.294053	0.126703	0.122601
20390	-80.46602	-83.55144	3.085416	2.270931	1.142089	0.047001	0.133446	0.0157872	0.0839076	0.187957	0.0387091	0.449956	0.0432349
20400	-78.45709	-84.08105	5.623962	1.528035	0.6157123	0.060655	0.0529529	0.0760649	0.0325303	0.167716	0.0153601	0.52174	0.0729811
20410	-78.32658	-84.70223	6.375652	1.327479	0.4404225	0.0882011	0.0182339	0.00783466	0.0639812	0.0832025	0.0832248	0.604666	0.0506558
20420	-79.10171	-85.09682	5.995114	1.173705	0.7844657	0.35761	0.0273268	0.00539776	0.129624	0.122956	0.118658	0.099983	0.138446
20430	-78.24014	-84.4612	6.221057	1.249023	0.5961761	0.0574253	0.0138434	0.0172547	0.203426	0.0553217	0.196484	0.239089	0.217155
20440	-79.27807	-83.81156	4.533494	1.851737	0.837244	0.033436	0.017391	0.211814	0.0422607	0.0816685	0.100412	0.433972	0.079046
20450	-78.82408	-84.62682	5.802734	1.358484	0.6958771	0.337097	0.0336437	0.224761	0.0272634	0.0157323	0.136941	0.0422524	0.182309
20460	-81.89144	-89.57856	7.687117	0.6202125	0.4919567	0.438901	0.0164942	0.0118027	0.026857	0.0233149	0.316494	0.0389899	0.127146
20470	-78.30287	-84.13629	5.833422	1.460634	0.5783829	0.0672913	0.0267663	0.00945162	0.0827129	0.0569618	0.433045	0.0245481	0.299223
20480	-80.03043	-84.65812	4.627682	1.510092	1.131795	0.0847581	0.148579	0.335823	0.138664	0.151012	0.0700597	0.0214488	0.0496544
20490	-81.0594	-88.44156	7.382158	1.039616	0.2250324	0.11464	0.0248104	0.284522	0.122068	0.292236	0.0593367	0.0308725	0.0715138
20500	-80.11474	-84.03355	3.918818	1.773483	1.222836	0.183723	0.144694	0.128646	0.0948098	0.0988016	0.012397	0.118564	0.218364
20510	-81.47419	-83.26145	1.787257	2.617116	1.444983	0.00841422	0.109939	0.0860271	0.41181	0.0424345	0.079012	0.250888	0.0114746
20520	-80.90372	-83.36678	2.463066	2.279212	1.444983	0.00268449	0.0286606	0.0361619	0.059849	0.448357	0.0207053	0.351294	0.0522873
20530	-80.91188	-83.2788	2.366912	2.327289	1.444983	0.0139968	0.0516658	0.0699579	0.272646	0.0243959	0.102818	0.22135	0.243169
20540	-80.74323	-83.28369	2.540465	2.331714	1.353782	0.00082156	0.0752902	0.213586	0.262464	0.247175	0.0679082	0.0981559	0.0345991
20550	-80.12676	-83.27704	3.150281	2.133943	1.246644	0.0011584	0.0294934	0.193728	0.0354926	0.262881	0.0660777	0.320946	0.0902232
20560	-79.6231	-83.4573	3.834195	2.019106	1.019524	0.00101312	0.0979636	0.15662	0.0310415	0.0357257	0.058552	0.486142	0.132942
20570	-79.53069	-85.34697	5.816281	1.159783	0.8878046	0.000140757	0.562712	0.0830474	0.0134064	0.0133763	0.0876583	0.134789	0.10487
20580	-79.34722	-86.07745	6.730233	1.236677	0.3539347	0.0362756	0.302489	0.198846	0.114412	0.039865	0.11417	0.0531528	0.140789
20590	-78.81441	-84.76637	5.951957	1.348643	0.6311065	0.443167	0.149333	0.0285895	0.0444056	0.0170867	0.0317964	0.0802001	0.205422
20600	-80.6376	-84.47867	3.841069	2.170263	0.8649305	0.0909893	0.0673301	0.0222526	0.0454573	0.323341	0.064921	0.0117203	0.373988
20610	-81.14965	-85.42102	4.271366	2.048802	0.7712425	0.274454	0.0561818	0.140841	0.0422599	0.187523	0.228295	0.027323	0.0431226
20620	-79.42963	-85.47136	6.041723	1.45874	0.4761269	0.103466	0.158381	0.0331731	0.2065	0.0753445	0.32755	0.0569485	0.0386371
20630	-80.51243	-83.83623	3.323805	1.966801	1.327024	0.0314357	0.077768	0.039391	0.101954	0.0156216	0.079185	0.392749	0.261896
20640	-82.15163	-83.15165	1.000013	2.779137	1.676584	0.143172	0.196941	0.0094135	0.210462	0.117183	0.214244	0.0995144	0.00907085
20650	-85.31892	-84.649	-0.669925	3.614107	1.676584	0.196962	0.0241839	0.02568	0.0693517	0.533688	0.0565457	0.0688442	0.0247453
20660	-79.29629	-84.90257	5.606277	1.537956	0.6146338	0.226833	0.030358	0.167593	0.1726	0.188554	0.0275464	0.156485	0.0300311
20670	-79.0718	-83.85668	4.78488	1.632725	0.9305628	0.0657524	0.0429464	0.201645	0.287854	0.0662124	0.0693574	0.0922112	0.174021
20680	-80.07781	-83.48653	3.408717	2.11028	1.14109	0.00456676	0.242704	0.0446156	0.03486	0.34448	0.10713	0.134332	0.0873117
20690	-84.28961	-89.61025	5.320641	1.110015	1.185392	0.0167493	0.171141	0.113158	0.131899	0.0373876	0.122279	0.209072	0.198315
20700	-79.37396	-86.27993	6.905966	1.124386	0.378359	0.103324	0.022712	0.214366	0.0665544	0.340869	0.0896737	0.153308	0.00919341
20710	-79.16913	-84.29183	5.122697	1.474631	0.9197484	0.0188003	0.360092	0.458273	0.01844	0.0625319	0.0390815	0.038097	0.00468435
20720	-79.84804	-83.59585	3.747812	1.961048	1.120774	0.0212616	0.293951	0.326976	0.030476	0.0148767	0.108239	0.179228	0.0249916
20730	-78.18864	-84.5393	6.350665	1.29763	0.4827649	0.127215	0.284237	0.035956	0.00296246	0.0108728	0.0459811	0.00404346	0.488732
20740	-78.59447	-84.87958	6.285112	1.414545	0.3986267	0.179503	0.118814	0.131577	0.0322672	0.0208973	0.00187855	0.0240082	0.491055
20750	-79.48586	-83.69784	4.211981	1.935253	0.9144845	0.0468864	0.146813	0.14981	0.0999747	0.042376	0.0553229	0.0273352	0.431482
20760	-78.44986	-83.99844	5.548577	1.46982	0.7116196	0.0736276	0.0344694	0.097543	0.022675	0.014911	0.563709	0.0412378	0.151828
20770	-79.50631	-85.3647	5.858399	1.164189	0.8623391	0.0829694	0.0289246	0.194944	0.0272083	0.101294	0.317032	0.0147258	0.232902
20780	-79.55898	-87.00493	7.445947	0.9397773	0.2929769	0.0860105	0.108312	0.102393	0.00921538	0.104143	0.132497	0.049979	0.407451
20790	-81.46954	-87.84058	6.371038	1.533413	0.2367962	0.0536169	0.120454	0.171811	0.117192	0.0749111	0.202472	0.0313403	0.228202
20800	-79.2154	-84.13781	4.922405	1.533413	0.9611126	0.130257	0.32436	0.108338	0.292082	0.0197188	0.0339298	0.0429278	0.0483869
20810	-79.57181	-86.52467	6.952866	1.100151	0.3791438	0.121328	0.0551483	0.0431246	0.345497	0.155745	0.214584	0.0586776	0.00589576
20820	-78.92527	-85.96713	7.041852	1.013762	0.4210404	0.0543658	0.156529	0.0409706	0.185559	0.032464	0.0778208	0.33619	0.1161
20830	-79.39978	-85.29977	5.89999	1.588887	0.4168458	0.118429	0.00590176	0.0150298	0.124485	0.238844	0.0285481	0.0947051	0.374057
20840	-78.82501	-83.61703	4.792017	1.638033	0.9216865	0.0473915	0.048413	0.0170389	0.124703	0.0199976	0.209189	0.400377	0.13289
20850	-80.17068	-83.32162	3.15094	2.236243	1.144015	0.0671303	0.0197087	0.0107684	0.00346277	0.101775	0.191309	0.419615	0.186231
20860	-79.13184	-83.77024	4.638404	1.661492	0.9750337	0.203504	0.0388937	0.0499345	0.00165257	0.290691	0.27488	0.0432726	0.0971721
20870	-79.19895	-86.08883	6.889876	1.227168	0.2836217	0.201193	0.0158259	0.082692	0.00247818	0.0913241	0.0525966	0.408172	0.145718
20880	-79.2707	-83.49687	4.226169	1.819884	1.022759	0.0834145	0.0471328	0.169326	0.0221591	0.123463	0.0304896	0.351151	0.172864
20890	-78.78995	-85.4648	6.67485	1.062126	0.5561766	0.0699557	0.128712	0.0391194	0.0243182	0.372662	0.118025	0.160736	0.086471
20900	-78.77601	-84.54473	5.768727	1.489091	0.5822732	0.041073	0.175939	0.00493126	0.100719	0.298603	0.0231291	0.338556	0.0170493
20910	-80.61838	-86.557	5.938621	1.60974	0.3766777	0.0177961	0.0922605	0.020917	0.371429	0.0774092	0.0239216	0.390146	0.00612048
20920	-80.46312	-85.48263	5.019514	1.359634	1.086337	0.00589509	0.142163	0.00495156	0.320207	0.0274272	0.157806	0.334929	0.00662039
20930	-79.56036	-84.2667	4.706339	1.535329	1.067229	0.0245837	0.0357029	0.00825504	0.538812	0.0371593	0.167719	0.183937	0.00383074
20940	-78.67981	-84.55413	5.874318	1.304556	0.7140133	0.0274984	0.103839	0.0493228	0.251143	0.260102	0.267505	0.0360365	0.00455258
20950	-78.91384	-85.99834	7.084502	1.036018	0.3774592	0.0495151	0.200466	0.0262268	0.00597737	0.212294	0.0778105	0.28426	0.14345
20960	-78.56869	-84.73417	6.16548	1.255714	0.6172736	0.18277	0.0904972	0.14471	0.00318027	0.156265	0.0590344	0.293385	0.0701584
20970	-79.35253	-85.71576	6.363228	1.036247	0.7378671	0.0829596	0.231134	0.108944	0.00520834	0.117644	0.210051	0.2289	0.0151589
20980	-78.77881	-85.12011	6.341307	1.256206	0.5288686	0.0606942	0.417658	0.079705	0.00154415	0.0961959	0.153676	0.0292806	0.161246
20990	-78.78683	-85.24274	6.455913	1.149417	0.5783548	0.0484307	0.310799	0.119959	0.002324	0.139795	0.0909766	0.26148	0.0262362
21000	-79.75358	-84.89817	5.144593	1.715814	0.6676169	0.245092	0.204794	0.0563083	0.0283568	0.066935	0.302063	0.0595912	0.0368595
21010	-79.67961	-86.64908	6.969478	0.915656	0.555333	0.12875	0.0593286	0.58014	0.0196973	0.0327728	0.10734	0.0406983	0.0312726
21020	-80.01168	-83.44234	3.43066	2.05916	1.181238	0.149475	0.172744	0.0962628	0.0206638	0.248804	0.0640638	0.207221	0.0407656
21030	-79.75808	-83.76629	4.008209	1.787942	1.163681	0.233988	0.0724184	0.0751091	0.0712551	0.122022	0.204361	0.172427	0.0484195
21040	-78.80636	-84.57273	5.76637	1.345662	0.7268812	0.220429	0.190036	0.104557	0.0559382	0.0134924	0.195183	0.13921	0.0811554
21050	-82.3871	-83.30013	0.9130283	2.756197	1.743017	0.0702552	0.113911	0.0889594	0.0524948	0.281167	0.0450592	0.329419	0.0187352
21060	-81.6002	-84.07119	2.470991	2.489989	1.230244	0.140807	0.046641	0.359913	0.0741609	0.26798	0.0429459	0.0502592	0.0172924
21070	-81.3834	-83.38553	2.002121	2.417279	1.537388	0.0151982	0.0377549	0.505947	0.368116	0.0343629	0.0177077	0.0194572	0.00145566
21080	-81.00601	-85.83224	4.826234	1.934677	0.6079343	0.0121577	0.0616882	0.395353	0.187805	0.0618769	0.0732346	0.0240329	0.183852
21090	-80.37259	-86.79498	6.422388	0.924212	0.8203219	0.00641249	0.0913641	0.0973632	0.510703	0.0654477	0.00882737	0.0254198	0.194462
21100	-78.6607	-84.11974	5.459047	1.403981	0.8222229	0.0448114	0.0153819	0.0661947	0.246547	0.0742374	0.00252214	0.0362781	0.514028
21110	-80.74236	-83.44286	2.7005	2.201827	1.403651	0.0924834	0.115541	0.115367	0.292718	0.141834	0.004596	0.141569	0.0958913
21120	-78.93551	-85.52426	6.588749	1.258798	0.4025556	0.165096	0.152246	0.0349196	0.159802	0.121878	0.151839	0.0333362	0.180883
21130	-78.64205	-84.42897	5.786924	1.406753	0.6555133	0.0508824	0.0751446	0.278688	0.12622	0.0208121	0.246186	0.0340767	0.167991
21140	-79.77654	-84.19234	4.415797	1.61606	1.131769	0.00650012	0.0175299	0.579586	0.024705	0.132798	0.169554	0.0210305	0.0482969
21150	-79.54937	-84.40996	4.860585	1.728141	0.7972946	0.000875716	0.0208204	0.384558	0.109754	0.260554	0.176171	0.0261512	0.0211151
21160	-78.83595	-85.02583	6.189886	1.274526	0.5862586	0.0051681	0.0557026	0.357449	0.233438	0.0126065	0.238543	0.0544155	0.0426773
21170	-78.48711	-84.37524	5.888121	1.373912	0.6377557	0.00543506	0.176056	0.144611	0.147175	0.0386036	0.127886	0.229546	0.130686
21180	-78.56102	-84.5305	5.969473	1.474483	0.4965082	0.0115405	0.0317453	0.20056	0.0432554	0.0819689	0.0778229	0.394386	0.15872
21190	-78.86035	-85.57709	6.716734	1.18803	0.4093309	0.069247	0.0621238	0.432083	0.0425592	0.0349752	0.0605562	0.124924	0.173531
21200	-79.01231	-85.04441	6.032105	1.233061	0.7066142	0.195722	0.237712	0.249573	0.0200189	0.0256368	0.0443876	0.0398516	0.187098
21210	-79.37606	-83.5201	4.144044	1.924429	0.9592772	0.0238936	0.0727804	0.0758596	0.0626453	0.09161	0.210433	0.285869	0.176909
21220	-79.09487	-85.16938	6.074503	1.414203	0.5042733	0.0970607	0.0918357	0.198729	0.146429	0.0560926	0.286482	0.0588585	0.0645125
21230	-79.01788	-84.86201	5.84413	1.23875	0.7949126	0.24988	0.075158	0.139754	0.276082	0.030345	0.0232423	0.0184362	0.187102
21240	-79.62263	-86.20253	6.579897	0.9247916	0.7409876	0.392023	0.327337	0.107403	0.0435931	0.00304267	0.00964479	0.00765043	0.109307
21250	-80.83139	-85.50263	4.671241	1.433408	1.186699	0.526425	0.169335	0.0520283	0.0222228	0.0172706	0.143701	0.0306262	0.0383907
21260	-79.09458	-85.85629	6.761708	1.051299	0.523575	0.0658679	0.126434	0.0587993	0.458111	0.048555	0.0612405	0.0213132	0.15968
21270	-78.93165	-85.95359	7.021943	1.055957	0.3887992	0.13841	0.213581	0.124752	0.0189599	0.0391371	0.0493621	0.224689	0.191109
21280	-79.61949	-83.58408	3.964586	1.862707	1.110727	0.20917	0.0501919	0.25889	0.0527739	0.0357048	0.130702	0.0596301	0.202937
21290	-81.05304	-84.97255	3.919508	2.08749	0.9084844	0.194438	0.430511	0.101364	0.0666189	0.0288379	0.0629459	0.0481616	0.0671224
21300	-78.98324	-84.7313	5.748057	1.407169	0.6745306	0.0445418	0.285555	0.123427	0.0105866	0.396716	0.0445589	0.0806098	0.0140053
21310	-78.90807	-85.28076	6.372684	1.320807	0.4485788	0.19074	0.0583842	0.17892	0.122809	0.117859	0.0349473	0.206762	0.089579
21320	-79.38722	-84.79944	5.412225	1.626027	0.6235886	0.339591	0.0897027	0.0368303	0.0778195	0.0327014	0.227036	0.16817	0.0281487
21330	-79.0793	-83.69322	4.613918	1.742967	0.9058014	0.211852	0.0296342	0.0613025	0.0751644	0.0552012	0.139128	0.355294	0.0724231
