Iteration	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
1556520	-83866.69	-83866.28	-0.4054537	0.0181629	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556530	-83867.14	-83866.74	-0.4054537	0.0151763	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556540	-83869	-83868.6	-0.4054537	0.0122936	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556550	-83866.85	-83866.44	-0.4054537	0.0160774	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556560	-83868.35	-83867.95	-0.4054537	0.0220767	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556570	-83867.06	-83866.65	-0.4054537	0.015399	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556580	-83866.68	-83866.27	-0.4054537	0.0171559	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556590	-83866.72	-83866.32	-0.4054537	0.0167034	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556600	-83866.67	-83866.26	-0.4054537	0.0179317	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556610	-83866.8	-83866.4	-0.4054537	0.0188874	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556620	-83866.83	-83866.43	-0.4054537	0.0190253	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556630	-83866.7	-83866.29	-0.4054537	0.016919	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556640	-83866.66	-83866.25	-0.4054537	0.0175231	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556650	-83868.12	-83867.72	-0.4054537	0.0134025	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556660	-83867	-83866.59	-0.4054537	0.0195851	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556670	-83866.66	-83866.26	-0.4054537	0.0173846	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556680	-83866.88	-83866.47	-0.4054537	0.0191916	0.918934	0.0810664	1.83787	0.162133	0.9999886
1556690	-83867.47	-83867.06	-0.4054537	0.0189653	0.919415	0.0805851	1.83883	0.16117	0.9999886
1556700	-83867.4	-83866.99	-0.4054537	0.0186258	0.919415	0.0805851	1.83883	0.16117	0.9999886
1556710	-83870.74	-83870.33	-0.4054537	0.0105658	0.918155	0.0818449	1.83631	0.16369	0.9999886
1556720	-83866.71	-83866.3	-0.4054537	0.0174595	0.918155	0.0818449	1.83631	0.16369	0.9999886
1556730	-83866.93	-83866.53	-0.4054537	0.0190603	0.919031	0.0809692	1.83806	0.161938	0.9999886
1556740	-83867.29	-83866.88	-0.4054537	0.0201242	0.919031	0.0809692	1.83806	0.161938	0.9999886
1556750	-83867.28	-83866.88	-0.4054537	0.020115	0.919031	0.0809692	1.83806	0.161938	0.9999886
1556760	-83869.26	-83868.86	-0.4054537	0.0230698	0.919031	0.0809692	1.83806	0.161938	0.9999886
1556770	-83867.16	-83866.76	-0.4054537	0.0198067	0.919031	0.0809692	1.83806	0.161938	0.9999886
1556780	-83867.73	-83867.33	-0.4054537	0.0210191	0.919031	0.0809692	1.83806	0.161938	0.9999886
1556790	-83866.96	-83866.56	-0.4054537	0.0191829	0.919031	0.0809692	1.83806	0.161938	0.9999886
1556800	-83866.81	-83866.41	-0.4054537	0.0167292	0.919031	0.0809692	1.83806	0.161938	0.9999886
1556810	-83867.26	-83866.85	-0.4054537	0.0151338	0.919031	0.0809692	1.83806	0.161938	0.9999886
1556820	-83868.93	-83868.52	-0.4054537	0.0138336	0.917478	0.0825222	1.83496	0.165044	0.9999886
1556830	-83874.13	-83873.72	-0.4054537	0.00877222	0.917478	0.0825222	1.83496	0.165044	0.9999886
1556840	-83867.84	-83867.44	-0.4054537	0.017262	0.917478	0.0825222	1.83496	0.165044	0.9999886
1556850	-83867.85	-83867.45	-0.4054537	0.0178474	0.917478	0.0825222	1.83496	0.165044	0.9999886
1556860	-83869.09	-83868.69	-0.4054537	0.0135672	0.917478	0.0825222	1.83496	0.165044	0.9999886
1556870	-83870.38	-83869.98	-0.4054537	0.011928	0.917478	0.0825222	1.83496	0.165044	0.9999886
1556880	-83868.46	-83868.05	-0.4054537	0.0201587	0.917478	0.0825222	1.83496	0.165044	0.9999886
1556890	-83868.43	-83868.02	-0.4054537	0.0198519	0.917437	0.0825632	1.83487	0.165126	0.9999886
1556900	-83868.37	-83867.96	-0.4054537	0.0151775	0.917437	0.0825632	1.83487	0.165126	0.9999886
1556910	-83867.66	-83867.26	-0.4054537	0.0169828	0.919562	0.0804376	1.83912	0.160875	0.9999886
1556920	-83867.74	-83867.33	-0.4054537	0.018804	0.919562	0.0804376	1.83912	0.160875	0.9999886
1556930	-83867.96	-83867.55	-0.4054537	0.0202002	0.917713	0.0822871	1.83543	0.164574	0.9999886
1556940	-83866.61	-83866.21	-0.4054537	0.018396	0.918768	0.0812323	1.83754	0.162465	0.9999886
1556950	-83866.61	-83866.21	-0.4054537	0.018396	0.918768	0.0812323	1.83754	0.162465	0.9999886
1556960	-83866.54	-83866.13	-0.4054537	0.0180631	0.918547	0.0814534	1.83709	0.162907	0.9999886
1556970	-83867.05	-83866.65	-0.4054537	0.0150087	0.918547	0.0814534	1.83709	0.162907	0.9999886
1556980	-83866.65	-83866.24	-0.4054537	0.0162677	0.918547	0.0814534	1.83709	0.162907	0.9999886
1556990	-83866.91	-83866.51	-0.4054537	0.0197254	0.918547	0.0814534	1.83709	0.162907	0.9999886
1557000	-83866.51	-83866.11	-0.4054537	0.0174324	0.918547	0.0814534	1.83709	0.162907	0.9999886
1557010	-83866.72	-83866.31	-0.4054537	0.0190994	0.918547	0.0814534	1.83709	0.162907	0.9999886
1557020	-83866.66	-83866.25	-0.4054537	0.0162235	0.918547	0.0814534	1.83709	0.162907	0.9999886
1557030	-83867.77	-83867.37	-0.4054537	0.0214204	0.918547	0.0814534	1.83709	0.162907	0.9999886
1557040	-83866.97	-83866.57	-0.4054537	0.0198878	0.918547	0.0814534	1.83709	0.162907	0.9999886
1557050	-83868.91	-83868.51	-0.4054537	0.0228986	0.91856	0.0814396	1.83712	0.162879	0.9999886
1557060	-83866.74	-83866.34	-0.4054537	0.0192029	0.91856	0.0814396	1.83712	0.162879	0.9999886
1557070	-83866.87	-83866.47	-0.4054537	0.0154708	0.91856	0.0814396	1.83712	0.162879	0.9999886
1557080	-83867.56	-83867.16	-0.4054537	0.0154708	0.917768	0.0822319	1.83554	0.164464	0.9999886
1557090	-83867.84	-83867.44	-0.4054537	0.0201718	0.917768	0.0822319	1.83554	0.164464	0.9999886
1557100	-83867.32	-83866.91	-0.4054537	0.0167071	0.919377	0.0806233	1.83875	0.161247	0.9999886
1557110	-83867.32	-83866.91	-0.4054537	0.0185464	0.919377	0.0806233	1.83875	0.161247	0.9999886
1557120	-83868.17	-83867.77	-0.4054537	0.0160415	0.919699	0.0803013	1.8394	0.160603	0.9999886
1557130	-83868.17	-83867.77	-0.4054537	0.0160415	0.919699	0.0803013	1.8394	0.160603	0.9999886
1557140	-83868.45	-83868.05	-0.4054537	0.0200951	0.919699	0.0803013	1.8394	0.160603	0.9999886
1557150	-83868.15	-83867.74	-0.4054537	0.0161422	0.919699	0.0803013	1.8394	0.160603	0.9999886
1557160	-83868.2	-83867.79	-0.4054537	0.0159588	0.919699	0.0803013	1.8394	0.160603	0.9999886
1557170	-83867.97	-83867.57	-0.4054537	0.0181319	0.919699	0.0803013	1.8394	0.160603	0.9999886
1557180	-83869.48	-83869.08	-0.4054537	0.0133899	0.919699	0.0803013	1.8394	0.160603	0.9999886
1557190	-83868.01	-83867.61	-0.4054537	0.0184718	0.919699	0.0803013	1.8394	0.160603	0.9999886
1557200	-83868.18	-83867.78	-0.4054537	0.0160122	0.919699	0.0803013	1.8394	0.160603	0.9999886
1557210	-83867.31	-83866.9	-0.4054537	0.0146089	0.918297	0.0817032	1.83659	0.163406	0.9999886
1557220	-83866.85	-83866.45	-0.4054537	0.0157758	0.918297	0.0817032	1.83659	0.163406	0.9999886
1557230	-83866.7	-83866.29	-0.4054537	0.0186206	0.918297	0.0817032	1.83659	0.163406	0.9999886
1557240	-83867.38	-83866.98	-0.4054537	0.0144601	0.918297	0.0817032	1.83659	0.163406	0.9999886
1557250	-83868.74	-83868.33	-0.4054537	0.0124612	0.918297	0.0817032	1.83659	0.163406	0.9999886
1557260	-83866.97	-83866.56	-0.4054537	0.0196229	0.918297	0.0817032	1.83659	0.163406	0.9999886
1557270	-83867.1	-83866.69	-0.4054537	0.0196229	0.918138	0.0818616	1.83628	0.163723	0.9999886
1557280	-83866.73	-83866.32	-0.4054537	0.0177879	0.918138	0.0818616	1.83628	0.163723	0.9999886
1557290	-83866.77	-83866.36	-0.4054537	0.0167751	0.918138	0.0818616	1.83628	0.163723	0.9999886
1557300	-83866.72	-83866.32	-0.4054537	0.0174093	0.918138	0.0818616	1.83628	0.163723	0.9999886
1557310	-83867.94	-83867.53	-0.4054537	0.021315	0.918138	0.0818616	1.83628	0.163723	0.9999886
1557320	-83868.21	-83867.81	-0.4054537	0.0132846	0.918138	0.0818616	1.83628	0.163723	0.9999886
1557330	-83866.74	-83866.34	-0.4054537	0.0180056	0.918138	0.0818616	1.83628	0.163723	0.9999886
1557340	-83866.63	-83866.23	-0.4054537	0.0163403	0.918582	0.081418	1.83716	0.162836	0.9999886
1557350	-83866.86	-83866.45	-0.4054537	0.0160388	0.918191	0.0818086	1.83638	0.163617	0.9999886
1557360	-83866.85	-83866.44	-0.4054537	0.0160676	0.918191	0.0818086	1.83638	0.163617	0.9999886
1557370	-83866.97	-83866.57	-0.4054537	0.0156197	0.918191	0.0818086	1.83638	0.163617	0.9999886
1557380	-83867.33	-83866.92	-0.4054537	0.0202994	0.918191	0.0818086	1.83638	0.163617	0.9999886
1557390	-83866.96	-83866.55	-0.4054537	0.0193571	0.918191	0.0818086	1.83638	0.163617	0.9999886
1557400	-83866.78	-83866.37	-0.4054537	0.0163841	0.918191	0.0818086	1.83638	0.163617	0.9999886
1557410	-83867.1	-83866.69	-0.4054537	0.0152669	0.918191	0.0818086	1.83638	0.163617	0.9999886
1557420	-83867.9	-83867.49	-0.4054537	0.0135989	0.91881	0.0811902	1.83762	0.16238	0.9999886
1557430	-83866.71	-83866.3	-0.4054537	0.0166589	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557440	-83867.3	-83866.89	-0.4054537	0.014773	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557450	-83866.64	-83866.23	-0.4054537	0.0177272	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557460	-83867.93	-83867.52	-0.4054537	0.0215063	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557470	-83867.83	-83867.43	-0.4054537	0.0138025	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557480	-83866.65	-83866.25	-0.4054537	0.0180175	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557490	-83867.94	-83867.54	-0.4054537	0.0136275	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557500	-83866.79	-83866.39	-0.4054537	0.0162115	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557510	-83867.07	-83866.66	-0.4054537	0.015305	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557520	-83867.11	-83866.7	-0.4054537	0.0199486	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557530	-83866.71	-83866.31	-0.4054537	0.0185392	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557540	-83866.93	-83866.52	-0.4054537	0.0157186	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557550	-83866.82	-83866.42	-0.4054537	0.0190777	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557560	-83866.68	-83866.28	-0.4054537	0.0183058	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557570	-83867.11	-83866.7	-0.4054537	0.0152048	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557580	-83866.81	-83866.4	-0.4054537	0.0161549	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557590	-83868.17	-83867.76	-0.4054537	0.0218568	0.918904	0.0810959	1.83781	0.162192	0.9999886
1557600	-83867.47	-83867.06	-0.4054537	0.0207534	0.918885	0.0811146	1.83777	0.162229	0.9999886
1557610	-83867.32	-83866.92	-0.4054537	0.0146919	0.918885	0.0811146	1.83777	0.162229	0.9999886
1557620	-83869.19	-83868.79	-0.4054537	0.0231169	0.918885	0.0811146	1.83777	0.162229	0.9999886
1557630	-83867.66	-83867.26	-0.4054537	0.0140514	0.918885	0.0811146	1.83777	0.162229	0.9999886
1557640	-83867.5	-83867.09	-0.4054537	0.0143439	0.918885	0.0811146	1.83777	0.162229	0.9999886
1557650	-83867.17	-83866.77	-0.4054537	0.0198982	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557660	-83866.7	-83866.29	-0.4054537	0.017681	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557670	-83870.45	-83870.05	-0.4054537	0.0242059	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557680	-83867.51	-83867.11	-0.4054537	0.0143796	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557690	-83866.74	-83866.33	-0.4054537	0.018218	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557700	-83867	-83866.6	-0.4054537	0.0194274	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557710	-83866.7	-83866.3	-0.4054537	0.0178313	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557720	-83866.69	-83866.29	-0.4054537	0.017462	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557730	-83866.94	-83866.54	-0.4054537	0.0157862	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557740	-83867.71	-83867.3	-0.4054537	0.0140234	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557750	-83866.79	-83866.39	-0.4054537	0.0164161	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557760	-83866.9	-83866.5	-0.4054537	0.0159182	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557770	-83866.78	-83866.38	-0.4054537	0.0164795	0.918169	0.0818309	1.83634	0.163662	0.9999886
1557780	-83867.25	-83866.84	-0.4054537	0.0187159	0.91932	0.0806804	1.83864	0.161361	0.9999886
1557790	-83868.17	-83867.76	-0.4054537	0.0141238	0.91932	0.0806804	1.83864	0.161361	0.9999886
1557800	-83867.16	-83866.75	-0.4054537	0.0179808	0.91932	0.0806804	1.83864	0.161361	0.9999886
1557810	-83868.29	-83867.89	-0.4054537	0.0139215	0.91932	0.0806804	1.83864	0.161361	0.9999886
1557820	-83868.97	-83868.57	-0.4054537	0.014362	0.919738	0.0802616	1.83948	0.160523	0.9999886
1557830	-83868.12	-83867.72	-0.4054537	0.0168066	0.919738	0.0802616	1.83948	0.160523	0.9999886
1557840	-83867.41	-83867	-0.4054537	0.019172	0.917807	0.0821933	1.83561	0.164387	0.9999886
1557850	-83867.24	-83866.83	-0.4054537	0.0165443	0.917807	0.0821933	1.83561	0.164387	0.9999886
1557860	-83868.42	-83868.01	-0.4054537	0.0213444	0.917807	0.0821933	1.83561	0.164387	0.9999886
1557870	-83867.82	-83867.42	-0.4054537	0.0202771	0.917807	0.0821933	1.83561	0.164387	0.9999886
1557880	-83867.21	-83866.81	-0.4054537	0.0167147	0.917807	0.0821933	1.83561	0.164387	0.9999886
1557890	-83868.63	-83868.22	-0.4054537	0.0132899	0.917807	0.0821933	1.83561	0.164387	0.9999886
1557900	-83868.34	-83867.94	-0.4054537	0.0212247	0.917807	0.0821933	1.83561	0.164387	0.9999886
1557910	-83868.45	-83868.04	-0.4054537	0.0135582	0.917807	0.0821933	1.83561	0.164387	0.9999886
1557920	-83867.85	-83867.45	-0.4054537	0.0203379	0.917807	0.0821933	1.83561	0.164387	0.9999886
1557930	-83867.33	-83866.92	-0.4054537	0.0160625	0.917807	0.0821933	1.83561	0.164387	0.9999886
1557940	-83869.53	-83869.13	-0.4054537	0.0115436	0.918573	0.0814267	1.83715	0.162853	0.9999886
1557950	-83868.01	-83867.61	-0.4054537	0.0217762	0.918573	0.0814267	1.83715	0.162853	0.9999886
1557960	-83866.94	-83866.53	-0.4054537	0.0197983	0.918573	0.0814267	1.83715	0.162853	0.9999886
1557970	-83867.43	-83867.03	-0.4054537	0.0208618	0.918573	0.0814267	1.83715	0.162853	0.9999886
1557980	-83866.55	-83866.15	-0.4054537	0.0182564	0.918573	0.0814267	1.83715	0.162853	0.9999886
1557990	-83866.55	-83866.15	-0.4054537	0.0182564	0.918573	0.0814267	1.83715	0.162853	0.9999886
1558000	-83866.58	-83866.17	-0.4054537	0.0184191	0.918573	0.0814267	1.83715	0.162853	0.9999886
1558010	-83866.65	-83866.25	-0.4054537	0.0184191	0.918319	0.0816808	1.83664	0.163362	0.9999886
1558020	-83866.61	-83866.21	-0.4054537	0.0180932	0.918319	0.0816808	1.83664	0.163362	0.9999886
1558030	-83866.61	-83866.21	-0.4054537	0.0180932	0.918319	0.0816808	1.83664	0.163362	0.9999886
1558040	-83866.74	-83866.33	-0.4054537	0.0161696	0.918319	0.0816808	1.83664	0.163362	0.9999886
1558050	-83866.96	-83866.55	-0.4054537	0.0154036	0.918319	0.0816808	1.83664	0.163362	0.9999886
1558060	-83866.96	-83866.55	-0.4054537	0.0154036	0.918319	0.0816808	1.83664	0.163362	0.9999886
1558070	-83866.64	-83866.24	-0.4054537	0.016677	0.918319	0.0816808	1.83664	0.163362	0.9999886
1558080	-83866.62	-83866.21	-0.4054537	0.018225	0.918816	0.0811841	1.83763	0.162368	0.9999886
1558090	-83866.6	-83866.2	-0.4054537	0.0170555	0.918816	0.0811841	1.83763	0.162368	0.9999886
1558100	-83866.61	-83866.2	-0.4054537	0.0181249	0.918816	0.0811841	1.83763	0.162368	0.9999886
1558110	-83866.58	-83866.18	-0.4054537	0.0174219	0.918816	0.0811841	1.83763	0.162368	0.9999886
1558120	-83867.58	-83867.17	-0.4054537	0.0141165	0.918816	0.0811841	1.83763	0.162368	0.9999886
1558130	-83867.07	-83866.67	-0.4054537	0.0158594	0.918021	0.0819788	1.83604	0.163958	0.9999886
1558140	-83867.98	-83867.57	-0.4054537	0.013826	0.918021	0.0819788	1.83604	0.163958	0.9999886
1558150	-83868.51	-83868.1	-0.4054537	0.0130419	0.918021	0.0819788	1.83604	0.163958	0.9999886
1558160	-83866.91	-83866.51	-0.4054537	0.0166361	0.918021	0.0819788	1.83604	0.163958	0.9999886
1558170	-83866.91	-83866.51	-0.4054537	0.0166361	0.918021	0.0819788	1.83604	0.163958	0.9999886
1558180	-83866.92	-83866.51	-0.4054537	0.0166051	0.918021	0.0819788	1.83604	0.163958	0.9999886
1558190	-83867.37	-83866.96	-0.4054537	0.0199805	0.918021	0.0819788	1.83604	0.163958	0.9999886
1558200	-83866.56	-83866.16	-0.4054537	0.0183026	0.918619	0.0813815	1.83724	0.162763	0.9999886
1558210	-83867.09	-83866.68	-0.4054537	0.0201627	0.918619	0.0813815	1.83724	0.162763	0.9999886
1558220	-83866.53	-83866.13	-0.4054537	0.017109	0.918619	0.0813815	1.83724	0.162763	0.9999886
1558230	-83866.52	-83866.11	-0.4054537	0.0177891	0.918619	0.0813815	1.83724	0.162763	0.9999886
1558240	-83868.12	-83867.72	-0.4054537	0.0219322	0.918619	0.0813815	1.83724	0.162763	0.9999886
1558250	-83866.52	-83866.11	-0.4054537	0.0176758	0.918619	0.0813815	1.83724	0.162763	0.9999886
1558260	-83866.96	-83866.55	-0.4054537	0.0162114	0.919073	0.0809274	1.83815	0.161855	0.9999886
1558270	-83866.82	-83866.41	-0.4054537	0.0170997	0.919073	0.0809274	1.83815	0.161855	0.9999886
1558280	-83867.07	-83866.67	-0.4054537	0.0157834	0.919073	0.0809274	1.83815	0.161855	0.9999886
1558290	-83866.84	-83866.44	-0.4054537	0.0168581	0.919073	0.0809274	1.83815	0.161855	0.9999886
1558300	-83866.87	-83866.46	-0.4054537	0.0166539	0.919073	0.0809274	1.83815	0.161855	0.9999886
1558310	-83868.59	-83868.18	-0.4054537	0.0222191	0.919073	0.0809274	1.83815	0.161855	0.9999886
1558320	-83867.71	-83867.31	-0.4054537	0.0209061	0.919073	0.0809274	1.83815	0.161855	0.9999886
1558330	-83866.83	-83866.43	-0.4054537	0.0182601	0.919073	0.0809274	1.83815	0.161855	0.9999886
1558340	-83866.83	-83866.42	-0.4054537	0.0169864	0.919073	0.0809274	1.83815	0.161855	0.9999886
1558350	-83869.16	-83868.75	-0.4054537	0.01628	0.917054	0.0829457	1.83411	0.165891	0.9999886
1558360	-83867	-83866.59	-0.4054537	0.0175051	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558370	-83867.01	-83866.61	-0.4054537	0.0180421	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558380	-83867.57	-83867.17	-0.4054537	0.0149978	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558390	-83867.46	-83867.05	-0.4054537	0.0152766	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558400	-83867.39	-83866.98	-0.4054537	0.0197712	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558410	-83867.14	-83866.74	-0.4054537	0.0189169	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558420	-83867.01	-83866.6	-0.4054537	0.0173064	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558430	-83867	-83866.59	-0.4054537	0.017485	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558440	-83867.15	-83866.74	-0.4054537	0.0162838	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558450	-83867.26	-83866.86	-0.4054537	0.019388	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558460	-83869.16	-83868.75	-0.4054537	0.012533	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558470	-83867.05	-83866.65	-0.4054537	0.0184025	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558480	-83867	-83866.59	-0.4054537	0.0176525	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558490	-83867.02	-83866.61	-0.4054537	0.017162	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558500	-83867.06	-83866.65	-0.4054537	0.0184548	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558510	-83867.27	-83866.86	-0.4054537	0.0193963	0.919228	0.0807722	1.83846	0.161544	0.9999886
1558520	-83868.36	-83867.95	-0.4054537	0.0178892	0.917286	0.0827141	1.83457	0.165428	0.9999886
1558530	-83868.66	-83868.26	-0.4054537	0.0154579	0.917286	0.0827141	1.83457	0.165428	0.9999886
1558540	-83868.66	-83868.26	-0.4054537	0.0154579	0.917286	0.0827141	1.83457	0.165428	0.9999886
1558550	-83869.36	-83868.96	-0.4054537	0.0209175	0.917286	0.0827141	1.83457	0.165428	0.9999886
1558560	-83870.83	-83870.42	-0.4054537	0.0119696	0.917286	0.0827141	1.83457	0.165428	0.9999886
1558570	-83868.43	-83868.03	-0.4054537	0.0163826	0.917286	0.0827141	1.83457	0.165428	0.9999886
1558580	-83868.34	-83867.94	-0.4054537	0.0175981	0.917286	0.0827141	1.83457	0.165428	0.9999886
1558590	-83868.82	-83868.42	-0.4054537	0.0150232	0.917286	0.0827141	1.83457	0.165428	0.9999886
1558600	-83868.82	-83868.42	-0.4054537	0.0150232	0.917286	0.0827141	1.83457	0.165428	0.9999886
1558610	-83867.83	-83867.43	-0.4054537	0.0197902	0.917688	0.0823124	1.83538	0.164625	0.9999886
1558620	-83866.69	-83866.29	-0.4054537	0.0169246	0.918201	0.0817991	1.8364	0.163598	0.9999886
1558630	-83866.69	-83866.29	-0.4054537	0.0170503	0.918192	0.0818084	1.83638	0.163617	0.9999886
1558640	-83866.69	-83866.29	-0.4054537	0.0170503	0.918192	0.0818084	1.83638	0.163617	0.9999886
1558650	-83868.15	-83867.74	-0.4054537	0.0133177	0.918192	0.0818084	1.83638	0.163617	0.9999886
1558660	-83867.11	-83866.71	-0.4054537	0.0194972	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558670	-83866.88	-83866.47	-0.4054537	0.0185132	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558680	-83867.05	-83866.65	-0.4054537	0.019307	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558690	-83867.43	-83867.02	-0.4054537	0.014884	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558700	-83867.43	-83867.03	-0.4054537	0.0148689	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558710	-83866.96	-83866.56	-0.4054537	0.0162366	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558720	-83866.88	-83866.48	-0.4054537	0.0185487	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558730	-83866.95	-83866.55	-0.4054537	0.0162926	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558740	-83867.34	-83866.94	-0.4054537	0.0201203	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558750	-83866.83	-83866.43	-0.4054537	0.0181104	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558760	-83870.5	-83870.09	-0.4054537	0.0109618	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558770	-83867.59	-83867.19	-0.4054537	0.0145378	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558780	-83866.84	-83866.44	-0.4054537	0.0182513	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558790	-83867.26	-83866.86	-0.4054537	0.0152707	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558800	-83866.84	-83866.44	-0.4054537	0.0182296	0.919084	0.0809161	1.83817	0.161832	0.9999886
1558810	-83866.99	-83866.58	-0.4054537	0.0152226	0.918404	0.0815956	1.83681	0.163191	0.9999886
1558820	-83866.53	-83866.12	-0.4054537	0.0175785	0.918457	0.0815426	1.83691	0.163085	0.9999886
1558830	-83867.11	-83866.7	-0.4054537	0.0175785	0.917839	0.0821609	1.83568	0.164322	0.9999886
1558840	-83867.21	-83866.81	-0.4054537	0.0185875	0.917839	0.0821609	1.83568	0.164322	0.9999886
1558850	-83867.68	-83867.27	-0.4054537	0.0148713	0.917839	0.0821609	1.83568	0.164322	0.9999886
1558860	-83868.15	-83867.75	-0.4054537	0.0139484	0.917839	0.0821609	1.83568	0.164322	0.9999886
1558870	-83867.99	-83867.59	-0.4054537	0.0142275	0.917839	0.0821609	1.83568	0.164322	0.9999886
1558880	-83867.11	-83866.71	-0.4054537	0.0172224	0.917839	0.0821609	1.83568	0.164322	0.9999886
1558890	-83869.38	-83868.98	-0.4054537	0.0188605	0.920127	0.0798734	1.84025	0.159747	0.9999886
1558900	-83870.6	-83870.19	-0.4054537	0.0197792	0.920378	0.0796221	1.84076	0.159244	0.9999886
1558910	-83871.35	-83870.94	-0.4054537	0.0140969	0.920378	0.0796221	1.84076	0.159244	0.9999886
1558920	-83870.26	-83869.86	-0.4054537	0.0172772	0.920378	0.0796221	1.84076	0.159244	0.9999886
1558930	-83870.25	-83869.85	-0.4054537	0.0179379	0.920378	0.0796221	1.84076	0.159244	0.9999886
1558940	-83870.33	-83869.92	-0.4054537	0.0187113	0.920378	0.0796221	1.84076	0.159244	0.9999886
1558950	-83870.34	-83869.93	-0.4054537	0.0166856	0.920378	0.0796221	1.84076	0.159244	0.9999886
1558960	-83866.7	-83866.29	-0.4054537	0.0190371	0.918547	0.0814531	1.83709	0.162906	0.9999886
1558970	-83866.52	-83866.11	-0.4054537	0.0177804	0.918547	0.0814531	1.83709	0.162906	0.9999886
1558980	-83867.64	-83867.24	-0.4054537	0.0212199	0.918547	0.0814531	1.83709	0.162906	0.9999886
1558990	-83867.65	-83867.25	-0.4054537	0.0212199	0.918502	0.0814982	1.837	0.162996	0.9999886
1559000	-83866.62	-83866.21	-0.4054537	0.0172929	0.918275	0.081725	1.83655	0.16345	0.9999886
