Iteration	Posterior	Likelihood	Prior	rate[1]	rate[2]
9040	-38.47501	-41.36254	2.887526	0.0290267	0.144635
9050	-37.5832	-39.11194	1.528735	0.160627	0.130068
9060	-38.11914	-37.47269	-0.6464577	0.2703	0.207745
9070	-37.51572	-39.02755	1.511833	0.186481	0.105669
9080	-38.4585	-39.64645	1.187953	0.0711827	0.248864
9090	-38.79625	-40.04808	1.251828	0.0596722	0.254873
9100	-38.23281	-40.02595	1.793136	0.225276	0.0426455
9110	-37.57226	-37.77221	0.1999519	0.226424	0.178719
9120	-37.64468	-39.50758	1.862908	0.101154	0.160758
9130	-37.4108	-38.3499	0.9390982	0.187364	0.154117
9140	-37.49109	-38.87972	1.388628	0.180803	0.121959
9150	-37.41682	-38.08024	0.6634154	0.188174	0.177051
9160	-38.71128	-38.0239	-0.6873858	0.30995	0.171621
9170	-37.6954	-38.49843	0.8030355	0.242776	0.110423
9180	-38.46318	-37.1299	-1.333281	0.251798	0.285403
9190	-38.03966	-38.57814	0.5384869	0.120026	0.255959
9200	-37.7709	-38.0951	0.3242019	0.252647	0.141795
9210	-37.43861	-38.06333	0.6247205	0.205978	0.16258
9220	-37.47766	-38.7577	1.280034	0.155939	0.156177
9230	-40.72852	-38.59511	-2.133407	0.396072	0.210045
9240	-37.51149	-38.88389	1.372404	0.162072	0.142087
9250	-37.94245	-37.3208	-0.6216502	0.228989	0.24692
9260	-38.00282	-37.28648	-0.7163473	0.24273	0.241335
9270	-38.88974	-39.36647	0.4767219	0.300868	0.0804367
9280	-37.70451	-39.30229	1.597779	0.0848156	0.199932
9290	-38.56737	-40.45653	1.88916	0.0410382	0.218613
9300	-38.40745	-37.20366	-1.203793	0.275125	0.250924
9310	-38.04781	-37.94574	-0.1020626	0.161072	0.270084
9320	-37.84164	-37.95568	0.1140481	0.258053	0.154489
9330	-38.16999	-37.22021	-0.9497841	0.238488	0.265683
9340	-38.05341	-37.43061	-0.6227976	0.206045	0.269962
9350	-37.96256	-39.67402	1.711465	0.0660894	0.208866
9360	-37.61774	-39.37824	1.760501	0.179918	0.0908147
9370	-37.94423	-39.81171	1.867477	0.0613884	0.20013
9380	-37.78921	-37.53092	-0.2582905	0.199642	0.24497
9390	-38.61824	-37.60304	-1.015208	0.195906	0.3139
9400	-37.74924	-37.45398	-0.2952547	0.228051	0.219745
9410	-37.9771	-40.42028	2.443188	0.0672589	0.144673
9420	-37.74178	-38.11135	0.3695675	0.250161	0.140373
9430	-40.71757	-44.03821	3.320637	0.0606163	0.0757409
9440	-37.8171	-39.94476	2.12766	0.0629269	0.176182
9450	-37.6639	-39.52546	1.861557	0.181963	0.0800659
9460	-37.5508	-37.77644	0.2256414	0.18631	0.216621
9470	-37.69057	-38.25141	0.5608421	0.140605	0.233454
9480	-37.69526	-37.52335	-0.1719142	0.208348	0.228824
9490	-37.59876	-39.36272	1.763967	0.0958502	0.174584
9500	-37.69432	-39.3889	1.694581	0.141843	0.134567
9510	-37.43721	-38.34415	0.9069426	0.206911	0.137339
9520	-37.77226	-38.54026	0.7680031	0.248802	0.107415
9530	-37.78068	-39.82388	2.043203	0.0988671	0.147516
9540	-38.86317	-38.13881	-0.7243557	0.317219	0.167535
9550	-37.46933	-38.05023	0.5809058	0.168953	0.203378
9560	-38.31096	-37.32097	-0.9899871	0.276991	0.230642
9570	-37.96056	-39.99857	2.038008	0.0555261	0.191305
9580	-38.54947	-37.40339	-1.146082	0.294728	0.22635
9590	-38.21034	-37.93703	-0.2733096	0.282802	0.163104
9600	-37.82218	-39.66743	1.84525	0.137386	0.126047
9610	-37.55782	-39.16017	1.602354	0.198174	0.0861803
9620	-37.54971	-38.26235	0.7126427	0.144923	0.216062
9630	-39.0908	-37.42809	-1.662705	0.221784	0.343791
9640	-37.71073	-37.53235	-0.1783776	0.233056	0.204673
9650	-37.73202	-38.74237	1.010345	0.240925	0.0944184
9660	-37.60158	-38.46851	0.8669306	0.129283	0.218413
9670	-37.97751	-38.4344	0.456894	0.128106	0.254907
9680	-38.85188	-37.57542	-1.276459	0.314019	0.218289
9690	-37.4873	-38.87032	1.38302	0.182275	0.12097
9700	-37.4924	-38.04538	0.5529877	0.165983	0.208753
9710	-37.78308	-38.23059	0.4475111	0.253235	0.130586
9720	-37.56483	-39.01091	1.446079	0.104717	0.193096
9730	-37.89273	-39.86563	1.972899	0.121228	0.131211
9740	-38.55292	-41.15692	2.604004	0.158418	0.0396634
9750	-39.11321	-37.97924	-1.133969	0.17923	0.340804
9760	-40.09171	-43.23024	3.138536	0.0692061	0.0828355
9770	-38.60931	-37.0865	-1.522813	0.264845	0.288681
9780	-37.82977	-39.07064	1.240868	0.0927314	0.222757
9790	-38.1304	-37.6993	-0.4311089	0.276101	0.183395
9800	-39.08338	-37.96457	-1.118806	0.327763	0.190965
9810	-37.99074	-40.13657	2.145827	0.106236	0.131308
9820	-37.62217	-38.82108	1.198913	0.227397	0.0917058
9830	-38.93456	-37.42177	-1.512795	0.218605	0.334059
9840	-43.65752	-42.76932	-0.8881942	0.0690385	0.429827
9850	-39.44592	-38.93991	-0.5060126	0.129093	0.336856
9860	-38.35397	-39.95048	1.596507	0.0570365	0.227821
9870	-37.61326	-38.73995	1.126695	0.113578	0.211744
9880	-37.8548	-39.96756	2.112763	0.17131	0.0690817
9890	-37.89794	-37.51229	-0.3856476	0.198656	0.256925
9900	-37.42728	-38.36152	0.9342403	0.202377	0.139521
9910	-37.58859	-38.87405	1.285456	0.108235	0.203413
9920	-39.11282	-38.43344	-0.6793802	0.327503	0.153378
9930	-38.33726	-38.83025	0.4929953	0.109831	0.270072
9940	-37.78323	-39.62467	1.841446	0.128056	0.135704
9950	-38.25831	-39.18215	0.9238418	0.267716	0.0750783
9960	-37.76986	-39.66112	1.891265	0.117734	0.141736
9970	-37.47317	-38.62473	1.151557	0.133727	0.189454
9980	-39.55027	-39.50295	-0.04731433	0.10208	0.324361
9990	-38.33519	-38.50527	0.1700787	0.128443	0.279273
10000	-37.81094	-38.49702	0.6860786	0.123919	0.239354
10010	-37.87269	-39.98505	2.112364	0.166769	0.0736575
10020	-44.62906	-41.05944	-3.56962	0.167861	0.561958
10030	-39.11982	-37.45464	-1.665181	0.22009	0.345698
10040	-39.35991	-37.03583	-2.324079	0.310735	0.311805
10050	-38.82164	-37.08505	-1.736581	0.288828	0.28311
10060	-40.13359	-43.48563	3.352036	0.046373	0.0872797
10070	-37.57044	-37.65048	0.08003715	0.206636	0.208836
10080	-37.51483	-37.97586	0.4610308	0.169481	0.213175
10090	-39.91485	-38.89965	-1.015195	0.358978	0.150826
10100	-37.42058	-38.35821	0.9376259	0.198564	0.143043
10110	-37.68981	-39.23927	1.549462	0.087793	0.201116
10120	-38.72778	-40.48459	1.756806	0.238915	0.0321355
10130	-37.45374	-38.56819	1.114454	0.142079	0.184298
10140	-37.51128	-38.0881	0.5768278	0.160434	0.212249
10150	-37.91139	-39.09391	1.18252	0.091421	0.229093
10160	-37.40953	-38.20603	0.7965005	0.178624	0.175138
10170	-39.32161	-38.21685	-1.104765	0.338281	0.179238
10180	-38.40125	-40.93154	2.530283	0.160122	0.0443085
10190	-37.65618	-39.4865	1.830311	0.190267	0.0744525
10200	-41.03321	-37.183	-3.850214	0.386138	0.367848
10210	-39.09791	-37.46678	-1.631136	0.218449	0.344407
10220	-37.92379	-37.55614	-0.3676504	0.19355	0.260481
10230	-38.5984	-37.10016	-1.498238	0.274094	0.277315
10240	-37.46821	-38.28335	0.8151334	0.151625	0.200532
10250	-38.57591	-41.43342	2.857511	0.023501	0.152745
10260	-38.31115	-39.30273	0.99158	0.267221	0.0697387
10270	-38.70306	-37.5262	-1.176852	0.3058	0.217928
10280	-37.67451	-37.5197	-0.1548084	0.215532	0.220167
10290	-38.70628	-38.25684	-0.4494463	0.151168	0.309908
10300	-37.81337	-39.86312	2.04975	0.0640386	0.181781
10310	-38.50754	-38.13532	-0.3722258	0.154855	0.299571
10320	-38.8184	-40.84795	2.029552	0.0314611	0.216098
10330	-39.01233	-40.51555	1.503224	0.0451835	0.247708
10340	-37.6248	-37.7197	0.09489339	0.232375	0.181817
10350	-39.47637	-38.69251	-0.7838529	0.341834	0.148045
10360	-37.50723	-38.92167	1.414437	0.119607	0.180933
10370	-37.62533	-39.28237	1.657043	0.0903474	0.189296
10380	-39.51795	-39.29503	-0.2229185	0.111893	0.329672
10390	-37.93785	-37.50202	-0.4358211	0.257247	0.202656
10400	-38.01562	-38.05862	0.04300271	0.152821	0.265841
10410	-37.96424	-39.44878	1.484539	0.0751507	0.219351
10420	-37.88198	-39.64943	1.767443	0.214396	0.0557383
10430	-42.48585	-39.96609	-2.519768	0.160829	0.478565
10440	-38.37186	-39.43438	1.062518	0.0795503	0.2513
10450	-37.57856	-37.89598	0.3174193	0.231278	0.163747
10460	-37.58024	-39.09799	1.517753	0.158713	0.132928
10470	-37.76877	-37.45599	-0.3127769	0.233772	0.215533
10480	-38.64698	-41.5167	2.869723	0.0214042	0.15379
10490	-37.69555	-39.07753	1.381979	0.22561	0.077725
10500	-37.62134	-39.22808	1.606731	0.161352	0.122625
10510	-37.40725	-38.22362	0.816373	0.182419	0.169632
10520	-38.58646	-41.13622	2.54976	0.137725	0.0650282
10530	-39.28169	-42.49482	3.213128	0.0122345	0.133382
10540	-38.29145	-40.5251	2.233649	0.193165	0.036815
10550	-37.60531	-38.5738	0.9684892	0.122971	0.215978
10560	-37.69841	-39.39723	1.698822	0.151616	0.124429
10570	-38.71066	-37.91963	-0.7910269	0.309824	0.180673
10580	-38.09601	-39.86765	1.771635	0.0586094	0.211164
10590	-37.66105	-37.60098	-0.06007383	0.198359	0.229181
10600	-37.44632	-38.01605	0.5697231	0.207132	0.166163
10610	-37.50165	-38.90735	1.405695	0.13149	0.169802
10620	-38.17424	-39.82357	1.64933	0.060506	0.219802
10630	-39.89782	-41.16773	1.269904	0.0386202	0.274368
10640	-38.08269	-39.33259	1.249902	0.0808328	0.233878
10650	-38.53299	-37.11586	-1.417132	0.271794	0.27263
10660	-37.69652	-37.86543	0.1689084	0.244523	0.163294
10670	-38.55479	-38.36816	-0.1866299	0.140952	0.297488
10680	-37.45931	-38.6985	1.239186	0.174832	0.140801
10690	-38.46533	-38.81673	0.3513914	0.289693	0.102407
10700	-39.4374	-41.10338	1.665981	0.0321919	0.246682
10710	-37.69902	-39.08743	1.38841	0.225549	0.0772316
10720	-39.41137	-41.30909	1.897717	0.0255869	0.233327
10730	-38.22423	-40.65412	2.42989	0.0365264	0.176551
10740	-37.57075	-39.01018	1.439426	0.212284	0.0861024
10750	-37.55591	-39.1189	1.562984	0.201762	0.085983
10760	-40.36137	-37.34201	-3.019365	0.371959	0.310465
10770	-38.23675	-37.28768	-0.9490666	0.223267	0.280842
10780	-37.5835	-37.71682	0.1333155	0.22542	0.185463
10790	-37.56844	-37.70934	0.1409008	0.221712	0.188517
10800	-37.96471	-40.41745	2.452735	0.0543054	0.156805
10810	-38.31889	-37.1949	-1.123994	0.266643	0.252532
10820	-37.62819	-37.72474	0.09654384	0.185177	0.228873
10830	-38.74323	-37.3851	-1.35813	0.217952	0.32139
10840	-37.59632	-39.35825	1.761924	0.0971816	0.173428
10850	-37.67043	-38.01854	0.348114	0.243348	0.149034
10860	-39.8838	-41.33621	1.452411	0.275303	0.0219656
10870	-38.1234	-37.74503	-0.3783754	0.176955	0.278
10880	-40.96983	-37.39829	-3.571546	0.395892	0.334093
10890	-37.45099	-37.91185	0.4608553	0.193564	0.189107
10900	-38.31525	-37.17005	-1.145205	0.245417	0.275586
10910	-37.67994	-39.524	1.844066	0.0799628	0.183572
10920	-39.99875	-37.06302	-2.935736	0.292179	0.383043
10930	-37.62915	-39.49043	1.861279	0.093747	0.168305
10940	-38.15378	-40.28753	2.133756	0.132746	0.105838
10950	-40.16825	-38.54816	-1.620084	0.171656	0.390248
10960	-37.92674	-40.05465	2.127911	0.18566	0.0534275
10970	-38.73052	-37.1616	-1.568916	0.292415	0.265082
10980	-37.77918	-39.42331	1.644131	0.0779905	0.202765
10990	-39.98773	-37.85701	-2.130724	0.366649	0.239236
11000	-37.53102	-38.53745	1.006431	0.129353	0.206328
11010	-38.91469	-37.4431	-1.471591	0.314517	0.234597
11020	-37.89637	-40.19373	2.297366	0.0790451	0.145447
11030	-39.0646	-37.63894	-1.425658	0.203116	0.342042
11040	-37.94	-37.31812	-0.6218822	0.238174	0.237754
11050	-37.75094	-39.33083	1.579885	0.0822543	0.204035
11060	-38.00651	-38.58631	0.5798004	0.119252	0.253175
11070	-37.85791	-38.40505	0.5471357	0.129455	0.245785
11080	-39.10193	-37.90718	-1.194743	0.328504	0.196765
11090	-37.9676	-38.52786	0.560262	0.263767	0.110343
11100	-37.43788	-38.07465	0.6367721	0.174087	0.193433
11110	-37.65953	-37.53587	-0.1236541	0.214298	0.218718
11120	-37.7719	-39.85259	2.080699	0.067678	0.175476
11130	-37.92511	-38.53468	0.6095674	0.121765	0.248098
11140	-38.08131	-40.58299	2.501674	0.0699737	0.136921
11150	-38.88975	-37.04626	-1.843494	0.283772	0.297374
11160	-38.18199	-38.89225	0.7102528	0.27086	0.090331
11170	-37.65433	-39.27675	1.622413	0.209633	0.0729932
11180	-39.82222	-37.00705	-2.815175	0.299585	0.365252
11190	-37.42593	-38.02193	0.5960007	0.188877	0.182155
11200	-37.40878	-38.17596	0.767176	0.187828	0.16846
11210	-37.52976	-37.71675	0.1869894	0.203829	0.202431
11220	-38.96897	-38.80755	-0.1614146	0.316507	0.119761
11230	-37.66262	-39.5649	1.902283	0.099228	0.159293
11240	-37.53563	-39.08548	1.549845	0.198146	0.0907308
11250	-38.3345	-37.39839	-0.9361112	0.281979	0.221015
11260	-38.5751	-38.16488	-0.4102178	0.302732	0.154966
11270	-37.80216	-39.75359	1.951431	0.162417	0.0918703
11280	-39.59755	-37.1073	-2.490255	0.329728	0.307125
11290	-37.88813	-37.85181	-0.03631572	0.26093	0.164563
11300	-37.65247	-37.70094	0.04846682	0.186272	0.231919
11310	-37.61043	-38.04491	0.4344727	0.157488	0.227456
11320	-39.07234	-37.11425	-1.958087	0.306634	0.284382
11330	-39.31598	-42.09723	2.781247	0.0925995	0.0902156
11340	-37.56163	-37.76053	0.1988958	0.186971	0.218263
11350	-37.62248	-37.92558	0.3030974	0.237351	0.158908
11360	-39.64422	-37.10696	-2.537262	0.331602	0.309299
11370	-37.78926	-37.71989	-0.06936466	0.250805	0.177534
11380	-39.08322	-41.7811	2.697889	0.121281	0.0687138
11390	-37.61591	-39.01204	1.396127	0.100516	0.2016
11400	-38.00588	-37.29718	-0.7086923	0.246724	0.236681
11410	-38.0852	-39.18632	1.101121	0.255325	0.0722004
11420	-38.55869	-37.203	-1.355689	0.285422	0.25371
11430	-39.49638	-37.47034	-2.026039	0.22878	0.368089
11440	-38.23515	-37.1916	-1.04355	0.255663	0.256584
11450	-37.72919	-37.46535	-0.2638438	0.222155	0.222936
11460	-37.87257	-39.8158	1.943228	0.123628	0.131366
11470	-37.91973	-39.8711	1.951368	0.144488	0.109805
11480	-38.43162	-41.30057	2.868947	0.0455999	0.129662
11490	-38.06577	-40.64119	2.575418	0.0552236	0.14532
11500	-37.68725	-39.40607	1.718813	0.205694	0.0686287
11510	-42.15922	-37.11756	-5.041657	0.401792	0.454814
11520	-38.66904	-37.28628	-1.382755	0.227007	0.314456
11530	-37.43438	-38.57133	1.136947	0.180322	0.144117
11540	-37.98297	-37.66036	-0.322618	0.265376	0.184776
11550	-37.88507	-37.35712	-0.5279542	0.22494	0.242899
11560	-39.20956	-40.57703	1.367462	0.0464758	0.258109
11570	-37.72559	-39.44133	1.715747	0.208929	0.065658
11580	-37.51345	-37.75142	0.2379788	0.200208	0.20166
11590	-38.3671	-37.30117	-1.065925	0.221581	0.292593
11600	-38.1505	-38.65772	0.5072179	0.273731	0.104947
11610	-37.56105	-39.14943	1.588382	0.177167	0.10839
11620	-37.51611	-38.00394	0.4878287	0.166878	0.21347
11630	-38.07085	-37.25079	-0.8200571	0.244351	0.248646
11640	-37.9756	-40.31932	2.34372	0.0810383	0.139461
11650	-38.84021	-41.70667	2.866458	0.0660159	0.10946
11660	-39.10229	-38.94632	-0.1559718	0.11997	0.315829
11670	-37.87327	-39.07823	1.204963	0.0922038	0.226377
11680	-38.82092	-37.05857	-1.762345	0.267899	0.306258
11690	-37.55376	-37.692	0.1382453	0.21533	0.195128
11700	-37.83106	-38.30873	0.4776725	0.256467	0.124757
11710	-37.47041	-37.89128	0.42087	0.208441	0.177674
11720	-38.26931	-40.9363	2.666999	0.0627269	0.129928
11730	-40.62626	-37.8445	-2.781766	0.232322	0.429638
11740	-37.78356	-37.50493	-0.2786264	0.203466	0.242897
11750	-39.12306	-37.06462	-2.058443	0.267733	0.331927
11760	-38.70138	-41.58103	2.879647	0.0593453	0.114995
11770	-37.84763	-39.74883	1.901196	0.151078	0.107536
11780	-40.80187	-39.58261	-1.219263	0.132213	0.395168
11790	-37.43776	-38.28469	0.8469338	0.207805	0.141614
11800	-37.58193	-39.09734	1.515409	0.153236	0.138606
11810	-37.78475	-38.01701	0.2322583	0.155712	0.246649
11820	-37.59589	-39.25091	1.655017	0.174192	0.105625
11830	-38.36101	-38.07808	-0.2829354	0.291498	0.155237
11840	-37.54819	-38.55251	1.004321	0.127207	0.208655
11850	-37.47247	-37.97395	0.5014853	0.175712	0.20346
11860	-39.9948	-38.74141	-1.253386	0.155297	0.375023
11870	-37.50723	-37.84595	0.3387163	0.216809	0.176382
11880	-37.72357	-39.76374	2.040173	0.0741322	0.172512
11890	-39.14503	-42.06099	2.915965	0.070328	0.100884
11900	-37.82069	-37.39436	-0.4263285	0.231031	0.228054
11910	-37.46042	-38.55664	1.096219	0.139592	0.188356
11920	-37.40805	-38.31011	0.9020594	0.181479	0.163192
11930	-38.16077	-37.67834	-0.482435	0.182717	0.281201
11940	-37.61132	-37.96485	0.3535246	0.236522	0.155394
11950	-38.66201	-38.64657	-0.01543815	0.126574	0.297121
11960	-37.69783	-39.33593	1.638104	0.0838675	0.197407
11970	-38.63187	-41.25621	2.624336	0.160386	0.0359437
11980	-38.90884	-37.13244	-1.776402	0.299819	0.275549
11990	-38.15304	-40.54046	2.387417	0.0398922	0.176844
12000	-37.76398	-39.47393	1.709949	0.076562	0.198525
12010	-37.48124	-38.68928	1.208041	0.129707	0.18861
12020	-38.59034	-37.16197	-1.42837	0.242989	0.302402
12030	-40.06918	-43.07107	3.001894	0.0875508	0.0762599
12040	-39.71824	-39.17011	-0.548131	0.346504	0.123072
12050	-37.7368	-37.859	0.1222046	0.1686	0.24324
12060	-37.65825	-39.02365	1.365393	0.098048	0.206715
12070	-37.64204	-38.36015	0.7181096	0.239497	0.121017
12080	-38.51762	-37.82799	-0.6896289	0.299578	0.182185
12090	-37.7472	-37.71549	-0.03171312	0.180995	0.244102
12100	-37.4561	-37.9671	0.511	0.18042	0.197933
12110	-38.15601	-37.65035	-0.505653	0.277027	0.188891
12120	-38.59388	-39.07797	0.4840922	0.10134	0.279331
12130	-39.04091	-37.02732	-2.013589	0.288893	0.306904
12140	-38.2485	-39.34603	1.097525	0.0819633	0.245872
12150	-40.28107	-39.08996	-1.191113	0.14369	0.381267
12160	-37.66184	-37.74561	0.08377278	0.238197	0.176953
12170	-37.54884	-39.05037	1.501531	0.170845	0.122193
12180	-38.36069	-39.34646	0.9857747	0.269029	0.0684307
12190	-38.30728	-37.70585	-0.6014253	0.182215	0.291951
12200	-37.55579	-38.81762	1.261837	0.218807	0.094876
12210	-37.4919	-38.73801	1.246111	0.125573	0.189464
12220	-38.67383	-38.44013	-0.2336983	0.139069	0.303424
12230	-38.86052	-39.92467	1.06415	0.0661422	0.264567
12240	-37.49664	-38.72211	1.225465	0.124948	0.191867
12250	-37.44436	-38.13895	0.694589	0.209632	0.152908
12260	-37.9614	-39.05851	1.097112	0.250399	0.0774714
12270	-38.1143	-37.23767	-0.8766328	0.237703	0.260167
12280	-38.53389	-41.29431	2.760416	0.024174	0.160435
12290	-39.31162	-39.07458	-0.2370351	0.329029	0.113752
12300	-38.25007	-40.46241	2.212348	0.133769	0.0980461
12310	-37.55855	-38.71391	1.155356	0.11793	0.204923
12320	-37.71006	-39.54442	1.834354	0.0769851	0.187386
12330	-37.69176	-39.08444	1.392681	0.0942155	0.208197
12340	-38.0989	-39.79041	1.691511	0.0614885	0.215186
12350	-39.6152	-42.95273	3.337524	0.0360645	0.0988382
12360	-37.6358	-39.36495	1.729153	0.199308	0.0741246
12370	-38.07897	-40.21533	2.136362	0.145507	0.0928523
12380	-37.57861	-37.97004	0.391429	0.164981	0.22367
12390	-38.67838	-38.00448	-0.6739003	0.167194	0.313215
12400	-37.89581	-38.39877	0.5029627	0.129898	0.249147
12410	-37.68021	-37.93346	0.2532478	0.163861	0.236692
12420	-38.41106	-38.56363	0.1525699	0.290637	0.118588
12430	-37.84466	-37.55305	-0.2916133	0.19521	0.252272
12440	-37.41184	-38.37543	0.9635906	0.184607	0.154763
12450	-38.55321	-38.79959	0.2463803	0.115586	0.285558
12460	-37.57379	-39.16328	1.589482	0.173467	0.111995
12470	-37.46425	-38.70032	1.236071	0.155931	0.159971
12480	-38.48264	-37.11574	-1.3669	0.257491	0.282606
12490	-37.40852	-38.2158	0.8072864	0.189989	0.162845
12500	-38.8021	-38.25441	-0.5476851	0.15349	0.316048
12510	-37.58594	-38.5085	0.9225536	0.127582	0.215324
12520	-37.85508	-39.90593	2.05085	0.163204	0.0825208
12530	-39.06698	-37.65276	-1.414221	0.325203	0.21897
12540	-37.46679	-38.77303	1.30624	0.183822	0.126036
12550	-38.16484	-40.61466	2.449817	0.0821281	0.129233
12560	-38.50087	-39.44744	0.9465617	0.0810697	0.259768
12570	-37.58642	-39.27966	1.693242	0.193711	0.0828148
12580	-37.8137	-39.13656	1.322857	0.089704	0.218723
12590	-38.57352	-41.09668	2.523165	0.0947239	0.11032
12600	-38.7113	-41.01805	2.306753	0.0263537	0.19733
12610	-38.18356	-39.75833	1.574769	0.236993	0.0497371
12620	-38.06974	-39.51509	1.44535	0.0725718	0.225305
12630	-38.99135	-38.7521	-0.2392467	0.318382	0.12459
12640	-38.88579	-41.25841	2.372616	0.021818	0.196193
12650	-37.61002	-39.23991	1.629887	0.204532	0.0774504
12660	-37.80381	-37.48423	-0.3195799	0.242447	0.207444
12670	-37.54007	-37.82281	0.282739	0.182072	0.215941
12680	-37.5246	-39.01104	1.486442	0.113653	0.180685
12690	-38.47862	-41.02575	2.547122	0.164141	0.0388394
12700	-38.9463	-38.63052	-0.3157798	0.317682	0.131882
12710	-38.07929	-40.20817	2.128874	0.144745	0.0942594
12720	-37.87415	-40.20988	2.335732	0.0619161	0.159271
12730	-38.3516	-39.619	1.267401	0.257346	0.0558578
12740	-38.52206	-41.33776	2.815694	0.0248721	0.154976
12750	-38.08417	-37.24357	-0.8406094	0.243289	0.251478
12760	-38.19601	-38.24162	0.04560961	0.142584	0.275853
12770	-37.60837	-39.29217	1.6838	0.120775	0.156564
12780	-37.81559	-38.06119	0.2456045	0.152302	0.24891
12790	-38.29698	-40.66292	2.365943	0.0996646	0.118921
12800	-37.4628	-37.87122	0.4084209	0.197049	0.190139
12810	-40.28425	-42.2414	1.957146	0.0141632	0.239632
12820	-37.58996	-39.12475	1.534781	0.147523	0.142651
12830	-37.44673	-38.39179	0.9450575	0.20926	0.131707
12840	-37.69447	-38.42356	0.7290883	0.12951	0.230058
12850	-37.6671	-39.18179	1.514682	0.0909955	0.200909
12860	-37.47355	-38.69204	1.218482	0.207308	0.110109
12870	-37.5058	-38.86772	1.361919	0.151362	0.153701
12880	-37.87812	-39.41898	1.540867	0.0767231	0.212927
12890	-38.04063	-40.55276	2.512134	0.0642932	0.141701
12900	-38.02814	-40.41518	2.387038	0.080088	0.136681
12910	-38.51811	-40.68096	2.162847	0.0340065	0.202072
12920	-39.28333	-38.46606	-0.8172754	0.335132	0.157626
12930	-38.26769	-38.10061	-0.1670793	0.286167	0.150589
12940	-37.93066	-40.34629	2.415629	0.0633085	0.150997
12950	-39.4602	-38.32678	-1.133424	0.16553	0.354457
12960	-38.7075	-37.57248	-1.135026	0.200271	0.319855
12970	-37.82271	-39.04066	1.217952	0.239552	0.0779105
12980	-38.12959	-40.43678	2.307183	0.153844	0.0698021
12990	-40.061	-37.13522	-2.925782	0.282491	0.391873
13000	-38.21316	-37.97229	-0.2408699	0.28304	0.160071
13010	-37.59662	-38.7136	1.116984	0.1157	0.210458
13020	-38.93165	-41.03049	2.098832	0.027493	0.214099
13030	-39.58542	-37.68551	-1.899916	0.348461	0.237545
13040	-37.71872	-38.7032	0.9844849	0.240709	0.0968625
13050	-37.55087	-39.07723	1.526356	0.203904	0.086996
13060	-38.26956	-38.19942	-0.0701474	0.14641	0.281997
13070	-37.4216	-38.14331	0.7217109	0.20032	0.159884
13080	-38.3138	-39.17226	0.85846	0.271724	0.0767015
13090	-38.15069	-38.33109	0.1803942	0.277976	0.128852
13100	-39.68376	-37.45317	-2.230599	0.235707	0.378781
13110	-38.00317	-39.79646	1.793288	0.217797	0.0501118
13120	-38.23359	-40.54172	2.308124	0.145116	0.0784497
13130	-37.75196	-39.65041	1.898448	0.19591	0.0629406
13140	-38.70223	-41.37755	2.67532	0.141653	0.0502855
13150	-37.42421	-38.44054	1.016329	0.197129	0.137699
13160	-37.43811	-38.51154	1.073434	0.151477	0.178433
13170	-39.97252	-37.01725	-2.955271	0.301551	0.375353
13180	-37.53388	-38.98785	1.453973	0.169558	0.127576
13190	-38.38069	-40.80593	2.425236	0.0970254	0.116453
13200	-37.52857	-39.05515	1.526578	0.118091	0.172789
13210	-37.66186	-38.74745	1.085594	0.234012	0.0948508
13220	-38.79507	-37.61708	-1.177996	0.198482	0.325344
13230	-38.57916	-37.4291	-1.150068	0.297101	0.22432
13240	-38.75104	-37.9976	-0.7534394	0.311927	0.175333
13250	-37.71701	-39.46573	1.748722	0.205896	0.0658514
13260	-38.693	-38.25042	-0.4425789	0.308371	0.152114
13270	-38.54156	-37.82708	-0.7144838	0.300835	0.183069
13280	-38.07271	-37.72221	-0.350495	0.272622	0.179931
13290	-37.73956	-39.52542	1.785863	0.130533	0.138015
13300	-38.18261	-39.81872	1.636104	0.23348	0.047967
13310	-37.57231	-37.96056	0.3882496	0.231542	0.157383
13320	-37.70313	-39.59634	1.893205	0.108088	0.151215
13330	-37.79147	-38.56435	0.7728855	0.120009	0.235787
13340	-37.63935	-37.56996	-0.06938751	0.221937	0.206405
13350	-37.42928	-38.53719	1.107911	0.180894	0.146046
13360	-37.73278	-38.73556	1.00278	0.241172	0.0948232
13370	-37.71107	-39.69987	1.988804	0.0960469	0.155022
13380	-37.46827	-37.86841	0.4001355	0.192059	0.195843
13390	-38.22014	-37.23228	-0.9878624	0.262494	0.244956
13400	-37.52841	-37.77668	0.248269	0.189787	0.211195
13410	-38.20053	-37.74377	-0.4567593	0.177833	0.283873
13420	-38.08098	-38.99706	0.9160862	0.0973276	0.246135
13430	-39.544	-37.19528	-2.348722	0.25841	0.366252
13440	-37.60814	-38.33751	0.7293627	0.137176	0.222369
13450	-38.98411	-38.31668	-0.6674267	0.322228	0.157623
13460	-37.78764	-39.21403	1.426393	0.0864611	0.213048
13470	-37.6	-39.37767	1.777669	0.099161	0.170093
13480	-38.18891	-40.42025	2.231332	0.110595	0.119584
13490	-37.77816	-39.58201	1.803853	0.206119	0.0608791
13500	-37.91342	-37.97948	0.0660575	0.263546	0.153129
13510	-37.86341	-39.6085	1.745091	0.214985	0.0570749
13520	-37.56628	-39.12532	1.559042	0.203927	0.0841568
13530	-37.46569	-38.78038	1.314691	0.187266	0.121865
13540	-37.90656	-37.42774	-0.4788146	0.250108	0.213497
