Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_01A	q_01B	q_10A	q_10B	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
4356	322.8117	399.9985	-77.18677	0.102559	0.00928158	0.0218537	0.00197776	-2.27732	-4.67972	-1.54607	-0.818689	1.513148	0.03711441	0.6162681	0.01309323	0.7428212	6.05572e-06	0.2065	0.0220441	0.580209	0.191247	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.87186
4357	323.5027	401.2504	-77.74772	0.102559	0.00928158	0.0218537	0.00197776	-2.27732	-4.67972	-1.54607	-0.818689	1.513148	0.03711441	0.6162681	0.02282165	0.7428212	6.05572e-06	0.0220441	0.580209	0.191247	0.2065	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.929098
4358	323.4363	401.184	-77.74772	0.102559	0.00928158	0.0218537	0.00197776	-2.27732	-4.67972	-1.54607	-0.818689	1.513148	0.03711441	0.6162681	0.02282165	0.7428212	6.05572e-06	0.0206272	0.542916	0.243229	0.193228	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.929098
4359	321.8414	399.2897	-77.44836	0.102559	0.00928158	0.0218362	0.00197618	-2.27732	-4.67972	-1.54687	-0.818689	1.513148	0.03711441	0.6162681	0.01665686	0.7428212	6.05572e-06	0.223356	0.281154	0.0238435	0.471647	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.929098
4360	321.6598	398.8098	-77.14996	0.102559	0.00970901	0.0218362	0.00206718	-2.27732	-4.6347	-1.54687	-0.657733	1.513148	0.03711441	0.6162681	0.01665686	0.7428212	6.05572e-06	0.22582	0.0241065	0.47685	0.273223	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.929098
4361	321.0469	399.6272	-78.58033	0.102559	0.00970901	0.0218362	0.00206718	-2.27732	-4.6347	-1.54687	0.154928	1.513148	0.03711441	0.6162681	0.01665686	0.7428212	6.05572e-06	0.273223	0.22582	0.0241065	0.47685	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	2.56377
4362	321.6175	399.2927	-77.67516	0.102559	0.00970901	0.0218362	0.00206718	-2.27732	-4.6347	-1.54687	0.154928	1.513148	0.03711441	0.6162681	0.01665686	0.7428212	6.05572e-06	0.0299597	0.280651	0.0967578	0.592632	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.6586
4363	322.4293	400.181	-77.75175	0.102559	0.00968231	0.0218362	0.0020615	-2.27732	-4.63745	-1.54687	0.394133	1.513148	0.03711441	0.6162681	0.01665686	0.7428212	6.05572e-06	0.592632	0.280651	0.0967578	0.0299597	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.6586
4364	322.4471	400.1993	-77.75221	0.102559	0.00968231	0.0218362	0.0020615	-2.27732	-4.63745	-1.54687	0.394133	1.513148	0.03711441	0.6162872	0.01665686	0.7428212	6.05572e-06	0.0967578	0.592632	0.280651	0.0299597	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.6586
4365	321.3649	400.1242	-78.75931	0.102559	0.00968231	0.0218362	0.0020615	-2.27732	-4.63745	-1.54687	-1.47294	1.513148	0.03711441	0.6162872	0.01665686	0.7428212	6.05572e-06	0.0309222	0.592044	0.0966618	0.280372	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.6586
4366	320.8648	400.1242	-79.2594	0.102559	0.00968231	0.0218362	0.0020615	-2.27732	-4.63745	-1.54687	-1.78037	1.513148	0.03711441	0.6162872	0.01665686	0.7428212	6.05572e-06	0.0309222	0.592044	0.0966618	0.280372	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.6586
4367	322.0887	398.9506	-76.86193	0.102559	0.009966	0.0218362	0.0021219	-2.27732	-4.60858	-1.54687	-1.78037	1.513148	0.03711441	0.6160978	0.0003706483	0.74291	6.05572e-06	0.280372	0.592044	0.0309222	0.0966618	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.6586
4368	325.1257	400.7187	-75.59302	0.102661	0.00971296	0.0218579	0.00206802	-2.27633	-4.63429	-1.54687	-0.657078	1.513148	0.03711441	0.6160978	0.0003706483	0.74291	6.05572e-06	0.0259554	0.65757	0.235338	0.0811359	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.6586
4369	320.7724	400.1267	-79.35435	0.102661	0.00924948	0.0218579	0.00196934	-2.27633	-4.68319	-1.54687	-0.30467	1.513148	0.03711441	0.6158563	0.05416794	0.74291	6.05572e-06	0.0224692	0.569249	0.338044	0.0702381	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.6586
4370	325.2296	400.3371	-75.10755	0.102661	0.00921693	0.0218579	0.00196241	-2.27633	-4.68671	-1.54687	0.0821369	1.513148	0.03711441	0.6158563	0.002789609	0.74291	6.05572e-06	0.0165048	0.68359	0.248312	0.0515936	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.116805
4371	323.1691	400.8062	-77.63708	0.102661	0.00983995	0.0218579	0.00209506	-2.27633	-4.62131	-1.54687	1.22582	1.513148	0.03711441	0.6163711	0.009985502	0.74291	6.05572e-06	0.357931	0.0111737	0.462789	0.168106	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.342
4372	324.4536	401.6303	-77.17667	0.102661	0.00983995	0.0218579	0.00209506	-2.27633	-4.62131	-1.54687	-1.56341	1.513148	0.03711441	0.6163711	0.009985502	0.74291	6.05572e-06	0.0186882	0.598646	0.101506	0.28116	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.41078
4373	324.3588	401.7483	-77.38954	0.102661	0.00983995	0.0218579	0.00209506	-2.27633	-4.62131	-1.54687	-1.56341	1.513148	0.03711441	0.6163711	0.01967312	0.74291	6.05572e-06	0.0961999	0.619625	0.0177113	0.266464	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.0596394
4374	322.5925	401.8257	-79.23322	0.102661	0.00983995	0.0218579	0.00209506	-2.27633	-4.62131	-1.54687	-1.56341	1.513148	0.03711441	0.6163711	0.01967312	0.74291	6.05572e-06	0.0208425	0.729168	0.136782	0.113207	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.90331
4375	322.2187	399.2265	-77.00774	0.102661	0.00982329	0.0218579	0.00209151	-2.27633	-4.623	-1.54687	-1.56341	1.513148	0.03711441	0.6162287	0.01244222	0.7418504	6.05572e-06	0.729168	0.0208425	0.136782	0.113207	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.0968637
4376	324.3102	400.7625	-76.45223	0.102661	0.0096227	0.0218579	0.00204881	-2.27633	-4.64363	-1.54687	-0.168332	1.513148	0.03711441	0.6162287	0.01244222	0.7418504	6.05572e-06	0.136782	0.729168	0.0208425	0.113207	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.667521
4377	324.3645	400.8801	-76.51559	0.102661	0.00958638	0.0218579	0.00204107	-2.27633	-4.64741	-1.54687	0.35352	1.513148	0.03711441	0.6162287	0.01244222	0.7418504	6.05572e-06	0.136782	0.729168	0.0208425	0.113207	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.667521
4378	326.1351	400.8954	-74.76033	0.102661	0.00958638	0.0218579	0.00204107	-2.27633	-4.64741	-1.54687	0.35352	1.513148	0.03711441	0.6162287	0.002054961	0.7418504	6.05572e-06	0.1389	0.740458	0.0211652	0.0994768	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.0538742
4379	325.8046	400.7669	-74.96225	0.102661	0.00962588	0.0218579	0.00204948	-2.27633	-4.6433	-1.54687	0.35352	1.513148	0.03711441	0.6162287	0.003037887	0.7418504	6.05572e-06	0.1389	0.740458	0.0211652	0.0994768	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.0538742
4380	322.5664	400.2411	-77.67468	0.102661	0.00962588	0.0218579	0.00204948	-2.27633	-4.6433	-1.54687	-0.0200954	1.513148	0.03711441	0.6161499	0.003037887	0.7418504	6.05572e-06	0.106153	0.790153	0.0811088	0.0225857	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	2.83048
4381	323.6087	400.2198	-76.61114	0.102661	0.00946444	0.0218579	0.00201511	-2.27633	-4.66021	-1.54687	-0.0200954	1.513148	0.03711441	0.6160928	0.001002184	0.7418504	6.05572e-06	0.790153	0.106153	0.0225857	0.0811088	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	2.3027
4382	321.601	401.15	-79.54895	0.102661	0.00890977	0.0218579	0.00189701	-2.27633	-4.72061	-1.54687	-0.0200954	1.513148	0.03711441	0.6160928	0.0386865	0.7415663	6.05572e-06	0.790153	0.106153	0.0811088	0.0225857	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	2.3027
4383	320.6278	399.3521	-78.72431	0.102663	0.00872278	0.0218411	0.00185574	-2.2763	-4.74182	-1.54766	1.1757	1.513148	0.03711441	0.6160928	0.02240121	0.7415663	6.05572e-06	0.236821	0.180949	0.531843	0.0503873	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.35111
4384	321.2779	399.1008	-77.82285	0.102663	0.00872278	0.0218411	0.00185574	-2.2763	-4.74182	-1.54766	0.744383	1.513148	0.03711441	0.6160928	0.02240121	0.7415663	6.05572e-06	0.0503873	0.236821	0.531843	0.180949	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.863728
4385	322.042	399.963	-77.92095	0.102663	0.00872278	0.0218411	0.00185574	-2.2763	-4.74182	-1.54766	2.18476	1.513148	0.03711441	0.6160928	0.00107947	0.7415663	6.05572e-06	0.49307	0.292458	0.046714	0.167757	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.863728
4386	321.0399	399.4196	-78.37966	0.102663	0.00885167	0.0218411	0.00188316	-2.2763	-4.72715	-1.54766	0.620432	1.513148	0.03711441	0.6160928	0.02411385	0.7415663	6.05572e-06	0.175441	0.352398	0.423666	0.0484948	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.48816
4387	322.5855	399.3716	-76.7861	0.102663	0.00885167	0.0218411	0.00188316	-2.2763	-4.72715	-1.54766	0.620432	1.513148	0.03711441	0.6160928	0.0104285	0.7415663	6.05572e-06	0.11063	0.376524	0.267158	0.245688	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.631506
4388	320.6656	399.3261	-78.66055	0.102663	0.00885167	0.0218411	0.00188316	-2.2763	-4.72715	-1.54766	0.620432	1.513148	0.03711441	0.6160928	0.0104285	0.7415663	6.05572e-06	0.12855	0.343405	0.154631	0.373414	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	2.50596
4389	321.7147	398.6927	-76.97801	0.102663	0.00896383	0.0218411	0.00190702	-2.2763	-4.71456	-1.54766	-1.35765	1.513148	0.03711441	0.6160928	0.0104285	0.7415663	6.05572e-06	0.202846	0.168632	0.489847	0.138675	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.145308
4390	321.1611	399.123	-77.96198	0.102663	0.00896383	0.0218411	0.00190702	-2.2763	-4.71456	-1.54766	1.04051	1.513148	0.03711441	0.6160928	0.0104285	0.7415663	6.05572e-06	0.344797	0.23572	0.132844	0.28664	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.50955
4391	320.9022	398.6026	-77.70033	0.102663	0.00896383	0.0218411	0.00190702	-2.2763	-4.71456	-1.54766	-1.33376	1.513148	0.03711441	0.6160229	0.0104285	0.7415663	6.05572e-06	0.324697	0.223223	0.268512	0.183568	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.901452
4392	322.8037	399.5946	-76.79093	0.102689	0.00896383	0.0218466	0.00190702	-2.27605	-4.71456	-1.54766	-1.116	1.513148	0.03711441	0.6161963	0.003879845	0.7415663	6.05572e-06	0.0817201	0.251069	0.365203	0.302008	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.901452
4393	323.4961	400.3139	-76.81787	0.102689	0.00896383	0.0218519	0.00190748	-2.27605	-4.71456	-1.54742	-1.2943	1.513148	0.03711441	0.6161963	0.003879845	0.7415663	6.05572e-06	0.251069	0.0817201	0.302008	0.365203	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.713888
4394	316.2795	400.5185	-84.23903	0.102689	0.00911062	0.0218519	0.00193871	-2.27605	-4.69832	-1.54742	-1.2943	1.513148	0.03711441	0.6161963	0.237688	0.7415663	6.05572e-06	0.237038	0.229296	0.133665	0.400001	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.713888
4395	322.1874	399.6915	-77.50414	0.102689	0.00907746	0.0218519	0.00193166	-2.27605	-4.70196	-1.54742	-1.2943	1.513148	0.03711441	0.615993	0.02390762	0.7416825	6.05572e-06	0.478249	0.0551629	0.142616	0.323972	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.0789007
4396	322.4689	398.8633	-76.39438	0.102689	0.00907746	0.0218519	0.00193166	-2.27605	-4.70196	-1.54742	-1.2943	1.513148	0.03711441	0.615993	0.005974504	0.7416825	6.05572e-06	0.145367	0.0697368	0.604601	0.180295	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.0789007
4397	317.6729	394.0018	-76.32891	0.102689	0.0093769	0.0218519	0.00199538	-2.27605	-4.66951	-1.54742	-1.2943	1.513148	0.03711441	0.615993	0.005974504	0.744399	6.05572e-06	0.110866	0.416935	0.347867	0.124332	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.0789007
4398	314.2228	391.9602	-77.73739	0.102689	0.00948988	0.0218386	0.00201819	-2.27605	-4.65753	-1.54802	-0.0763917	1.513148	0.03711441	0.6155122	0.04451556	0.744399	6.05572e-06	0.347867	0.416935	0.110866	0.124332	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.481422
4399	316.9819	393.3363	-76.35447	0.102702	0.00928306	0.0218414	0.00197421	-2.27593	-4.67956	-1.54802	-0.0763917	1.513148	0.03711441	0.615885	0.01093207	0.7444862	6.05572e-06	0.416935	0.347867	0.124332	0.110866	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.481422
4400	314.0345	395.3994	-81.36491	0.102702	0.00849522	0.0218612	0.0018083	-2.27593	-4.76825	-1.54712	0.676434	1.513148	0.03711441	0.615885	0.1394486	0.7545299	6.05572e-06	0.110866	0.124332	0.347867	0.416935	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.410586
4401	319.5	396.164	-76.66401	0.102702	0.00854425	0.0218612	0.00181873	-2.27593	-4.7625	-1.54712	0.393249	1.513148	0.03711441	0.615885	0.007493922	0.7545299	6.05572e-06	0.116768	0.385894	0.366387	0.130952	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.410586
4402	318.5315	395.0149	-76.48337	0.102702	0.00893182	0.0218612	0.00190123	-2.27593	-4.71814	-1.54712	0.393249	1.513148	0.03711441	0.615885	0.007493922	0.7545299	6.05572e-06	0.142397	0.255381	0.470594	0.131628	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.410586
4403	320.7299	399.0595	-78.32956	0.102702	0.00893182	0.0218378	0.0018992	-2.27593	-4.71814	-1.54819	0.0952064	1.513148	0.03711441	0.6162387	0.01993751	0.746407	6.05572e-06	0.518568	0.145047	0.281415	0.0549701	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.73523
4404	324.0132	399.1348	-75.12161	0.102702	0.00893182	0.0218378	0.0018992	-2.27593	-4.71814	-1.54819	-0.0897018	1.513148	0.03711441	0.6162387	0.001588054	0.746407	6.05572e-06	0.0549701	0.518568	0.281415	0.145047	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.218933
4405	323.6573	398.7652	-75.10786	0.102702	0.00893182	0.0218378	0.0018992	-2.27593	-4.71814	-1.54819	-0.0897018	1.513148	0.03711441	0.6162387	0.001588054	0.746407	6.05572e-06	0.145047	0.281415	0.0549701	0.518568	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.205175
4406	319.3695	397.0578	-77.68831	0.102702	0.00893182	0.0218378	0.0018992	-2.27593	-4.71814	-1.54819	-2.27337	1.513148	0.03711441	0.6162387	0.001588054	0.746407	6.060389e-06	0.142662	0.276788	0.0705078	0.510042	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.205175
4407	321.6607	396.6545	-74.99382	0.102676	0.00893182	0.0218323	0.0018992	-2.27618	-4.71814	-1.54819	-0.0596995	1.513148	0.03711441	0.6162387	0.001588054	0.746407	6.060389e-06	0.2483	0.166175	0.457546	0.127979	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.0925821
4408	319.842	397.3955	-77.55345	0.102676	0.00957639	0.0218323	0.00203626	-2.27618	-4.64845	-1.54819	-0.0596995	1.513148	0.03711441	0.6165194	0.04951111	0.746407	6.060389e-06	0.457546	0.166175	0.2483	0.127979	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.0925821
4409	322.9143	397.4789	-74.56458	0.102676	0.00932205	0.0218323	0.00198218	-2.27618	-4.67537	-1.54819	0.249734	1.513148	0.03711441	0.6163984	0.0009039735	0.746407	6.060389e-06	0.2483	0.457546	0.127979	0.166175	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.09998
4410	322.8062	397.6632	-74.85705	0.102676	0.00907391	0.0218323	0.00192942	-2.27618	-4.70235	-1.54819	0.249734	1.513148	0.03711441	0.6163984	0.001107504	0.746407	6.060389e-06	0.128306	0.458716	0.164043	0.248935	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.177722
4411	319.1433	394.0028	-74.85946	0.102522	0.00907391	0.0217996	0.00192942	-2.27768	-4.70235	-1.54819	0.249734	1.513148	0.03711441	0.6163984	0.001107504	0.746407	6.060389e-06	0.164043	0.248935	0.128306	0.458716	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.177722
4412	320.6404	397.7703	-77.12989	0.102522	0.00872871	0.0218402	0.00185947	-2.27768	-4.74114	-1.54632	1.93107	1.513148	0.03711441	0.6163984	0.002228233	0.746407	6.060389e-06	0.100101	0.279915	0.151904	0.46808	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.0849203
4413	317.0073	397.318	-80.31071	0.102522	0.00872871	0.0218402	0.00185947	-2.27768	-4.74114	-1.54632	1.37642	1.513148	0.03711441	0.6163984	0.091417	0.746407	6.060389e-06	0.100101	0.151904	0.46808	0.279915	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.254856
4414	322.0605	398.3677	-76.30717	0.102522	0.00812069	0.0218402	0.00172995	-2.27768	-4.81334	-1.54632	-0.268456	1.513148	0.03711441	0.6164138	0.006311158	0.7453012	6.060389e-06	0.46808	0.151904	0.100101	0.279915	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.204704
4415	318.0807	398.1887	-80.10793	0.102522	0.00738998	0.0218402	0.00157428	-2.27768	-4.90763	-1.54632	-0.268456	1.513148	0.03711441	0.6163388	0.006311158	0.7442275	6.060389e-06	0.477391	0.0726495	0.339714	0.110246	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	3.63765
4416	321.6815	398.2675	-76.58602	0.102522	0.00738998	0.0218402	0.00157428	-2.27768	-4.90763	-1.54632	-0.268456	1.513148	0.03711441	0.6163388	0.006311158	0.7442275	6.060389e-06	0.337845	0.206834	0.343762	0.111559	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.115742
4417	320.8444	398.2897	-77.44525	0.102522	0.0074029	0.0218402	0.00157704	-2.27768	-4.90588	-1.54632	-0.27125	1.513148	0.03711441	0.6163388	0.00664391	0.7442275	6.060389e-06	0.349604	0.214033	0.0806357	0.355727	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.948205
4418	321.179	399.0338	-77.85476	0.102522	0.00770539	0.0218402	0.00164148	-2.27768	-4.86584	-1.54632	-0.27125	1.513148	0.03711441	0.6165106	0.00664391	0.7442275	6.060389e-06	0.473109	0.289644	0.109122	0.128125	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	1.52249
4419	322.0687	399.0899	-77.02121	0.102522	0.00749584	0.0218402	0.00159684	-2.27768	-4.89341	-1.54632	0.290063	1.513148	0.03711441	0.6165106	0.00664391	0.7442275	6.058834e-06	0.289644	0.109122	0.128125	0.473109	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.567678
4420	320.9522	399.0908	-78.13861	0.102521	0.00761834	0.0218401	0.00162293	-2.27769	-4.8772	-1.54632	0.290063	1.513148	0.03711441	0.6165106	0.02582361	0.7442275	6.058834e-06	0.289644	0.109122	0.473109	0.128125	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.629268
4421	320.4074	397.5721	-77.16471	0.102471	0.00741045	0.0218293	0.00157864	-2.27818	-4.90486	-1.54632	0.290063	1.513148	0.03711441	0.6165106	0.00698168	0.7442275	6.058834e-06	0.0386736	0.131933	0.572009	0.257385	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.629268
4422	319.2884	398.4693	-79.18097	0.102471	0.00712609	0.0218293	0.00151807	-2.27818	-4.94399	-1.54632	0.40114	1.513148	0.03711441	0.6163194	0.06284481	0.7442275	6.058834e-06	0.298179	0.462462	0.208092	0.0312671	0.831355	1.25169	165805	249637	-0.184699	0.224493	12.2033	0.049336
4423	318.1237	397.3721	-79.24845	0.102471	0.00712609	0.0218293	0.00151807	-2.27818	-4.94399	-1.54632	0.40114	1.513148	0.03711441	0.6163194	0.06284481	0.7442275	6.058834e-06	0.420614	0.394411	0.158309	0.0266662	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.116824
4424	320.3498	397.4325	-77.08267	0.102471	0.00712609	0.0218293	0.00151807	-2.27818	-4.94399	-1.54632	-0.567741	1.513148	0.03711441	0.6163272	0.008690962	0.7442275	6.058834e-06	0.223	0.555583	0.183854	0.0375631	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.116824
4425	318.8564	396.8294	-77.97298	0.102471	0.00758709	0.0218293	0.00161627	-2.27818	-4.88131	-1.54632	0.180756	1.513148	0.03711441	0.6163272	0.008690962	0.7442275	6.058834e-06	0.223	0.555583	0.183854	0.0375631	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	1.418
4426	316.3705	394.5676	-78.19709	0.102471	0.00750834	0.0218293	0.0015995	-2.27818	-4.89174	-1.54632	-1.38262	1.513148	0.03711441	0.6163272	0.008690962	0.7528514	6.058834e-06	0.223	0.555583	0.183854	0.0375631	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.452611
4427	314.7937	394.1094	-79.31564	0.102471	0.00734219	0.0218233	0.00156367	-2.27818	-4.91412	-1.5466	-1.83284	1.513148	0.03711441	0.6162394	0.008690962	0.7528514	6.058834e-06	0.235988	0.587942	0.0397509	0.136319	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.754257
4428	315.1845	393.1716	-77.98708	0.102471	0.00795052	0.0218111	0.00169228	-2.27818	-4.83452	-1.54716	-0.594466	1.513148	0.03711441	0.6162394	0.008690962	0.7528514	6.058834e-06	0.335228	0.511572	0.0345875	0.118613	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	1.26257
4429	314.192	390.9543	-76.7623	0.102471	0.00853856	0.0218111	0.00181745	-2.27818	-4.76316	-1.54716	-0.594466	1.513148	0.03711441	0.617193	0.008690962	0.7528514	6.058834e-06	0.58365	0.241657	0.0163385	0.158355	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.309597
4430	317.4441	396.4064	-78.9623	0.102471	0.00986317	0.0218444	0.0021026	-2.27818	-4.61895	-1.54563	0.962088	1.513148	0.03711441	0.6166116	0.07143958	0.7528514	6.058834e-06	0.58365	0.241657	0.158355	0.0163385	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.309597
4431	316.9844	396.2718	-79.2874	0.102471	0.00986317	0.0218444	0.0021026	-2.27818	-4.61895	-1.54563	1.25531	1.513148	0.03711441	0.6166116	0.07143958	0.7528514	6.058834e-06	0.58365	0.158355	0.0163385	0.241657	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.309597
4432	317.7775	396.4849	-78.7074	0.102471	0.00989075	0.0218444	0.00210848	-2.27818	-4.61615	-1.54563	0.433825	1.513148	0.03711441	0.6165945	0.07143958	0.7528514	6.058834e-06	0.182815	0.673802	0.124521	0.0188621	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.434838
4433	317.8247	396.4897	-78.66503	0.102471	0.00976219	0.0218444	0.00208108	-2.27818	-4.62924	-1.54563	-0.00034778	1.513148	0.03711441	0.6165945	0.07143958	0.7528514	6.058834e-06	0.461177	0.349229	0.153562	0.0360321	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.434838
4434	316.1597	396.2529	-80.0932	0.102471	0.00976219	0.0218444	0.00208108	-2.27818	-4.62924	-1.54563	1.10788	1.513148	0.03711441	0.6165945	0.07143958	0.7528514	6.058834e-06	0.561677	0.133392	0.246979	0.0579517	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	1.2493
4435	316.2068	396.2673	-80.06054	0.102471	0.00976219	0.0218444	0.00208108	-2.27818	-4.62924	-1.54563	1.132	1.513148	0.03711441	0.6165945	0.06947125	0.7528514	6.058834e-06	0.552228	0.14797	0.242825	0.0569768	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	1.2493
4436	319.1379	396.2791	-77.14119	0.102471	0.00994195	0.0218444	0.0021194	-2.27818	-4.61099	-1.54563	0.675317	1.513148	0.03711441	0.6165945	0.008892084	0.7528514	6.058907e-06	0.227451	0.563441	0.150975	0.0581337	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	1.2493
4437	321.6325	398.7731	-77.14057	0.102471	0.00994195	0.0218444	0.0021194	-2.27818	-4.61099	-1.54563	0.675317	1.513148	0.03711441	0.6165945	0.008892084	0.7528514	6.051333e-06	0.417337	0.303572	0.201501	0.0775894	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	1.2493
4438	322.7683	398.8671	-76.09883	0.102471	0.00994195	0.0218444	0.0021194	-2.27818	-4.61099	-1.54563	-0.400245	1.513148	0.03711441	0.6165945	0.009411267	0.7528514	6.051333e-06	0.298	0.448952	0.138302	0.114747	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.315064
4439	324.0587	398.7581	-74.69938	0.102471	0.00999627	0.0218444	0.00213098	-2.27818	-4.60554	-1.54563	0.546235	1.513148	0.03711441	0.6165945	0.0006774962	0.7528514	6.051333e-06	0.101223	0.574797	0.146911	0.177069	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.386422
4440	322.094	395.5874	-73.49339	0.102471	0.00999627	0.0218148	0.00212808	-2.27818	-4.60554	-1.54699	-0.210862	1.513148	0.03711441	0.6162091	8.164209e-05	0.7528514	6.051333e-06	0.146911	0.574797	0.177069	0.101223	0.831355	1.25169	165805	249637	-0.184699	0.224495	12.2033	0.386422
