Iteration	Posterior	Likelihood	Prior	q_down	q_up	rf[1]	rf[2]	rf[3]	rf[4]	rf[5]	rf[6]	rf[7]	rf[8]
13050	-79.3518	-83.90521	4.553413	1.635575	1.043446	0.060083	0.330855	0.0428514	0.0289324	0.0413625	0.0326334	0.295275	0.168007
13060	-80.05194	-87.63503	7.583087	0.8798072	0.2843772	0.0331988	0.168501	0.036337	0.127788	0.0991003	0.0041131	0.139825	0.391137
13070	-78.38369	-84.39761	6.013919	1.468706	0.4800622	0.0233531	0.0331138	0.0178129	0.0800785	0.163701	0.00289329	0.403909	0.275139
13080	-79.68302	-86.88676	7.203745	0.9079751	0.4458805	0.141548	0.11357	0.240575	0.0196898	0.152101	0.0454957	0.275438	0.0115832
13090	-79.15299	-85.25896	6.105969	1.126129	0.776614	0.0274999	0.0322481	0.363491	0.0181248	0.0619183	0.187342	0.308826	0.000549868
13100	-79.66954	-86.19673	6.527184	0.9617362	0.7303997	0.0524807	0.024566	0.151384	0.0575291	0.119269	0.473973	0.118013	0.00278491
13110	-79.33671	-86.20963	6.872913	1.042349	0.4769225	0.157159	0.157482	0.123442	0.248463	0.0441874	0.194465	0.0628196	0.0119829
13120	-79.69706	-83.54133	3.844264	1.947386	1.08621	0.147326	0.00775799	0.0830027	0.233259	0.0145503	0.475723	0.017678	0.0207029
13130	-78.49999	-84.63467	6.134678	1.261695	0.6266935	0.112999	0.0204104	0.218371	0.123481	0.0245485	0.11409	0.256134	0.129966
13140	-82.90333	-90.92986	8.026522	0.535687	0.4067801	0.00902227	0.0303098	0.342168	0.180599	0.0330346	0.192434	0.135329	0.0771035
13150	-78.85868	-85.42306	6.564386	1.308915	0.3646198	0.0441191	0.0409885	0.168119	0.0124221	0.211228	0.0647189	0.316362	0.142042
13160	-78.40909	-84.18727	5.778187	1.362443	0.7041908	0.0320866	0.0189633	0.153435	0.0916934	0.169995	0.150267	0.0902833	0.293275
13170	-81.4618	-83.6395	2.177698	2.321272	1.545606	0.0194852	0.0264716	0.263151	0.216654	0.112743	0.10731	0.130881	0.123303
13180	-82.07465	-85.42194	3.347287	2.354518	0.9275669	0.0154485	0.202789	0.186915	0.0318866	0.298819	0.0850792	0.160908	0.0181544
13190	-79.65184	-83.93347	4.281625	1.691265	1.12365	0.140652	0.381164	0.0720296	0.197306	0.0624101	0.0588322	0.0736571	0.0139497
13200	-80.08761	-83.49826	3.410655	2.126751	1.12365	0.0917401	0.327453	0.0152392	0.0583591	0.0276242	0.099427	0.0852047	0.294953
13210	-79.09902	-83.69614	4.597114	1.749361	0.9078098	0.182383	0.131254	0.0734741	0.0287311	0.0122519	0.12846	0.294764	0.148682
13220	-78.74772	-84.26537	5.517643	1.368896	0.8280101	0.196796	0.0292787	0.0155968	0.0263389	0.0057212	0.0767333	0.472495	0.17704
13230	-79.29595	-84.48108	5.185128	1.573881	0.7892828	0.225633	0.0352128	0.0827158	0.503618	0.00354513	0.0475476	0.0528264	0.0489011
13240	-80.37346	-84.79796	4.424499	1.973297	0.770181	0.0971632	0.142534	0.102101	0.263961	0.0190365	0.131071	0.123749	0.120384
13250	-80.50877	-83.76701	3.258238	2.17696	1.149649	0.26031	0.0958015	0.0885904	0.161856	0.273804	0.0740237	0.0202607	0.0253534
13260	-80.21996	-83.58596	3.365996	1.989897	1.282833	0.0774087	0.262409	0.100115	0.0969397	0.116046	0.133573	0.157255	0.0562541
13270	-79.70865	-84.14184	4.433192	1.625771	1.11336	0.057316	0.0227439	0.222514	0.0470068	0.193486	0.0805721	0.107118	0.269243
13280	-79.33995	-85.10285	5.762895	1.625771	0.4485087	0.122002	0.0246254	0.0115931	0.149586	0.166946	0.0466937	0.0620778	0.416475
13290	-79.12971	-83.60546	4.475748	1.833792	0.884062	0.172422	0.0291093	0.023177	0.0330872	0.188524	0.0512319	0.151112	0.351336
13300	-79.19582	-83.81007	4.614253	1.761779	0.8868224	0.175425	0.117614	0.0294833	0.0341989	0.203896	0.079392	0.326719	0.0332718
13310	-80.61323	-87.59128	6.978047	1.236545	0.2301587	0.0968357	0.0339497	0.15172	0.129531	0.184291	0.283174	0.016908	0.103591
13320	-82.48844	-87.99585	5.507408	1.84753	0.3544937	0.042042	0.0838023	0.117676	0.165464	0.0684316	0.203325	0.110852	0.208406
13330	-78.87347	-84.50315	5.629676	1.556138	0.5847519	0.0272307	0.136549	0.315677	0.0436013	0.0279456	0.16669	0.0200884	0.262218
13340	-79.0843	-85.91693	6.832626	0.9690954	0.5703192	0.0202503	0.0279212	0.0771311	0.125488	0.459382	0.0718396	0.0207835	0.197204
13350	-78.68836	-84.37714	5.688777	1.472423	0.6389165	0.0560002	0.0439734	0.227924	0.224454	0.0830862	0.0374068	0.173966	0.153189
13360	-78.96068	-84.43994	5.479258	1.548545	0.6675539	0.100889	0.0120892	0.271177	0.132295	0.237768	0.0367651	0.0173512	0.191666
13370	-79.76108	-85.57907	5.817991	1.150935	0.8957969	0.0810397	0.0286326	0.195247	0.0366527	0.340218	0.0224777	0.0285818	0.267151
13380	-79.74954	-83.64735	3.897815	1.842344	1.164477	0.168597	0.043772	0.254894	0.0200078	0.215326	0.00647564	0.0373135	0.253614
13390	-81.52211	-85.53765	4.015546	1.626713	1.321242	0.399931	0.0856917	0.0542848	0.0187162	0.149456	0.0389688	0.196712	0.0562399
13400	-79.72097	-83.71844	3.99747	1.814841	1.142152	0.43861	0.0748422	0.0698605	0.0675133	0.154366	0.0765355	0.0928777	0.0253946
13410	-79.51621	-85.48129	5.965083	1.373151	0.6000355	0.478616	0.147995	0.0654283	0.06323	0.120335	0.0716798	0.0125663	0.040151
13420	-80.42671	-87.77743	7.350713	0.802754	0.4776173	0.368093	0.108755	0.115107	0.0362993	0.119385	0.156358	0.0395646	0.0564382
13430	-78.91917	-84.9251	6.005928	1.364821	0.5879422	0.132865	0.0737738	0.137429	0.0633691	0.410375	0.0932428	0.0296663	0.059279
13440	-79.87528	-83.59747	3.722193	1.96487	1.129761	0.11105	0.328915	0.0968016	0.0120278	0.263387	0.0638235	0.116647	0.007348
13450	-78.94959	-84.12393	5.174342	1.453191	0.915366	0.0235413	0.143485	0.0184354	0.0087189	0.190927	0.0693771	0.416289	0.129226
13460	-78.35692	-84.84561	6.488689	1.208782	0.5026012	0.0940348	0.189683	0.0369524	0.0174764	0.114506	0.101084	0.268598	0.177665
13470	-79.45	-85.61974	6.169742	1.52862	0.3422367	0.0760629	0.166082	0.018589	0.0120719	0.0745438	0.0550617	0.135615	0.461973
13480	-78.93138	-84.02494	5.093559	1.502503	0.9064447	0.0654679	0.17142	0.0739607	0.112254	0.0998209	0.0647781	0.167624	0.244675
13490	-79.37417	-84.93655	5.562379	1.268094	0.9064447	0.0116447	0.0865168	0.230902	0.0436633	0.03385	0.302527	0.12206	0.168835
13500	-78.61177	-84.37679	5.765026	1.353537	0.719678	0.104711	0.106487	0.123715	0.0838502	0.1396	0.184304	0.0434165	0.213917
13510	-78.85935	-83.79309	4.933739	1.556348	0.9325106	0.0186329	0.0434376	0.0554564	0.0316652	0.16715	0.0481712	0.539597	0.0958903
13520	-79.34883	-85.22299	5.874157	1.176384	0.8422657	0.00314024	0.233241	0.0578884	0.0884288	0.0702298	0.178603	0.175544	0.192925
13530	-79.67725	-86.95036	7.273116	0.9894692	0.3297007	0.181959	0.277071	0.0692919	0.0480257	0.0703135	0.0496512	0.207176	0.096511
13540	-79.05354	-85.09888	6.045346	1.159283	0.7737724	0.152718	0.189723	0.183513	0.206319	0.127467	0.0527706	0.0624592	0.0250298
13550	-80.20616	-87.34464	7.138479	0.7848563	0.6016322	0.204433	0.204909	0.0377754	0.124523	0.13767	0.175148	0.0466103	0.0689321
13560	-80.44846	-83.90365	3.455187	1.913455	1.314679	0.188393	0.142953	0.0167305	0.39023	0.100698	0.0803875	0.0325174	0.04809
13570	-82.33577	-84.88803	2.55226	2.545494	1.134104	0.405458	0.140497	0.00512711	0.161808	0.0974457	0.037382	0.0604389	0.0918439
13580	-78.28116	-84.59807	6.316908	1.328038	0.4692362	0.0741933	0.201604	0.000834925	0.01473	0.0674678	0.0329529	0.46986	0.138357
13590	-79.0984	-85.69658	6.598176	1.328027	0.328613	0.0597156	0.068603	0.0804413	0.0174314	0.13253	0.00929298	0.583668	0.0483177
13600	-78.93428	-84.39723	5.462946	1.512115	0.7121399	0.0542798	0.288646	0.0265784	0.145646	0.242451	0.0299194	0.120052	0.092427
13610	-78.86463	-85.5832	6.718566	1.231144	0.3653012	0.0278152	0.114355	0.0244661	0.0735795	0.337414	0.00856024	0.322758	0.0910518
13620	-78.39251	-84.53884	6.146337	1.397503	0.485056	0.0189228	0.0423201	0.0164039	0.073961	0.289763	0.00798334	0.412757	0.137889
13630	-79.35059	-86.20801	6.857421	0.9531716	0.5738456	0.0813595	0.19498	0.02626	0.00282949	0.0686285	0.0162202	0.493934	0.115789
13640	-79.05934	-85.43632	6.376974	1.435925	0.3313155	0.07086	0.169818	0.0228711	0.0179255	0.059772	0.042302	0.178767	0.437685
13650	-80.05538	-87.37366	7.318287	0.8169567	0.4796277	0.0441883	0.0888238	0.103032	0.224234	0.00274485	0.125436	0.294023	0.117518
13660	-80.09173	-87.35847	7.266739	0.838799	0.4835592	0.13065	0.061051	0.353566	0.154122	0.00188661	0.0900958	0.162627	0.0460015
13670	-78.68504	-85.47415	6.789114	1.19268	0.3684908	0.0840338	0.0247937	0.29943	0.167752	0.00076618	0.0224928	0.0849813	0.31575
13680	-79.14533	-83.82624	4.68091	1.654046	0.9612268	0.146359	0.0793771	0.241193	0.112499	0.000887351	0.113757	0.0704334	0.235494
13690	-80.16071	-84.99345	4.83274	1.885065	0.654293	0.0957734	0.047074	0.215696	0.163696	0.0179592	0.110229	0.20282	0.146753
13700	-78.48087	-84.67219	6.191316	1.205501	0.6545686	0.0360018	0.00603872	0.129026	0.117083	0.130599	0.17596	0.210174	0.195118
13710	-78.32482	-84.60711	6.282285	1.332661	0.481925	0.10117	0.0178047	0.0768513	0.113193	0.0143924	0.20491	0.331621	0.140057
13720	-79.14284	-85.86169	6.718854	1.205819	0.3904822	0.00400529	0.214088	0.218184	0.262255	0.0407028	0.0180288	0.11434	0.128396
13730	-78.92974	-84.26143	5.33169	1.420687	0.8691959	0.0160495	0.101554	0.341634	0.105936	0.0911487	0.102844	0.138549	0.102285
13740	-80.19518	-86.58355	6.388372	1.481955	0.2795868	0.00888637	0.0114489	0.189158	0.254026	0.0104708	0.0124213	0.256342	0.257247
13750	-79.28533	-85.97975	6.694419	1.258304	0.3502143	0.0978381	0.128891	0.220981	0.0160498	0.0264635	0.263783	0.190848	0.0551452
13760	-80.10593	-85.75936	5.653438	1.172666	0.9563427	0.0723909	0.0411496	0.346816	0.00301486	0.180672	0.0732295	0.104352	0.178375
13770	-81.35199	-86.36527	5.013286	1.300758	1.148327	0.162263	0.0417231	0.327535	0.0032389	0.362121	0.0266702	0.0258988	0.0505496
13780	-79.28992	-85.62967	6.339757	1.404306	0.3815441	0.167012	0.230139	0.0870113	0.00282897	0.170649	0.0740611	0.0629062	0.205392
13790	-79.03299	-83.84837	4.81538	1.634048	0.9139896	0.173704	0.0682391	0.0914886	0.0543571	0.245672	0.151513	0.0457471	0.16928
13800	-78.56307	-84.65795	6.094871	1.225402	0.6828905	0.0883662	0.0889866	0.0442441	0.178508	0.00404792	0.0589823	0.248244	0.288621
13810	-79.90094	-85.09588	5.194941	1.792052	0.5662049	0.125614	0.0253113	0.171183	0.0738555	0.0162034	0.0298668	0.515537	0.0424292
13820	-78.79694	-85.80634	7.009401	1.034632	0.4163948	0.131298	0.0467168	0.155118	0.0476847	0.0982404	0.0551248	0.190929	0.274888
13830	-79.98146	-84.54917	4.567709	1.545657	1.126217	0.371682	0.0641796	0.0420594	0.0655093	0.0364943	0.0639098	0.137722	0.218443
13840	-78.92265	-84.03652	5.11387	1.707373	0.6914194	0.138259	0.0172948	0.155571	0.102252	0.0758218	0.0548213	0.087376	0.368604
13850	-79.28253	-85.87641	6.593878	1.003339	0.6554499	0.168423	0.0866289	0.121821	0.158882	0.0794718	0.100316	0.152772	0.131686
13860	-78.67712	-85.05632	6.379191	1.278599	0.4875329	0.0408084	0.285515	0.0234213	0.0910635	0.0573587	0.333991	0.0493431	0.118499
13870	-78.25248	-84.49261	6.240135	1.336878	0.4987826	0.112063	0.125801	0.0377187	0.0147546	0.091749	0.112549	0.280344	0.22502
13880	-79.1624	-86.43053	7.26813	0.9585649	0.363098	0.0380095	0.16322	0.048938	0.00403167	0.119039	0.127806	0.363732	0.135223
13890	-78.64415	-84.49878	5.854624	1.49898	0.5294359	0.0186048	0.142863	0.173904	0.00213495	0.0330915	0.0625536	0.53523	0.0316179
13900	-78.20469	-84.21439	6.009709	1.371736	0.579137	0.0202257	0.0328948	0.117537	0.00204064	0.221882	0.0340064	0.489396	0.0820173
13910	-78.55987	-84.7682	6.208325	1.221694	0.6298718	0.0999338	0.0641581	0.264867	0.0548957	0.0413169	0.0194811	0.181277	0.274071
13920	-79.55853	-83.56999	4.011462	1.827002	1.122995	0.126848	0.0814611	0.0134398	0.109719	0.171587	0.114535	0.362314	0.0200964
13930	-79.10293	-84.88765	5.784717	1.553656	0.5097134	0.213299	0.0398949	0.0359066	0.0297349	0.190468	0.052414	0.402182	0.0361012
13940	-78.40369	-84.44462	6.040924	1.390158	0.5451081	0.304447	0.0555666	0.0218905	0.00577698	0.0552802	0.013985	0.474245	0.0688085
13950	-81.58771	-85.09192	3.504209	2.31306	0.8905637	0.1717	0.0685446	0.145287	0.0356926	0.0724002	0.0478986	0.402302	0.0561753
13960	-81.74889	-86.19736	4.448465	2.086997	0.6444979	0.0856434	0.0223558	0.333552	0.0252106	0.0887623	0.163079	0.212383	0.0690139
13970	-78.88184	-83.8834	5.001558	1.636228	0.818721	0.236093	0.0282316	0.11733	0.0365266	0.063426	0.0758154	0.385348	0.0572292
13980	-81.38912	-86.07495	4.685828	1.971637	0.6411773	0.0824951	0.0141421	0.118879	0.0445362	0.613994	0.00973542	0.0875504	0.0286679
13990	-79.15804	-83.92358	4.765535	1.647684	0.9252766	0.0905627	0.333197	0.105304	0.0766937	0.0192549	0.0946063	0.149824	0.130557
14000	-78.67547	-84.58763	5.912157	1.410574	0.5890748	0.292756	0.101959	0.0458076	0.159846	0.00371696	0.143911	0.0140511	0.237953
14010	-78.93392	-85.63209	6.698167	1.072943	0.5337017	0.124982	0.0870059	0.272004	0.0664659	0.0210973	0.19164	0.0123791	0.224427
14020	-80.05378	-87.18521	7.131432	1.05641	0.3336023	0.146239	0.206592	0.390376	0.0129491	0.0164856	0.13856	0.000775393	0.088023
14030	-80.40142	-83.79153	3.390114	1.947193	1.313478	0.0707536	0.433142	0.104951	0.0182501	0.252484	0.0429562	0.00162569	0.0758381
14040	-80.32824	-87.55267	7.224429	1.093796	0.2497173	0.0785589	0.341135	0.120085	0.00164838	0.140112	0.201686	0.00145591	0.115317
14050	-78.91211	-84.72365	5.811536	1.424064	0.6258959	0.00511147	0.410043	0.00907174	0.00172126	0.346671	0.0798515	0.0812333	0.0662973
14060	-78.63174	-85.00001	6.368265	1.155906	0.6156888	0.00912473	0.211432	0.11691	0.0147398	0.133388	0.208441	0.145014	0.160951
14070	-79.06664	-85.16843	6.10179	1.403696	0.5011367	0.0104214	0.0495351	0.131527	0.190306	0.126626	0.43174	0.0500726	0.00977092
14080	-79.20091	-83.99212	4.791205	1.702257	0.8578685	0.0557833	0.0267818	0.105753	0.299673	0.120774	0.323679	0.0531245	0.0144317
14090	-79.03199	-85.12266	6.09067	1.23307	0.6773228	0.147423	0.274492	0.168992	0.137102	0.0552549	0.148086	0.0595212	0.0091295
14100	-79.42327	-85.53653	6.113261	1.067186	0.8319115	0.410739	0.152999	0.28849	0.0181186	0.0229205	0.0111821	0.0897591	0.00579128
14110	-78.87814	-85.35876	6.480613	1.224088	0.4913332	0.130591	0.0565976	0.215132	0.0141888	0.353185	0.00727841	0.219258	0.00376952
14120	-80.98255	-88.14102	7.158471	1.047823	0.3286691	0.301895	0.230008	0.231044	0.00966777	0.178996	0.00495927	0.0428682	0.000561261
14130	-78.78798	-84.83912	6.051141	1.308515	0.6216424	0.0309807	0.201679	0.284867	0.153327	0.0138045	0.0116966	0.302999	0.000646118
14140	-78.85157	-85.13763	6.286058	1.177042	0.6356566	0.0371704	0.233634	0.136829	0.0645758	0.374524	0.0108469	0.14172	0.000700751
14150	-78.76843	-85.17744	6.409004	1.194834	0.5563915	0.264682	0.0360318	0.0384154	0.120255	0.277585	0.0286507	0.232297	0.00208303
14160	-79.14282	-85.82267	6.679846	0.9985365	0.6172683	0.0311905	0.0912428	0.130978	0.173201	0.169924	0.0419532	0.247067	0.114444
14170	-79.81952	-85.55137	5.731853	1.616629	0.4731728	0.0962732	0.105685	0.0376996	0.179159	0.357053	0.0132507	0.0145956	0.196283
14180	-78.69326	-85.11785	6.424584	1.185573	0.5578629	0.123616	0.0663457	0.095358	0.318854	0.102853	0.0260764	0.00420932	0.262688
14190	-78.69226	-84.30619	5.613934	1.347655	0.8011056	0.135937	0.0415293	0.0574987	0.0664181	0.0414899	0.160641	0.0186123	0.477874
14200	-80.52215	-85.27262	4.750464	1.907845	0.6726504	0.0150704	0.150004	0.220359	0.0160732	0.111472	0.384192	0.051153	0.0516755
14210	-81.84551	-89.73338	7.88787	0.6643259	0.347467	0.0103967	0.0975696	0.203	0.0110885	0.202151	0.265043	0.0388689	0.171882
14220	-80.06733	-83.3676	3.300273	2.179052	1.126539	0.00146098	0.0658044	0.151757	0.00894702	0.089642	0.172302	0.275205	0.234882
14230	-80.39624	-83.87782	3.481583	2.179052	1.035885	0.0050792	0.183183	0.0718691	0.162493	0.148701	0.053983	0.269055	0.105636
14240	-80.80674	-83.44853	2.641794	2.394958	1.239873	0.275662	0.0118438	0.0556937	0.0314436	0.123999	0.0252339	0.21567	0.260454
14250	-80.96841	-86.72153	5.753114	1.085426	0.9937448	0.152255	0.106004	0.0246093	0.443202	0.0742452	0.0179451	0.13846	0.0432791
14260	-79.07754	-85.43664	6.359092	1.281368	0.4948133	0.247117	0.0947524	0.0241346	0.297046	0.0649284	0.119518	0.125002	0.0275016
14270	-79.06793	-85.31321	6.245277	1.353681	0.479408	0.0700438	0.239313	0.0667286	0.0641066	0.0350749	0.468217	0.0419236	0.014593
14280	-78.49904	-84.93555	6.436506	1.126263	0.6112117	0.058999	0.0177874	0.0716252	0.00836887	0.0409864	0.556765	0.171555	0.0739125
14290	-78.7362	-84.7054	5.969194	1.311655	0.6594761	0.191949	0.00347825	0.160812	0.309918	0.0491493	0.0263634	0.0925815	0.165749
14300	-79.77105	-84.06332	4.292272	1.93663	0.8729616	0.0857007	0.0206785	0.194921	0.273292	0.0205106	0.0767443	0.136436	0.191718
14310	-79.76868	-87.10615	7.337466	1.017149	0.2698458	0.0400669	0.0123401	0.281919	0.0691888	0.0916128	0.225643	0.115081	0.164149
14320	-78.92929	-85.57487	6.645584	1.031677	0.6012589	0.0267585	0.0944404	0.0235924	0.23745	0.420256	0.0625735	0.1125	0.0224283
14330	-79.0337	-84.03025	4.996548	1.606923	0.8505303	0.0251223	0.188029	0.0317703	0.341014	0.135174	0.0339735	0.235982	0.00893472
14340	-79.3537	-86.02107	6.667371	1.268638	0.3534042	0.0865908	0.0873311	0.260302	0.114956	0.0698876	0.10563	0.221756	0.0535463
14350	-79.13578	-84.63713	5.501359	1.6807	0.5243482	0.0374991	0.015675	0.177453	0.0146279	0.0137552	0.212969	0.156291	0.371729
14360	-78.77739	-83.96851	5.191124	1.498769	0.8613967	0.266421	0.0247051	0.0498524	0.0173021	0.00915899	0.141807	0.23902	0.251734
14370	-80.18308	-86.00999	5.826912	1.104287	0.9379846	0.13976	0.408208	0.0686677	0.00889908	0.0150334	0.0922396	0.042678	0.224514
14380	-80.45389	-83.45874	3.00485	2.221545	1.231758	0.503673	0.0891031	0.0453189	0.0159067	0.00913985	0.00980889	0.108874	0.218176
14390	-78.05615	-84.09444	6.038285	1.329687	0.606899	0.0420477	0.0420872	0.102212	0.036365	0.00929975	0.175176	0.201172	0.39164
14400	-79.13595	-84.11115	4.975194	1.509821	0.9583104	0.066382	0.314046	0.0651119	0.036554	0.0207184	0.177895	0.0808881	0.238405
14410	-79.54093	-84.71141	5.170481	1.721753	0.6487344	0.0624346	0.0836745	0.136448	0.248316	0.105209	0.149449	0.0760781	0.138392
14420	-78.42127	-84.35658	5.935305	1.401574	0.5865011	0.021445	0.243153	0.0581603	0.136025	0.0970064	0.0884159	0.0243364	0.331458
14430	-79.60347	-86.70473	7.101264	0.9313317	0.4737643	0.353784	0.104151	0.0320707	0.0693565	0.0601549	0.0732429	0.266954	0.0402869
14440	-79.14314	-85.33506	6.191918	1.106372	0.7533965	0.0106191	0.0610371	0.0665803	0.15638	0.152569	0.0429238	0.486281	0.02361
14450	-80.04078	-87.48648	7.445697	0.9118591	0.3210203	0.00955374	0.0549137	0.171324	0.144963	0.310557	0.0386176	0.262631	0.00743859
14460	-80.93451	-84.58452	3.650012	2.181633	0.9490886	0.272069	0.0865653	0.0467457	0.0757324	0.258982	0.0908384	0.0492648	0.119803
14470	-79.3747	-86.24125	6.866548	0.9889467	0.5335073	0.159851	0.190284	0.187638	0.0108898	0.226741	0.0270396	0.00217337	0.195382
14480	-81.86476	-84.99368	3.128925	1.917376	1.47389	0.170164	0.226323	0.197394	0.0962865	0.0723149	0.0510387	0.002114	0.184364
14490	-79.86805	-83.38864	3.520591	2.042665	1.152767	0.0178732	0.0573346	0.199277	0.0783954	0.129698	0.331637	0.0353824	0.150402
14500	-80.71498	-83.41707	2.702097	2.200707	1.403973	0.0287595	0.00526942	0.0813344	0.0927259	0.215611	0.111492	0.132784	0.332024
14510	-80.49227	-83.15282	2.660554	2.297527	1.327924	0.00587865	0.000991639	0.0121844	0.277403	0.0363118	0.196887	0.180601	0.289742
14520	-79.43177	-86.87435	7.442581	0.9366415	0.2977961	0.01056	0.0746523	0.0290014	0.158188	0.0510978	0.0812736	0.254141	0.341086
14530	-78.65442	-85.15993	6.505514	1.210507	0.4924644	0.00400279	0.0393102	0.176619	0.326072	0.0481995	0.188586	0.0771437	0.140067
14540	-79.79006	-87.00945	7.219395	0.8762359	0.4697946	0.0532472	0.0590064	0.24375	0.296962	0.0270072	0.149256	0.0426596	0.128112
14550	-79.36803	-86.11474	6.746711	0.9679399	0.6144325	0.251732	0.0623173	0.0800072	0.16678	0.0247871	0.257643	0.0391528	0.117581
14560	-80.31663	-87.36656	7.049929	1.21298	0.2177832	0.300024	0.121014	0.0340646	0.0865639	0.128663	0.038483	0.138241	0.152945
14570	-80.46663	-87.58149	7.114865	1.20464	0.1936554	0.00682257	0.26735	0.105887	0.0370422	0.222269	0.0644141	0.0909067	0.205308
14580	-81.28193	-88.87235	7.590425	0.9305916	0.2299237	0.00834685	0.250756	0.108022	0.211487	0.129954	0.186016	0.0595685	0.0458494
14590	-79.25263	-86.31141	7.058784	0.9391748	0.4871608	0.0618188	0.0826264	0.0966898	0.15005	0.123877	0.228255	0.128685	0.127998
14600	-79.10328	-84.68888	5.585603	1.483369	0.6795569	0.0717986	0.200318	0.308518	0.0240111	0.124456	0.139939	0.120371	0.0105888
14610	-78.49309	-84.19996	5.706866	1.455953	0.6463419	0.134626	0.131325	0.0368564	0.0112872	0.10979	0.150287	0.418916	0.00691116
14620	-79.96303	-86.01466	6.051629	1.455953	0.4739606	0.210114	0.3002	0.0857109	0.0558489	0.168877	0.0886321	0.0794513	0.0111669
14630	-79.32287	-84.07494	4.752069	1.757201	0.8224921	0.217694	0.0424762	0.0855019	0.194875	0.122243	0.00889428	0.239809	0.0885058
14640	-80.53058	-83.99232	3.461739	2.181329	1.04353	0.0926917	0.0419141	0.085772	0.192645	0.120625	0.389114	0.0557028	0.0215349
14650	-81.65298	-84.03915	2.386167	2.212229	1.550415	0.128431	0.0402864	0.372192	0.0834666	0.134735	0.14649	0.0737003	0.0206986
14660	-78.64774	-83.77188	5.124143	1.585816	0.8078404	0.105103	0.00500235	0.0652621	0.0683056	0.0488412	0.428968	0.0861581	0.192359
14670	-78.88538	-84.74453	5.859149	1.233623	0.7925309	0.103284	0.00198161	0.1454	0.0664463	0.141597	0.354414	0.0630698	0.123807
14680	-81.94118	-86.14601	4.20484	2.150899	0.7024093	0.0749934	0.00245445	0.175086	0.108144	0.10098	0.438982	0.078119	0.0212408
14690	-78.4854	-84.66328	6.177878	1.285354	0.5814346	0.14293	0.053878	0.0648904	0.111347	0.00777451	0.50496	0.0139765	0.100244
14700	-78.20976	-84.82286	6.613097	1.16494	0.4842394	0.0948471	0.145176	0.0239165	0.0898311	0.00627223	0.0861233	0.0677432	0.486091
14710	-78.37646	-84.4871	6.110646	1.252928	0.647477	0.065529	0.0157976	0.0277778	0.304417	0.0059349	0.122156	0.0680333	0.390354
14720	-79.1901	-83.61816	4.428056	1.821466	0.9202332	0.0669589	0.136585	0.137963	0.101014	0.0435752	0.00672632	0.181248	0.32593
14730	-78.95221	-84.6628	5.710585	1.434697	0.6657381	0.138977	0.032814	0.0629433	0.512368	0.0467816	0.00174775	0.165901	0.0384677
14740	-79.33449	-85.82982	6.495334	0.9937856	0.7142751	0.0703273	0.0696223	0.00164716	0.496798	0.105619	0.0133024	0.240454	0.00222907
14750	-79.56513	-85.25514	5.690012	1.577699	0.5330233	0.363531	0.125369	0.00409339	0.0909672	0.105842	0.0216885	0.286379	0.00213
14760	-79.27177	-84.02264	4.750871	1.575756	1.004536	0.159704	0.303029	0.00608482	0.169896	0.0329667	0.155353	0.141054	0.0319127
14770	-79.53035	-84.63047	5.100124	1.401129	1.004536	0.106688	0.276151	0.000410189	0.0525681	0.174564	0.143989	0.160428	0.085202
14780	-78.71677	-85.20764	6.490867	1.176146	0.5341487	0.288577	0.0454706	0.000366056	0.0207925	0.269548	0.21003	0.15086	0.0143559
14790	-80.93271	-85.14141	4.208697	1.609752	1.241627	0.0165342	0.0545187	0.0207685	0.038699	0.253063	0.398975	0.0506645	0.166778
14800	-79.31049	-83.76038	4.449886	1.707404	1.02338	0.048387	0.23961	0.158142	0.0451054	0.23754	0.0296139	0.0198671	0.221735
14810	-81.47407	-83.58412	2.110045	2.348836	1.55187	0.103149	0.320075	0.162904	0.0581831	0.0892381	0.0631293	0.0423516	0.16097
14820	-79.29231	-86.30764	7.015333	1.093675	0.3543866	0.189844	0.088148	0.27336	0.0604189	0.0675977	0.104938	0.0300224	0.18567
14830	-79.31742	-85.50513	6.187708	1.343603	0.5182708	0.0982577	0.0732752	0.269117	0.187419	0.209687	0.0919339	0.0321393	0.0381706
14840	-80.94236	-88.52161	7.579247	0.7301807	0.4359235	0.0343356	0.384233	0.076643	0.298606	0.054146	0.0715929	0.0512061	0.0292378
14850	-80.15909	-87.32175	7.162653	0.7985048	0.5758966	0.221919	0.23043	0.0670181	0.16066	0.0233794	0.177269	0.0542226	0.065102
14860	-79.70473	-83.66016	3.95543	1.960653	1.01736	0.0883414	0.344991	0.0259273	0.101993	0.0102968	0.0826605	0.0484804	0.297309
14870	-79.32729	-86.04793	6.720641	1.167527	0.4278805	0.0205637	0.27114	0.137426	0.297338	0.0580373	0.0361271	0.161589	0.0177801
14880	-80.05802	-86.9695	6.911479	1.245162	0.2548265	0.163322	0.0720637	0.0601912	0.17794	0.0852811	0.0320409	0.387135	0.0220256
14890	-78.861	-85.67699	6.815983	1.055999	0.4917372	0.0644332	0.0765861	0.198419	0.00763369	0.316225	0.0123933	0.302486	0.0218245
14900	-80.42887	-86.87445	6.445577	1.407615	0.3253237	0.0346598	0.213576	0.0713179	0.0319151	0.52625	0.0142587	0.0125551	0.0954676
