Iteration	Replicate_ID	Posterior	Likelihood	Prior	correlations[1]	proportional_rates[1]	proportional_rates[2]	relative_rates[1]	relative_rates[2]	sigma2
29730	0	-83865.71	-83865.3	-0.4054636	0.0172506	0.918698	0.0813023	1.8374	0.162605	0.9999985
29731	1	-83866.42	-83866.02	-0.4054597	0.0159448	0.918979	0.0810213	1.83796	0.162043	0.9999946
29732	0	-83866.76	-83866.35	-0.4054636	0.0140064	0.918698	0.0813023	1.8374	0.162605	0.9999985
29733	1	-83866.05	-83865.64	-0.4054597	0.0175152	0.918744	0.0812561	1.83749	0.162512	0.9999946
29734	0	-83867.19	-83866.79	-0.4054636	0.0208216	0.917854	0.0821458	1.83571	0.164292	0.9999985
29735	1	-83866.25	-83865.84	-0.4054597	0.0160029	0.918744	0.0812561	1.83749	0.162512	0.9999946
29736	0	-83866.31	-83865.91	-0.4054636	0.0170819	0.917827	0.082173	1.83565	0.164346	0.9999985
29737	1	-83866.25	-83865.84	-0.4054597	0.0160029	0.918744	0.0812561	1.83749	0.162512	0.9999946
29738	0	-83866.31	-83865.91	-0.4054636	0.0170819	0.917827	0.082173	1.83565	0.164346	0.9999985
29739	1	-83866.26	-83865.86	-0.4054597	0.0191809	0.918744	0.0812561	1.83749	0.162512	0.9999946
29740	0	-83866.31	-83865.91	-0.4054636	0.0170819	0.917827	0.082173	1.83565	0.164346	0.9999985
29741	1	-83866.35	-83865.94	-0.4054597	0.0194663	0.918744	0.0812561	1.83749	0.162512	0.9999946
29742	0	-83866.31	-83865.91	-0.4054636	0.0170819	0.917827	0.082173	1.83565	0.164346	0.9999985
29743	1	-83866.35	-83865.94	-0.4054597	0.0194663	0.918744	0.0812561	1.83749	0.162512	0.9999946
29744	0	-83866.31	-83865.91	-0.4054636	0.0170819	0.917827	0.082173	1.83565	0.164346	0.9999985
29745	1	-83866.06	-83865.66	-0.4054597	0.0180217	0.918744	0.0812561	1.83749	0.162512	0.9999946
29746	0	-83866.31	-83865.91	-0.4054636	0.0170819	0.917827	0.082173	1.83565	0.164346	0.9999985
29747	1	-83866.29	-83865.88	-0.4054597	0.0158645	0.918744	0.0812561	1.83749	0.162512	0.9999946
29748	0	-83866.32	-83865.91	-0.4054636	0.0179617	0.917827	0.082173	1.83565	0.164346	0.9999985
29749	1	-83870.2	-83869.79	-0.4054597	0.0105242	0.918744	0.0812561	1.83749	0.162512	0.9999946
29750	0	-83866.34	-83865.93	-0.4054636	0.0167884	0.917827	0.082173	1.83565	0.164346	0.9999985
29751	1	-83870.2	-83869.79	-0.4054597	0.0105242	0.918744	0.0812561	1.83749	0.162512	0.9999946
29752	0	-83866.54	-83866.13	-0.4054636	0.0157969	0.917827	0.082173	1.83565	0.164346	0.9999985
29753	1	-83866.4	-83866	-0.4054597	0.0196301	0.918744	0.0812561	1.83749	0.162512	0.9999946
29754	0	-83866.74	-83866.33	-0.4054636	0.0151829	0.917827	0.082173	1.83565	0.164346	0.9999985
29755	1	-83866.4	-83866	-0.4054597	0.0196301	0.918744	0.0812561	1.83749	0.162512	0.9999946
29756	0	-83866.43	-83866.02	-0.4054636	0.0186975	0.917827	0.082173	1.83565	0.164346	0.9999985
29757	1	-83866.18	-83865.78	-0.4054597	0.0188423	0.918744	0.0812561	1.83749	0.162512	0.9999946
29758	0	-83866.43	-83866.02	-0.4054636	0.0186975	0.917827	0.082173	1.83565	0.164346	0.9999985
29759	1	-83866.26	-83865.86	-0.4054597	0.0191726	0.918744	0.0812561	1.83749	0.162512	0.9999946
29760	0	-83866.3	-83865.9	-0.4054636	0.0176679	0.917827	0.082173	1.83565	0.164346	0.9999985
29761	1	-83866.07	-83865.67	-0.4054597	0.0169897	0.918744	0.0812561	1.83749	0.162512	0.9999946
29762	0	-83866.3	-83865.9	-0.4054636	0.0172729	0.917827	0.082173	1.83565	0.164346	0.9999985
29763	1	-83867.34	-83866.94	-0.4054597	0.0136304	0.918744	0.0812561	1.83749	0.162512	0.9999946
29764	0	-83866.39	-83865.98	-0.4054636	0.0184835	0.917827	0.082173	1.83565	0.164346	0.9999985
29765	1	-83866.13	-83865.72	-0.4054597	0.018545	0.918744	0.0812561	1.83749	0.162512	0.9999946
29766	0	-83866.65	-83866.25	-0.4054636	0.0195267	0.917827	0.082173	1.83565	0.164346	0.9999985
29767	1	-83866.7	-83866.29	-0.4054597	0.0203512	0.918744	0.0812561	1.83749	0.162512	0.9999946
29768	0	-83866.65	-83866.25	-0.4054636	0.0195267	0.917827	0.082173	1.83565	0.164346	0.9999985
29769	1	-83868.72	-83868.31	-0.4054597	0.0119147	0.918744	0.0812561	1.83749	0.162512	0.9999946
29770	0	-83866.96	-83866.56	-0.4054636	0.0202889	0.917827	0.082173	1.83565	0.164346	0.9999985
29771	1	-83866.44	-83866.04	-0.4054597	0.0197461	0.918744	0.0812561	1.83749	0.162512	0.9999946
29772	0	-83866.32	-83865.92	-0.4054636	0.0179775	0.917827	0.082173	1.83565	0.164346	0.9999985
29773	1	-83866.21	-83865.81	-0.4054597	0.0189775	0.918744	0.0812561	1.83749	0.162512	0.9999946
29774	0	-83866.17	-83865.76	-0.4054636	0.0158056	0.919011	0.0809892	1.83802	0.161978	0.9999985
29775	1	-83866.16	-83865.75	-0.4054597	0.0187341	0.918744	0.0812561	1.83749	0.162512	0.9999946
29776	0	-83866.43	-83866.03	-0.4054636	0.0150657	0.919011	0.0809892	1.83802	0.161978	0.9999985
29777	1	-83866.54	-83866.14	-0.4054597	0.0199985	0.918744	0.0812561	1.83749	0.162512	0.9999946
29778	0	-83867.32	-83866.91	-0.4054636	0.0134794	0.919011	0.0809892	1.83802	0.161978	0.9999985
29779	1	-83866.98	-83866.57	-0.4054597	0.014224	0.918744	0.0812561	1.83749	0.162512	0.9999946
29780	0	-83865.92	-83865.51	-0.4054636	0.0171201	0.919011	0.0809892	1.83802	0.161978	0.9999985
29781	1	-83866.4	-83865.99	-0.4054597	0.0196216	0.918744	0.0812561	1.83749	0.162512	0.9999946
29782	0	-83865.92	-83865.51	-0.4054636	0.0171201	0.919011	0.0809892	1.83802	0.161978	0.9999985
29783	1	-83866.29	-83865.88	-0.4054597	0.0192684	0.918744	0.0812561	1.83749	0.162512	0.9999946
29784	0	-83866.58	-83866.17	-0.4054636	0.0204331	0.919011	0.0809892	1.83802	0.161978	0.9999985
29785	1	-83866.25	-83865.84	-0.4054597	0.0172603	0.918117	0.0818832	1.83623	0.163766	0.9999946
29786	0	-83866.58	-83866.17	-0.4054636	0.0204331	0.919011	0.0809892	1.83802	0.161978	0.9999985
29787	1	-83866.34	-83865.94	-0.4054597	0.0164095	0.918117	0.0818832	1.83623	0.163766	0.9999946
29788	0	-83866	-83865.6	-0.4054636	0.0186876	0.919011	0.0809892	1.83802	0.161978	0.9999985
29789	1	-83866.49	-83866.09	-0.4054597	0.015783	0.918117	0.0818832	1.83623	0.163766	0.9999946
29790	0	-83866.09	-83865.69	-0.4054636	0.0191066	0.919011	0.0809892	1.83802	0.161978	0.9999985
29791	1	-83866.32	-83865.92	-0.4054597	0.0165192	0.918117	0.0818832	1.83623	0.163766	0.9999946
29792	0	-83865.93	-83865.52	-0.4054636	0.01818	0.919011	0.0809892	1.83802	0.161978	0.9999985
29793	1	-83866.36	-83865.95	-0.4054597	0.0186844	0.918117	0.0818832	1.83623	0.163766	0.9999946
29794	0	-83866.08	-83865.68	-0.4054636	0.0161145	0.919011	0.0809892	1.83802	0.161978	0.9999985
29795	1	-83866.36	-83865.95	-0.4054597	0.0186844	0.918117	0.0818832	1.83623	0.163766	0.9999946
29796	0	-83866.05	-83865.65	-0.4054636	0.0162463	0.919011	0.0809892	1.83802	0.161978	0.9999985
29797	1	-83866.36	-83865.95	-0.4054597	0.0186844	0.918117	0.0818832	1.83623	0.163766	0.9999946
29798	0	-83865.74	-83865.34	-0.4054636	0.0171197	0.918367	0.0816326	1.83673	0.163265	0.9999985
29799	1	-83866.65	-83866.24	-0.4054597	0.0153024	0.918117	0.0818832	1.83623	0.163766	0.9999946
29800	0	-83865.74	-83865.34	-0.4054636	0.0171197	0.918367	0.0816326	1.83673	0.163265	0.9999985
29801	1	-83866.64	-83866.24	-0.4054597	0.0153195	0.918117	0.0818832	1.83623	0.163766	0.9999946
29802	0	-83867.71	-83867.31	-0.4054636	0.0126604	0.918367	0.0816326	1.83673	0.163265	0.9999985
29803	1	-83866.25	-83865.84	-0.4054597	0.0172553	0.918117	0.0818832	1.83623	0.163766	0.9999946
29804	0	-83865.77	-83865.37	-0.4054636	0.016802	0.918367	0.0816326	1.83673	0.163265	0.9999985
29805	1	-83866.34	-83865.94	-0.4054597	0.0164016	0.918117	0.0818832	1.83623	0.163766	0.9999946
29806	0	-83865.77	-83865.37	-0.4054636	0.016802	0.918367	0.0816326	1.83673	0.163265	0.9999985
29807	1	-83866.34	-83865.94	-0.4054597	0.0164016	0.918117	0.0818832	1.83623	0.163766	0.9999946
29808	0	-83868.19	-83867.78	-0.4054636	0.0121122	0.918367	0.0816326	1.83673	0.163265	0.9999985
29809	1	-83866.34	-83865.94	-0.4054597	0.0164016	0.918117	0.0818832	1.83623	0.163766	0.9999946
29810	0	-83869.4	-83868.99	-0.4054636	0.0239183	0.918088	0.0819116	1.83618	0.163823	0.9999985
29811	1	-83866.41	-83866.01	-0.4054597	0.0189346	0.918117	0.0818832	1.83623	0.163766	0.9999946
29812	0	-83868.52	-83868.12	-0.4054636	0.0230458	0.918088	0.0819116	1.83618	0.163823	0.9999985
29813	1	-83866.24	-83865.84	-0.4054597	0.0175661	0.918117	0.0818832	1.83623	0.163766	0.9999946
29814	0	-83866.14	-83865.73	-0.4054636	0.019021	0.918088	0.0819116	1.83618	0.163823	0.9999985
29815	1	-83866.23	-83865.82	-0.4054597	0.0175661	0.919008	0.0809916	1.83802	0.161983	0.9999946
29816	0	-83866.14	-83865.73	-0.4054636	0.019021	0.918088	0.0819116	1.83618	0.163823	0.9999985
29817	1	-83868.04	-83867.63	-0.4054597	0.0222379	0.919008	0.0809916	1.83802	0.161983	0.9999946
29818	0	-83866.19	-83865.78	-0.4054636	0.0191966	0.918088	0.0819116	1.83618	0.163823	0.9999985
29819	1	-83868.04	-83867.63	-0.4054597	0.0222379	0.919008	0.0809916	1.83802	0.161983	0.9999946
29820	0	-83866.04	-83865.63	-0.4054636	0.0155349	0.918431	0.0815694	1.83686	0.163139	0.9999985
29821	1	-83867.2	-83866.79	-0.4054597	0.0138022	0.918439	0.0815612	1.83688	0.163122	0.9999946
29822	0	-83865.73	-83865.33	-0.4054636	0.0169869	0.918431	0.0815694	1.83686	0.163139	0.9999985
29823	1	-83866.12	-83865.71	-0.4054597	0.0185329	0.918439	0.0815612	1.83688	0.163122	0.9999946
29824	0	-83865.73	-83865.33	-0.4054636	0.0169869	0.918431	0.0815694	1.83686	0.163139	0.9999985
29825	1	-83866.12	-83865.71	-0.4054597	0.0185329	0.918439	0.0815612	1.83688	0.163122	0.9999946
29826	0	-83865.82	-83865.42	-0.4054636	0.0163564	0.918431	0.0815694	1.83686	0.163139	0.9999985
29827	1	-83866.12	-83865.71	-0.4054597	0.0185329	0.918439	0.0815612	1.83688	0.163122	0.9999946
29828	0	-83865.84	-83865.43	-0.4054636	0.0163564	0.918738	0.0812621	1.83748	0.162524	0.9999985
29829	1	-83866.33	-83865.93	-0.4054597	0.0194218	0.918439	0.0815612	1.83688	0.163122	0.9999946
29830	0	-83866.33	-83865.93	-0.4054636	0.0148467	0.918738	0.0812621	1.83748	0.162524	0.9999985
29831	1	-83866.14	-83865.74	-0.4054597	0.0163858	0.918439	0.0815612	1.83688	0.163122	0.9999946
29832	0	-83866.19	-83865.79	-0.4054636	0.0199522	0.918738	0.0812621	1.83748	0.162524	0.9999985
29833	1	-83866.09	-83865.69	-0.4054597	0.0166709	0.918439	0.0815612	1.83688	0.163122	0.9999946
29834	0	-83866.28	-83865.88	-0.4054636	0.0201647	0.918738	0.0812621	1.83748	0.162524	0.9999985
29835	1	-83866.13	-83865.73	-0.4054597	0.0164388	0.918439	0.0815612	1.83688	0.163122	0.9999946
29836	0	-83865.73	-83865.32	-0.4054636	0.0171326	0.918738	0.0812621	1.83748	0.162524	0.9999985
29837	1	-83866.06	-83865.66	-0.4054597	0.0181455	0.918439	0.0815612	1.83688	0.163122	0.9999946
29838	0	-83868.2	-83867.79	-0.4054636	0.0121159	0.918738	0.0812621	1.83748	0.162524	0.9999985
29839	1	-83866.06	-83865.66	-0.4054597	0.0181455	0.918439	0.0815612	1.83688	0.163122	0.9999946
29840	0	-83866.08	-83865.68	-0.4054636	0.0154642	0.918738	0.0812621	1.83748	0.162524	0.9999985
29841	1	-83866.06	-83865.66	-0.4054597	0.0181455	0.918439	0.0815612	1.83688	0.163122	0.9999946
29842	0	-83865.73	-83865.33	-0.4054636	0.0180362	0.918738	0.0812621	1.83748	0.162524	0.9999985
29843	1	-83866.05	-83865.65	-0.4054597	0.0170156	0.918439	0.0815612	1.83688	0.163122	0.9999946
29844	0	-83865.84	-83865.44	-0.4054636	0.0187922	0.918738	0.0812621	1.83748	0.162524	0.9999985
29845	1	-83866.05	-83865.65	-0.4054597	0.0170156	0.918439	0.0815612	1.83688	0.163122	0.9999946
29846	0	-83865.84	-83865.44	-0.4054636	0.0187922	0.918738	0.0812621	1.83748	0.162524	0.9999985
29847	1	-83866.05	-83865.65	-0.4054597	0.0170156	0.918439	0.0815612	1.83688	0.163122	0.9999946
29848	0	-83866.54	-83866.14	-0.4054636	0.0207039	0.918738	0.0812621	1.83748	0.162524	0.9999985
29849	1	-83866.05	-83865.65	-0.4054597	0.0170156	0.918439	0.0815612	1.83688	0.163122	0.9999946
29850	0	-83866.54	-83866.14	-0.4054636	0.0207039	0.918738	0.0812621	1.83748	0.162524	0.9999985
29851	1	-83866.05	-83865.65	-0.4054597	0.0170156	0.918439	0.0815612	1.83688	0.163122	0.9999946
29852	0	-83866.23	-83865.83	-0.4054636	0.0200549	0.918738	0.0812621	1.83748	0.162524	0.9999985
29853	1	-83866.58	-83866.18	-0.4054597	0.0149717	0.918439	0.0815612	1.83688	0.163122	0.9999946
29854	0	-83866.49	-83866.09	-0.4054636	0.0206118	0.918738	0.0812621	1.83748	0.162524	0.9999985
29855	1	-83866.03	-83865.63	-0.4054597	0.0176508	0.918439	0.0815612	1.83688	0.163122	0.9999946
29856	0	-83866.41	-83866.01	-0.4054636	0.0204471	0.918738	0.0812621	1.83748	0.162524	0.9999985
29857	1	-83866.46	-83866.05	-0.4054597	0.0152812	0.918439	0.0815612	1.83688	0.163122	0.9999946
29858	0	-83865.75	-83865.34	-0.4054636	0.0181918	0.918738	0.0812621	1.83748	0.162524	0.9999985
29859	1	-83866.25	-83865.84	-0.4054597	0.0191414	0.918439	0.0815612	1.83688	0.163122	0.9999946
29860	0	-83866.36	-83865.95	-0.4054636	0.0203377	0.918738	0.0812621	1.83748	0.162524	0.9999985
29861	1	-83866.32	-83865.91	-0.4054597	0.0156915	0.918439	0.0815612	1.83688	0.163122	0.9999946
29862	0	-83866.36	-83865.95	-0.4054636	0.0203377	0.918738	0.0812621	1.83748	0.162524	0.9999985
29863	1	-83866.33	-83865.92	-0.4054597	0.0194115	0.918439	0.0815612	1.83688	0.163122	0.9999946
29864	0	-83866.6	-83866.2	-0.4054636	0.0143092	0.918738	0.0812621	1.83748	0.162524	0.9999985
29865	1	-83868.09	-83867.69	-0.4054597	0.0224963	0.918439	0.0815612	1.83688	0.163122	0.9999946
29866	0	-83865.87	-83865.47	-0.4054636	0.0189383	0.918738	0.0812621	1.83748	0.162524	0.9999985
29867	1	-83866.03	-83865.63	-0.4054597	0.0175852	0.918439	0.0815612	1.83688	0.163122	0.9999946
29868	0	-83865.78	-83865.38	-0.4054636	0.0184493	0.918738	0.0812621	1.83748	0.162524	0.9999985
29869	1	-83866.11	-83865.71	-0.4054597	0.0165421	0.918439	0.0815612	1.83688	0.163122	0.9999946
29870	0	-83865.93	-83865.52	-0.4054636	0.0191583	0.918738	0.0812621	1.83748	0.162524	0.9999985
29871	1	-83866.58	-83866.18	-0.4054597	0.0200946	0.918439	0.0815612	1.83688	0.163122	0.9999946
29872	0	-83866.27	-83865.87	-0.4054636	0.0149832	0.918738	0.0812621	1.83748	0.162524	0.9999985
29873	1	-83867.46	-83867.05	-0.4054597	0.0216627	0.918439	0.0815612	1.83688	0.163122	0.9999946
29874	0	-83865.72	-83865.31	-0.4054636	0.0178212	0.918738	0.0812621	1.83748	0.162524	0.9999985
29875	1	-83866.1	-83865.7	-0.4054597	0.0166019	0.918439	0.0815612	1.83688	0.163122	0.9999946
29876	0	-83865.72	-83865.31	-0.4054636	0.0178212	0.918738	0.0812621	1.83748	0.162524	0.9999985
29877	1	-83866.14	-83865.74	-0.4054597	0.0186751	0.918439	0.0815612	1.83688	0.163122	0.9999946
29878	0	-83865.8	-83865.39	-0.4054636	0.0185559	0.918738	0.0812621	1.83748	0.162524	0.9999985
29879	1	-83866.14	-83865.74	-0.4054597	0.0186751	0.918439	0.0815612	1.83688	0.163122	0.9999946
29880	0	-83867.29	-83866.88	-0.4054636	0.0218999	0.918738	0.0812621	1.83748	0.162524	0.9999985
29881	1	-83866.61	-83866.21	-0.4054597	0.0148967	0.918439	0.0815612	1.83688	0.163122	0.9999946
29882	0	-83865.77	-83865.37	-0.4054636	0.0167322	0.918738	0.0812621	1.83748	0.162524	0.9999985
29883	1	-83867.05	-83866.65	-0.4054597	0.0207668	0.918985	0.0810153	1.83797	0.162031	0.9999946
29884	0	-83865.77	-83865.37	-0.4054636	0.0167322	0.918738	0.0812621	1.83748	0.162524	0.9999985
29885	1	-83867.79	-83867.38	-0.4054597	0.0219354	0.918985	0.0810153	1.83797	0.162031	0.9999946
29886	0	-83865.77	-83865.37	-0.4054636	0.0167322	0.918738	0.0812621	1.83748	0.162524	0.9999985
29887	1	-83866.25	-83865.85	-0.4054597	0.0168345	0.918985	0.0810153	1.83797	0.162031	0.9999946
29888	0	-83865.77	-83865.37	-0.4054636	0.0167322	0.918738	0.0812621	1.83748	0.162524	0.9999985
29889	1	-83866.02	-83865.62	-0.4054597	0.0171797	0.91856	0.0814399	1.83712	0.16288	0.9999946
29890	0	-83866.22	-83865.81	-0.4054636	0.0200149	0.918738	0.0812621	1.83748	0.162524	0.9999985
29891	1	-83866.26	-83865.85	-0.4054597	0.0192573	0.91856	0.0814399	1.83712	0.16288	0.9999946
29892	0	-83865.98	-83865.57	-0.4054636	0.0157898	0.918738	0.0812621	1.83748	0.162524	0.9999985
29893	1	-83866.26	-83865.85	-0.4054597	0.0192573	0.91856	0.0814399	1.83712	0.16288	0.9999946
29894	0	-83865.96	-83865.55	-0.4054636	0.015855	0.918738	0.0812621	1.83748	0.162524	0.9999985
29895	1	-83866.02	-83865.61	-0.4054597	0.0177245	0.91856	0.0814399	1.83712	0.16288	0.9999946
29896	0	-83865.72	-83865.31	-0.4054636	0.0174279	0.918738	0.0812621	1.83748	0.162524	0.9999985
29897	1	-83867.02	-83866.61	-0.4054597	0.0210098	0.91856	0.0814399	1.83712	0.16288	0.9999946
29898	0	-83865.75	-83865.34	-0.4054636	0.0169206	0.918738	0.0812621	1.83748	0.162524	0.9999985
29899	1	-83866.28	-83865.88	-0.4054597	0.0193379	0.91856	0.0814399	1.83712	0.16288	0.9999946
29900	0	-83866.1	-83865.69	-0.4054636	0.0196941	0.918738	0.0812621	1.83748	0.162524	0.9999985
29901	1	-83866.13	-83865.73	-0.4054597	0.0163526	0.91856	0.0814399	1.83712	0.16288	0.9999946
29902	0	-83865.79	-83865.38	-0.4054636	0.0166265	0.918738	0.0812621	1.83748	0.162524	0.9999985
29903	1	-83866.13	-83865.72	-0.4054597	0.0187232	0.91856	0.0814399	1.83712	0.16288	0.9999946
29904	0	-83865.79	-83865.38	-0.4054636	0.0166265	0.918738	0.0812621	1.83748	0.162524	0.9999985
29905	1	-83868.19	-83867.79	-0.4054597	0.0224166	0.919022	0.0809783	1.83804	0.161957	0.9999946
29906	0	-83865.77	-83865.36	-0.4054636	0.0167626	0.918738	0.0812621	1.83748	0.162524	0.9999985
29907	1	-83868.19	-83867.79	-0.4054597	0.0224166	0.919022	0.0809783	1.83804	0.161957	0.9999946
29908	0	-83869.36	-83868.95	-0.4054636	0.0109682	0.918738	0.0812621	1.83748	0.162524	0.9999985
29909	1	-83867.81	-83867.4	-0.4054597	0.0219129	0.919022	0.0809783	1.83804	0.161957	0.9999946
29910	0	-83865.72	-83865.32	-0.4054636	0.0172221	0.918738	0.0812621	1.83748	0.162524	0.9999985
29911	1	-83866.69	-83866.29	-0.4054597	0.0199151	0.919022	0.0809783	1.83804	0.161957	0.9999946
29912	0	-83866.83	-83866.42	-0.4054636	0.0207837	0.919081	0.0809195	1.83816	0.161839	0.9999985
29913	1	-83866.69	-83866.29	-0.4054597	0.0199151	0.919022	0.0809783	1.83804	0.161957	0.9999946
29914	0	-83866.11	-83865.71	-0.4054636	0.0163154	0.919081	0.0809195	1.83816	0.161839	0.9999985
29915	1	-83866.44	-83866.04	-0.4054597	0.016035	0.919022	0.0809783	1.83804	0.161957	0.9999946
29916	0	-83866.42	-83866.02	-0.4054636	0.0199084	0.919081	0.0809195	1.83816	0.161839	0.9999985
29917	1	-83866.44	-83866.04	-0.4054597	0.016035	0.919022	0.0809783	1.83804	0.161957	0.9999946
29918	0	-83865.98	-83865.57	-0.4054636	0.0177441	0.919081	0.0809195	1.83816	0.161839	0.9999985
29919	1	-83866.86	-83866.45	-0.4054597	0.0148741	0.919022	0.0809783	1.83804	0.161957	0.9999946
29920	0	-83865.98	-83865.57	-0.4054636	0.0177854	0.919081	0.0809195	1.83816	0.161839	0.9999985
29921	1	-83866.99	-83866.59	-0.4054597	0.0205919	0.919022	0.0809783	1.83804	0.161957	0.9999946
29922	0	-83866.49	-83866.09	-0.4054636	0.020085	0.919081	0.0809195	1.83816	0.161839	0.9999985
29923	1	-83866.99	-83866.59	-0.4054597	0.0205919	0.919022	0.0809783	1.83804	0.161957	0.9999946
29924	0	-83866.13	-83865.72	-0.4054636	0.0162603	0.919081	0.0809195	1.83816	0.161839	0.9999985
29925	1	-83866.58	-83866.18	-0.4054597	0.0196059	0.919022	0.0809783	1.83804	0.161957	0.9999946
29926	0	-83866.01	-83865.61	-0.4054636	0.0169473	0.919081	0.0809195	1.83816	0.161839	0.9999985
29927	1	-83866.3	-83865.9	-0.4054597	0.0184484	0.919022	0.0809783	1.83804	0.161957	0.9999946
29928	0	-83866.17	-83865.77	-0.4054636	0.0160592	0.919081	0.0809195	1.83816	0.161839	0.9999985
29929	1	-83866.82	-83866.41	-0.4054597	0.020215	0.919022	0.0809783	1.83804	0.161957	0.9999946
29930	0	-83866.17	-83865.77	-0.4054636	0.0160592	0.919081	0.0809195	1.83816	0.161839	0.9999985
29931	1	-83867.46	-83867.05	-0.4054597	0.0137818	0.919022	0.0809783	1.83804	0.161957	0.9999946
29932	0	-83865.69	-83865.29	-0.4054636	0.0177025	0.918655	0.0813446	1.83731	0.162689	0.9999985
29933	1	-83866.24	-83865.84	-0.4054597	0.0176682	0.919022	0.0809783	1.83804	0.161957	0.9999946
29934	0	-83865.69	-83865.29	-0.4054636	0.0177025	0.918655	0.0813446	1.83731	0.162689	0.9999985
29935	1	-83866.92	-83866.52	-0.4054597	0.0204463	0.919022	0.0809783	1.83804	0.161957	0.9999946
29936	0	-83865.69	-83865.29	-0.4054636	0.0177025	0.918655	0.0813446	1.83731	0.162689	0.9999985
29937	1	-83866.61	-83866.2	-0.4054597	0.0155037	0.919022	0.0809783	1.83804	0.161957	0.9999946
29938	0	-83865.95	-83865.55	-0.4054636	0.0157872	0.918655	0.0813446	1.83731	0.162689	0.9999985
29939	1	-83866.82	-83866.41	-0.4054597	0.0149615	0.919022	0.0809783	1.83804	0.161957	0.9999946
29940	0	-83866.09	-83865.68	-0.4054636	0.0197235	0.918655	0.0813446	1.83731	0.162689	0.9999985
29941	1	-83867.21	-83866.8	-0.4054597	0.0175103	0.917533	0.0824669	1.83507	0.164934	0.9999946
29942	0	-83865.84	-83865.43	-0.4054636	0.0162309	0.918655	0.0813446	1.83731	0.162689	0.9999985
29943	1	-83867.22	-83866.82	-0.4054597	0.0178498	0.917533	0.0824669	1.83507	0.164934	0.9999946
29944	0	-83866.18	-83865.77	-0.4054636	0.0199651	0.918655	0.0813446	1.83731	0.162689	0.9999985
29945	1	-83867.45	-83867.04	-0.4054597	0.0157489	0.917533	0.0824669	1.83507	0.164934	0.9999946
29946	0	-83866.08	-83865.68	-0.4054636	0.0197183	0.918655	0.0813446	1.83731	0.162689	0.9999985
29947	1	-83867.9	-83867.49	-0.4054597	0.0203166	0.917533	0.0824669	1.83507	0.164934	0.9999946
29948	0	-83866.04	-83865.63	-0.4054636	0.0195954	0.918655	0.0813446	1.83731	0.162689	0.9999985
29949	1	-83867.55	-83867.15	-0.4054597	0.0139468	0.917904	0.0820959	1.83581	0.164192	0.9999946
29950	0	-83866.04	-83865.63	-0.4054636	0.0195954	0.918655	0.0813446	1.83731	0.162689	0.9999985
29951	1	-83867.55	-83867.15	-0.4054597	0.0139468	0.917904	0.0820959	1.83581	0.164192	0.9999946
29952	0	-83866.17	-83865.77	-0.4054636	0.015157	0.918655	0.0813446	1.83731	0.162689	0.9999985
29953	1	-83866.64	-83866.23	-0.4054597	0.0162492	0.917904	0.0820959	1.83581	0.164192	0.9999946
29954	0	-83865.69	-83865.29	-0.4054636	0.0175557	0.918655	0.0813446	1.83731	0.162689	0.9999985
29955	1	-83867.4	-83866.99	-0.4054597	0.0162155	0.917506	0.0824936	1.83501	0.164987	0.9999946
29956	0	-83865.93	-83865.52	-0.4054636	0.019236	0.918655	0.0813446	1.83731	0.162689	0.9999985
29957	1	-83867.56	-83867.15	-0.4054597	0.0155874	0.917506	0.0824936	1.83501	0.164987	0.9999946
29958	0	-83867.55	-83867.14	-0.4054636	0.0189146	0.919807	0.080193	1.83961	0.160386	0.9999985
29959	1	-83867.31	-83866.91	-0.4054597	0.0181552	0.917506	0.0824936	1.83501	0.164987	0.9999946
29960	0	-83868.2	-83867.8	-0.4054636	0.0146117	0.919807	0.080193	1.83961	0.160386	0.9999985
29961	1	-83868.47	-83868.06	-0.4054597	0.021222	0.917506	0.0824936	1.83501	0.164987	0.9999946
29962	0	-83867.84	-83867.44	-0.4054636	0.0154231	0.919807	0.080193	1.83961	0.160386	0.9999985
