Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	extinction_beta[2]	hidden_rate1	hidden_rate2	q_01A	q_01B	q_10A	q_10B	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]	speciation_beta[2]
5724	-5.629145	11.47627	-17.10542	0.110597	0.0981418	0.0284025	0.025204	-2.20187	-2.32134	-1.35941	-0.0710714	0.3597361	0.1211263	0.09138057	0.0006870488	0.2912431	5.451397e-06	0.498048	0.288967	0.0328492	0.180135	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.076902
5725	-6.435867	11.32123	-17.7571	0.110597	0.0981418	0.0284025	0.025204	-2.20187	-2.32134	-1.35941	-0.675074	0.3597361	0.1211263	0.09138057	0.0006870488	0.2912431	5.451397e-06	0.530198	0.0680576	0.341472	0.0602719	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.503248
5726	-8.397224	11.01612	-19.41335	0.110597	0.0981418	0.0289265	0.0256689	-2.20187	-2.32134	-1.34113	-0.829922	0.3597361	0.1211263	0.09138057	0.01012601	0.2912431	5.451397e-06	0.341472	0.0680576	0.0602719	0.530198	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.503248
5727	-8.611388	11.5468	-20.15819	0.110597	0.0981418	0.0288317	0.0255848	-2.20187	-2.32134	-1.34441	-0.829922	0.3597361	0.1211263	0.09138057	0.02370132	0.2912431	5.451397e-06	0.378269	0.479573	0.0667667	0.0753914	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.503248
5728	-8.296415	11.69439	-19.9908	0.110597	0.0981418	0.0288317	0.0255848	-2.20187	-2.32134	-1.34441	-0.594971	0.3597361	0.1211263	0.09138057	0.02370132	0.2912431	5.451397e-06	0.673578	0.155292	0.118891	0.0522387	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.503248
5729	-9.634523	11.17829	-20.81281	0.110597	0.0981418	0.0283374	0.0251462	-2.20187	-2.32134	-1.36171	-0.594971	0.3597361	0.1211263	0.09138057	0.057548	0.2912431	5.451397e-06	0.313647	0.326526	0.249986	0.10984	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.0723772
5730	-9.792623	10.95381	-20.74644	0.110597	0.0981418	0.0283892	0.0251922	-2.20187	-2.32134	-1.35988	-0.594971	0.3597361	0.1211263	0.09138057	0.01501504	0.2912431	5.451397e-06	0.149268	0.426233	0.33972	0.0847791	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.66791
5731	-8.809056	10.98344	-19.7925	0.110597	0.0981418	0.0283892	0.0251922	-2.20187	-2.32134	-1.35988	0.741205	0.3597361	0.1211263	0.09138057	0.00317593	0.2912431	5.451397e-06	0.358782	0.0840954	0.45015	0.106972	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.66791
5732	-8.544588	10.95713	-19.50172	0.110597	0.0981418	0.0289491	0.025689	-2.20187	-2.32134	-1.34035	-0.143403	0.3597361	0.1211263	0.09138057	0.00317593	0.2912431	5.451397e-06	0.0875962	0.459917	0.0859201	0.366567	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.66791
5733	-8.840497	11.08576	-19.92626	0.110597	0.0981418	0.0289491	0.025689	-2.20187	-2.32134	-1.34035	0.932547	0.3597361	0.1211263	0.09138057	0.00317593	0.2912431	5.451397e-06	0.117673	0.492431	0.115422	0.274474	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.66791
5734	-7.359217	11.39471	-18.75393	0.110597	0.0981418	0.0289491	0.025689	-2.20187	-2.32134	-1.34035	0.933561	0.3597361	0.1211263	0.09138057	0.001243854	0.2912431	5.451397e-06	0.375275	0.306025	0.157811	0.160889	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.00819
5735	-6.184998	11.01518	-17.20018	0.110597	0.0981418	0.0283324	0.0251417	-2.20187	-2.32134	-1.36189	-0.833245	0.3597361	0.1211263	0.09138057	6.616882e-05	0.2912431	5.451397e-06	0.180037	0.428129	0.0427083	0.349126	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.00819
5736	-5.878891	11.07417	-16.95306	0.110597	0.0981418	0.0283324	0.0251417	-2.20187	-2.32134	-1.36189	-0.833245	0.3597361	0.1211263	0.09138057	0.0002075315	0.2912431	5.451397e-06	0.428129	0.0427083	0.349126	0.180037	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.186252
5737	-5.748905	10.90697	-16.65588	0.110597	0.0981418	0.0283324	0.0251417	-2.20187	-2.32134	-1.36189	-0.316117	0.3597361	0.1211263	0.09138057	0.0002075315	0.2912431	5.451397e-06	0.362211	0.0361326	0.449339	0.152317	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.186252
5738	-8.651995	11.29506	-19.94706	0.110597	0.0981418	0.0291048	0.0258271	-2.20187	-2.32134	-1.33499	0.441463	0.3597361	0.1211263	0.09138057	0.03258466	0.2912431	5.451397e-06	0.472093	0.0379623	0.109391	0.380553	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.186252
5739	-9.368073	11.58932	-20.95739	0.110597	0.0981418	0.0286172	0.0253945	-2.20187	-2.32134	-1.35188	0.441463	0.3597361	0.1211263	0.09138057	0.04578119	0.2912431	5.451397e-06	0.543792	0.286476	0.0437277	0.126005	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.697438
5740	-8.963637	10.81282	-19.77646	0.110597	0.0981418	0.0289036	0.0256486	-2.20187	-2.32134	-1.34193	0.441463	0.3597361	0.1211263	0.09138057	0.01032502	0.2912431	5.451397e-06	0.286476	0.0437277	0.543792	0.126005	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.09788
5741	-9.127303	10.57577	-19.70307	0.110597	0.0981418	0.0289036	0.0256486	-2.20187	-2.32134	-1.34193	0.743275	0.3597361	0.1211263	0.09138057	0.01032502	0.2912431	5.451397e-06	0.226014	0.0344989	0.429023	0.310464	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.845709
5742	-9.335663	10.38098	-19.71664	0.110597	0.0981418	0.0286138	0.0253914	-2.20187	-2.32134	-1.352	0.743275	0.3597361	0.1211263	0.09138057	0.01032502	0.2912431	5.451397e-06	0.0347744	0.304956	0.43245	0.22782	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.845709
5743	-8.416309	11.12385	-19.54016	0.110597	0.0981418	0.0286138	0.0253914	-2.20187	-2.32134	-1.352	0.446656	0.3597361	0.1211263	0.09138057	0.01032502	0.2912431	5.451397e-06	0.341612	0.179965	0.240898	0.237525	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.845709
5744	-9.5781	10.95702	-20.53512	0.110597	0.0981418	0.0286138	0.0253914	-2.20187	-2.32134	-1.352	1.04724	0.3597361	0.1211263	0.09138057	0.01032502	0.2912431	5.451397e-06	0.237525	0.240898	0.341612	0.179965	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.39206
5745	-7.966544	11.06523	-19.03177	0.110597	0.0981418	0.0291574	0.0258739	-2.20187	-2.32134	-1.33318	1.04724	0.3597361	0.1211263	0.09138057	0.0008345746	0.2912431	5.451397e-06	0.2178	0.291544	0.41343	0.0772267	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.39206
5746	-10.1409	11.06523	-21.20613	0.110597	0.0981418	0.0291574	0.0258739	-2.20187	-2.32134	-1.33318	1.04724	0.3597361	0.1211263	0.09138057	0.0008345746	0.2912431	5.451397e-06	0.2178	0.291544	0.41343	0.0772267	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	3.56641
5747	-6.10129	11.88415	-17.98544	0.110597	0.0981418	0.0291669	0.0258822	-2.20187	-2.32134	-1.33286	-1.14267	0.3597361	0.1211263	0.09138057	0.0008345746	0.2912431	5.451397e-06	0.472779	0.0883129	0.249066	0.189842	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.241673
5748	-6.533537	10.87498	-17.40851	0.110597	0.0981418	0.0291669	0.0258822	-2.20187	-2.32134	-1.33286	1.03686	0.3597361	0.1211263	0.09138057	0.000339228	0.2912431	5.451397e-06	0.0904843	0.169922	0.25519	0.484404	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.241673
5749	-7.362768	11.44867	-18.81144	0.110597	0.0981418	0.0291669	0.0258822	-2.20187	-2.32134	-1.33286	1.03686	0.3597361	0.1211263	0.09138057	0.004603197	0.2912431	5.451397e-06	0.081267	0.435059	0.152613	0.331061	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.241673
5750	-8.65388	11.10751	-19.76139	0.110597	0.0981418	0.0291669	0.0258822	-2.20187	-2.32134	-1.33286	-0.935836	0.3597361	0.1211263	0.09138057	0.01913042	0.2912431	5.451397e-06	0.112636	0.216991	0.211522	0.458851	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.241673
5751	-7.363603	12.04011	-19.40371	0.110597	0.0981418	0.0291669	0.0258822	-2.20187	-2.32134	-1.33286	-0.687229	0.3597361	0.1211263	0.09138057	0.00195574	0.2912431	5.451397e-06	0.479231	0.226628	0.117639	0.176501	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.62481
5752	-7.416982	11.98673	-19.40371	0.110597	0.0981418	0.0291669	0.0258822	-2.20187	-2.32134	-1.33286	-0.687229	0.3597361	0.1211263	0.09138057	0.00195574	0.2912431	5.451397e-06	0.476577	0.177401	0.227784	0.118239	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.62481
5753	-6.779101	11.22835	-18.00745	0.110597	0.0981418	0.0288432	0.025595	-2.20187	-2.32134	-1.34402	-0.865838	0.3597361	0.1211263	0.09138057	0.00195574	0.2912431	5.451397e-06	0.260159	0.372786	0.154686	0.212369	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.074919
5754	-9.51022	11.12327	-20.63349	0.110597	0.0981418	0.0288432	0.025595	-2.20187	-2.32134	-1.34402	-0.865838	0.3597361	0.1211263	0.09138057	0.02701695	0.2912431	5.451397e-06	0.212369	0.372786	0.260159	0.154686	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.806173
5755	-9.458831	10.77089	-20.22972	0.110597	0.0981418	0.0288432	0.025595	-2.20187	-2.32134	-1.34402	-0.865838	0.3597361	0.1211263	0.09138057	0.02701695	0.2912431	5.451397e-06	0.212369	0.154686	0.260159	0.372786	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.402402
5756	-10.02231	11.41633	-21.43863	0.110597	0.0981418	0.0288432	0.025595	-2.20187	-2.32134	-1.34402	-1.84815	0.3597361	0.1211263	0.09138057	0.02701695	0.2912431	5.451397e-06	0.404949	0.294959	0.137382	0.16271	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.278326
5757	-8.324731	11.41633	-19.74106	0.110597	0.0981418	0.0288432	0.025595	-2.20187	-2.32134	-1.34402	0.0289358	0.3597361	0.1211263	0.09138057	0.0340632	0.2912431	5.451397e-06	0.404949	0.294959	0.137382	0.16271	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.00866477
5758	-9.126322	10.95817	-20.0845	0.110597	0.0981418	0.0290824	0.0258073	-2.20187	-2.32134	-1.33576	0.0289358	0.3597361	0.1211263	0.09138057	0.0340632	0.2912431	5.451397e-06	0.25162	0.172711	0.145827	0.429842	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.363168
5759	-6.938155	11.31613	-18.25429	0.110597	0.0981418	0.0290824	0.0258073	-2.20187	-2.32134	-1.33576	0.0289358	0.3597361	0.1211263	0.09138057	0.006148872	0.2912431	5.451397e-06	0.25162	0.429842	0.172711	0.145827	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.0371235
5760	-7.744435	11.59092	-19.33535	0.110597	0.0981418	0.0285206	0.0253088	-2.20187	-2.32134	-1.35526	0.110732	0.3597361	0.1211263	0.09138057	0.006148872	0.2912431	5.451397e-06	0.611724	0.20174	0.118094	0.0684417	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.08623
5761	-8.315909	11.39942	-19.71532	0.110597	0.0981418	0.0288973	0.025643	-2.20187	-2.32134	-1.34214	0.110732	0.3597361	0.1211263	0.09138057	0.02860918	0.2912431	5.451397e-06	0.20174	0.611724	0.0684417	0.118094	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.193627
5762	-7.456312	11.37649	-18.8328	0.110597	0.0981418	0.0288973	0.025643	-2.20187	-2.32134	-1.34214	0.110732	0.3597361	0.1211263	0.09138057	0.002340287	0.2912431	5.451397e-06	0.197168	0.597862	0.0895518	0.115418	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.17281
5763	-6.534545	11.4237	-17.95825	0.110597	0.0981418	0.0288973	0.025643	-2.20187	-2.32134	-1.34214	0.404603	0.3597361	0.1211263	0.09138057	0.002340287	0.2912431	5.451397e-06	0.206699	0.626763	0.0455406	0.120997	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.222533
5764	-9.416013	11.51601	-20.93202	0.110597	0.0981418	0.0289072	0.0256518	-2.20187	-2.32134	-1.3418	2.34252	0.3597361	0.1211263	0.09138057	0.002340287	0.2912431	5.451397e-06	0.6046	0.0439303	0.19939	0.15208	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.534909
5765	-10.10716	11.55036	-21.65752	0.110597	0.0981418	0.0289072	0.0256518	-2.20187	-2.32134	-1.3418	2.87083	0.3597361	0.1211263	0.09138057	0.0006864694	0.2912431	5.451397e-06	0.519652	0.225658	0.114491	0.140199	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.534909
5766	-8.130374	11.15683	-19.2872	0.110597	0.0981418	0.0289072	0.0256518	-2.20187	-2.32134	-1.3418	1.87111	0.3597361	0.1211263	0.09138057	0.0006864694	0.2912431	5.451397e-06	0.138344	0.512777	0.126206	0.222672	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.534909
5767	-11.70825	11.45681	-23.16505	0.110597	0.0981418	0.0289072	0.0256518	-2.20187	-2.32134	-1.3418	0.726778	0.3597361	0.1211263	0.09138057	0.0154704	0.2912431	5.451397e-06	0.512777	0.138344	0.222672	0.126206	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	3.99833
5768	-12.19554	10.96294	-23.15848	0.110597	0.0981418	0.0286909	0.0254599	-2.20187	-2.32134	-1.34931	0.703456	0.3597361	0.1211263	0.09138057	0.0154704	0.2912431	5.451397e-06	0.312241	0.108441	0.288608	0.29071	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	3.99833
5769	-8.266191	11.29939	-19.56558	0.110597	0.0981418	0.0286909	0.0254599	-2.20187	-2.32134	-1.34931	0.957375	0.3597361	0.1211263	0.09138057	0.006650673	0.2912431	5.451397e-06	0.0872575	0.750849	0.0806532	0.0812404	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.821479
5770	-7.619814	10.694	-18.31382	0.110597	0.0981418	0.0288636	0.0256131	-2.20187	-2.32134	-1.34331	0.196144	0.3597361	0.1211263	0.09138057	0.006650673	0.2912431	5.451397e-06	0.0462217	0.397737	0.0427233	0.513318	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.0168403
5771	-10.22804	8.114972	-18.34301	0.111425	0.0981418	0.0290798	0.0256131	-2.1944	-2.32134	-1.34331	0.196144	0.3597361	0.1211263	0.09138057	0.006650673	0.2912431	5.451397e-06	0.0427233	0.0462217	0.397737	0.513318	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.0574489
5772	-11.09021	7.959241	-19.04945	0.111425	0.0981418	0.0281169	0.0247649	-2.1944	-2.32134	-1.37698	-0.436002	0.3597361	0.1211263	0.09138057	0.001980711	0.2912431	5.451397e-06	0.0285336	0.316882	0.628211	0.026374	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.35634
5773	-11.47896	9.121657	-20.60061	0.111425	0.0981418	0.0281169	0.0247649	-2.1944	-2.32134	-1.37698	-1.56108	0.3597361	0.1211263	0.09138057	0.01587766	0.2912431	5.451397e-06	0.316882	0.628211	0.0285336	0.026374	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.420648
5774	-10.29273	9.068978	-19.3617	0.111425	0.0981418	0.0280777	0.0247305	-2.1944	-2.32134	-1.37838	-0.0574552	0.3597361	0.1211263	0.09138057	0.01587766	0.2912431	5.451397e-06	0.316882	0.628211	0.026374	0.0285336	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.396652
5775	-11.53645	7.999923	-19.53637	0.111425	0.0981418	0.0276964	0.0243946	-2.1944	-2.32134	-1.39205	-0.0574552	0.3597361	0.1211263	0.09138057	0.0239962	0.2912431	5.451397e-06	0.371615	0.0334621	0.0309295	0.563993	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.157371
5776	-10.13445	10.2599	-20.39434	0.111425	0.0981418	0.0288399	0.0254018	-2.1944	-2.32134	-1.35159	-0.554984	0.3597361	0.1211263	0.09138057	0.02674887	0.2912431	5.451397e-06	0.663093	0.261201	0.0363641	0.0393418	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.800274
5777	-11.27232	9.504845	-20.77716	0.109629	0.0981418	0.028375	0.0254018	-2.21065	-2.32134	-1.35159	-0.29293	0.3597361	0.1211263	0.09138057	0.02674887	0.2912431	1.392175e-05	0.261201	0.663093	0.0393418	0.0363641	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.800274
5778	-11.69878	9.038439	-20.73722	0.109629	0.0981418	0.0283609	0.0253891	-2.21065	-2.32134	-1.35209	-0.0676698	0.3597361	0.1211263	0.09138057	0.02674887	0.2912431	1.392175e-05	0.0359465	0.655477	0.269687	0.0388899	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.800274
5779	-9.306086	9.548787	-18.85487	0.109629	0.0981418	0.0283609	0.0253891	-2.21065	-2.32134	-1.35209	-0.521124	0.3597361	0.1211263	0.09138057	0.001157992	0.2912431	1.392175e-05	0.655477	0.0388899	0.269687	0.0359465	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.94857
5780	-11.56557	9.694371	-21.25994	0.109629	0.0982963	0.0283609	0.0254291	-2.21065	-2.31977	-1.35209	-0.521124	0.3597361	0.1211263	0.09138057	0.001157992	0.2912431	1.392175e-05	0.573874	0.266879	0.082755	0.0764915	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	3.35623
5781	-10.19075	8.948121	-19.13887	0.109629	0.0982963	0.0279664	0.0250754	-2.21065	-2.31977	-1.3661	-0.521124	0.3597361	0.1211263	0.09138057	0.005764452	0.2912431	1.392175e-05	0.266879	0.573874	0.082755	0.0764915	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.306653
5782	-13.64948	8.088925	-21.73841	0.109629	0.0984004	0.0280191	0.0251493	-2.21065	-2.31871	-1.36422	-1.73851	0.3597361	0.1211263	0.09138057	0.01366774	0.2920642	1.392175e-05	0.266879	0.0764915	0.082755	0.573874	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.899418
5783	-17.90462	9.037863	-26.94249	0.109629	0.0984004	0.0282032	0.0253145	-2.21065	-2.31871	-1.35767	-3.79824	0.3597361	0.1211263	0.09138057	0.01366774	0.2920642	1.392175e-05	0.607084	0.0306698	0.173999	0.188247	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.410325
5784	-20.01094	8.939434	-28.95038	0.11108	0.0976453	0.0285764	0.0251203	-2.19751	-2.32641	-1.35767	-3.79824	0.3597361	0.1211263	0.09138057	0.06641735	0.2920642	1.392175e-05	0.818511	0.0874882	0.0785793	0.015421	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.410325
5785	-11.80003	8.647611	-20.44764	0.109936	0.0976453	0.028379	0.0252062	-2.20785	-2.32641	-1.35425	-0.361689	0.3597361	0.1211263	0.09138057	0.02729105	0.2920642	1.392175e-05	0.0785793	0.818511	0.0874882	0.015421	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.397473
5786	-8.291583	9.639658	-17.93124	0.109936	0.0987357	0.028379	0.0254877	-2.20785	-2.31531	-1.35425	-0.361689	0.3597361	0.1211263	0.09138057	0.0005443716	0.2920642	1.392175e-05	0.829243	0.0796095	0.0755246	0.0156232	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.477838
5787	-8.103528	9.005269	-17.1088	0.109936	0.0973989	0.028379	0.0251426	-2.20785	-2.32894	-1.35425	-0.361689	0.3597361	0.1211263	0.09138057	0.0001025325	0.2920642	1.392175e-05	0.829243	0.0755246	0.0156232	0.0796095	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.477838
5788	-12.87294	5.431304	-18.30424	0.109936	0.0974959	0.0257501	0.0228362	-2.20785	-2.32794	-1.45146	-0.141722	0.3597361	0.1211263	0.09138057	0.0009800382	0.2920642	1.392175e-05	0.829243	0.0796095	0.0755246	0.0156232	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.444849
5789	-8.193691	6.900071	-15.09376	0.109936	0.0974959	0.0275632	0.0244441	-2.20785	-2.32794	-1.38342	-0.938201	0.3597361	0.1211263	0.09138057	7.682435e-07	0.2942408	1.392175e-05	0.763069	0.153057	0.0694977	0.0143765	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.444849
5790	-9.844399	5.657497	-15.5019	0.107334	0.0974959	0.0263943	0.0239751	-2.23181	-2.32794	-1.4028	0.497577	0.3597361	0.1211263	0.09138057	7.682435e-07	0.2942408	1.392175e-05	0.0357073	0.692054	0.138813	0.133426	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.10514
5791	-12.63119	6.006163	-18.63735	0.10951	0.0972151	0.0269293	0.023906	-2.21174	-2.33083	-1.4028	0.497577	0.3597361	0.1211263	0.09138057	0.0004201235	0.2942408	1.392175e-05	0.692054	0.138813	0.133426	0.0357073	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.10514
5792	-12.41044	5.814727	-18.22517	0.107713	0.0972151	0.0264876	0.023906	-2.22828	-2.33083	-1.4028	-0.693494	0.3597361	0.1211263	0.09138057	0.0001403998	0.2942408	1.392175e-05	0.151949	0.757545	0.0390864	0.0514192	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.10514
5793	-10.00825	7.771912	-17.78016	0.107713	0.0972151	0.0275214	0.0248391	-2.22828	-2.33083	-1.36451	-0.693494	0.3597361	0.1211263	0.09138057	0.0001669279	0.2919993	5.972788e-06	0.453579	0.492231	0.0307872	0.0234029	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.10514
5794	-13.83397	7.79283	-21.6268	0.107713	0.0972151	0.0275214	0.0248391	-2.22828	-2.33083	-1.36451	-2.08395	0.3597361	0.1211263	0.09138057	0.005899938	0.2919993	5.972788e-06	0.492231	0.453579	0.0307872	0.0234029	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.10514
5795	-10.14353	9.308129	-19.45166	0.107713	0.0972151	0.0286896	0.0258934	-2.22828	-2.33083	-1.32294	-1.07657	0.3597361	0.1211263	0.09138057	0.002415718	0.2919993	5.972788e-06	0.440211	0.468664	0.0293132	0.0618114	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.10514
5796	-11.58752	8.266142	-19.85366	0.107713	0.0972151	0.0286896	0.0258934	-2.22828	-2.33083	-1.32294	-1.40136	0.3597361	0.1211263	0.09138057	0.002415718	0.2919837	5.972788e-06	0.0419712	0.630303	0.239223	0.0885028	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.10514
5797	-9.813788	7.78012	-17.59391	0.107713	0.0972151	0.0286896	0.0258934	-2.22828	-2.33083	-1.32294	-1.40136	0.3597361	0.1211263	0.09138057	0.000170941	0.2919837	5.972788e-06	0.239223	0.0419712	0.0885028	0.630303	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.221733
5798	-10.46121	7.591787	-18.053	0.107713	0.0972151	0.0285447	0.0257626	-2.22828	-2.33083	-1.328	-1.50332	0.3597361	0.1211263	0.09138057	9.605501e-06	0.2919837	5.972788e-06	0.239223	0.0419712	0.0885028	0.630303	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.96926
5799	-8.81561	6.706799	-15.52241	0.107713	0.0972151	0.0285447	0.0257626	-2.22828	-2.33083	-1.328	-1.50332	0.3597361	0.1211263	0.09138057	6.090751e-08	0.2919837	5.972788e-06	0.0476433	0.100463	0.271552	0.580341	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.96926
5800	-8.371661	7.600479	-15.97214	0.107713	0.0972151	0.0285447	0.0257626	-2.22828	-2.33083	-1.328	1.85771	0.3597361	0.1211263	0.09138057	4.549962e-08	0.2919837	5.972788e-06	0.100463	0.271552	0.0476433	0.580341	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	1.96926
5801	-6.171949	8.477328	-14.64928	0.107713	0.0972151	0.0285447	0.0257626	-2.22828	-2.33083	-1.328	1.85771	0.3597361	0.1211263	0.09138057	4.549962e-08	0.2919837	5.972788e-06	0.588691	0.0875208	0.275459	0.0483288	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.6464
5802	-8.977311	7.732746	-16.71006	0.107713	0.0972151	0.0281764	0.0254302	-2.22828	-2.33083	-1.34099	1.40714	0.3597361	0.1211263	0.09138057	1.179116e-05	0.2919837	5.972788e-06	0.150102	0.569189	0.180847	0.0998631	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.6464
5803	-7.860385	7.985811	-15.8462	0.107713	0.0972151	0.0283667	0.0256019	-2.22828	-2.33083	-1.33426	0.519923	0.3597361	0.1211263	0.09138057	1.179116e-05	0.2919837	5.972788e-06	0.150102	0.569189	0.0998631	0.180847	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.6464
5804	-9.931123	5.949396	-15.88052	0.107713	0.0972151	0.027653	0.0249578	-2.22828	-2.33083	-1.35974	0.519923	0.3597361	0.1211263	0.09138057	1.179116e-05	0.2919837	5.972788e-06	0.0892638	0.13417	0.508776	0.26779	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.6464
5805	-6.123392	8.699927	-14.82332	0.107713	0.0972151	0.0286792	0.025884	-2.22828	-2.33083	-1.3233	0.181773	0.3597361	0.1211263	0.09138057	1.990631e-06	0.2919837	5.972788e-06	0.508776	0.26779	0.13417	0.0892638	0.859261	1.11965	59065.9	76965.2	-0.151683	0.113017	11.1381	0.6464
