Iteration	Replicate_ID	Posterior	Likelihood	Prior	rate[1]	rate[2]
3929	1	-37.58673	-38.57827	0.9915497	0.229978	0.106984
3930	0	-37.41032	-38.34156	0.9312425	0.176675	0.165481
3931	1	-41.21831	-37.34796	-3.87035	0.402256	0.353465
3932	0	-38.90136	-41.60913	2.707776	0.0860479	0.103095
3933	1	-37.81388	-37.44655	-0.3673338	0.210897	0.243107
3934	0	-38.24002	-37.96946	-0.2705641	0.284622	0.161047
3935	1	-42.75357	-40.57375	-2.179817	0.138598	0.471516
3936	0	-37.42567	-38.20746	0.7817893	0.167299	0.187731
3937	1	-37.42174	-38.12812	0.706382	0.175605	0.18592
3938	0	-39.34022	-42.08388	2.74366	0.109445	0.0766079
3939	1	-37.91767	-38.0066	0.08892351	0.15604	0.258667
3940	0	-37.62674	-38.13495	0.5082148	0.239131	0.139462
3941	1	-37.73242	-37.91882	0.1863941	0.24858	0.157731
3942	0	-37.47954	-38.82708	1.347536	0.181387	0.124915
3943	1	-39.09523	-37.4394	-1.655828	0.220856	0.344127
3944	0	-41.19335	-37.05813	-4.135216	0.342811	0.435723
3945	1	-38.37641	-37.25517	-1.121247	0.277333	0.241606
3946	0	-37.76809	-39.08487	1.316776	0.232774	0.0761771
3947	1	-38.1833	-40.88	2.696692	0.0472901	0.142808
3948	0	-37.72957	-39.65972	1.930147	0.189293	0.0668273
3949	1	-39.89259	-42.98445	3.091865	0.118345	0.0377166
3950	0	-37.52528	-37.72699	0.201705	0.208383	0.19661
3951	1	-37.44043	-38.62425	1.183819	0.191546	0.128857
3952	0	-37.82198	-39.24016	1.418182	0.0848991	0.215317
3953	1	-37.44512	-38.47132	1.026198	0.206779	0.1272
3954	0	-37.51818	-39.0476	1.529418	0.189785	0.100851
3955	1	-39.66063	-37.76798	-1.892649	0.352407	0.232973
3956	0	-38.3241	-37.75725	-0.5668492	0.288456	0.182732
3957	1	-37.61765	-37.93417	0.3165207	0.165987	0.229117
3958	0	-38.35188	-41.03789	2.686014	0.0654361	0.125581
3959	1	-37.65591	-39.13903	1.483124	0.217932	0.0766907
3960	0	-37.67292	-38.15612	0.4832014	0.243809	0.136938
3961	1	-37.52106	-37.78658	0.2655169	0.21628	0.183216
3962	0	-37.49511	-38.87845	1.383338	0.130697	0.172521
3963	1	-37.78604	-39.68972	1.903684	0.198391	0.0600091
3964	0	-37.99055	-38.34955	0.3589985	0.267537	0.123908
3965	1	-37.83192	-38.17437	0.3424521	0.144392	0.248478
3966	0	-37.59522	-38.21209	0.6168706	0.146018	0.223216
3967	1	-38.04873	-40.14898	2.100248	0.118365	0.123104
3968	0	-38.81132	-38.78618	-0.02513958	0.308872	0.115658
3969	1	-38.20567	-40.4155	2.209835	0.115734	0.116297
3970	0	-37.63005	-37.69437	0.06431488	0.231965	0.184861
3971	1	-37.883	-38.57205	0.6890538	0.119428	0.243589
3972	0	-40.17983	-37.68963	-2.490198	0.37293	0.263918
3973	1	-37.8494	-40.14997	2.300572	0.0644291	0.159787
3974	0	-39.00949	-41.68417	2.67468	0.123298	0.0686961
3975	1	-38.87138	-40.89095	2.019567	0.22307	0.0253492
3976	0	-41.48859	-40.40709	-1.081491	0.110903	0.404611
3977	1	-38.3471	-41.01807	2.670972	0.0669597	0.125353
3978	0	-38.35555	-40.03674	1.681189	0.0537519	0.223812
3979	1	-37.85767	-39.73584	1.878176	0.139685	0.120913
3980	0	-38.42879	-37.14584	-1.282954	0.2684	0.264467
3981	1	-37.82566	-37.53464	-0.291019	0.248111	0.19932
3982	0	-37.60136	-39.3214	1.720038	0.113073	0.161144
3983	1	-38.03081	-40.41216	2.381351	0.0460007	0.171258
3984	0	-37.97801	-40.45054	2.472535	0.061195	0.14821
3985	1	-37.98194	-40.46555	2.483618	0.0555083	0.152942
3986	0	-40.925	-40.46729	-0.4577119	0.0925688	0.369219
3987	1	-38.03067	-40.09301	2.062338	0.123484	0.121251
3988	0	-37.96511	-37.83055	-0.1345576	0.169304	0.264651
3989	1	-37.41261	-38.13898	0.7263733	0.192406	0.167396
3990	0	-37.67515	-39.20478	1.529626	0.0897403	0.200878
3991	1	-38.31983	-37.60686	-0.7129666	0.28635	0.197423
3992	0	-38.82217	-37.13517	-1.687001	0.295267	0.272401
3993	1	-37.70212	-38.02794	0.3258157	0.156073	0.23823
3994	0	-38.04396	-37.26192	-0.7820379	0.241366	0.248356
3995	1	-37.76187	-38.52303	0.7611644	0.248225	0.108581
3996	0	-38.38071	-39.5087	1.127983	0.0762269	0.248985
3997	1	-37.55081	-37.88326	0.3324502	0.174669	0.219062
3998	0	-38.00564	-37.28444	-0.7211949	0.233716	0.250766
3999	1	-38.04562	-39.27671	1.231085	0.248838	0.0674929
4000	0	-37.60026	-38.62028	1.020028	0.230616	0.103893
4001	1	-37.77039	-38.27615	0.5057565	0.137953	0.240851
4002	0	-37.59293	-39.22108	1.628148	0.202363	0.0797687
4003	1	-39.4745	-37.58248	-1.892021	0.218553	0.366773
4004	0	-42.52718	-39.13458	-3.392599	0.206714	0.507857
4005	1	-37.57892	-39.16438	1.585455	0.203795	0.0820139
4006	0	-37.93972	-40.36767	2.427948	0.0625004	0.150745
4007	1	-37.80857	-39.86287	2.054294	0.17174	0.0736876
4008	0	-37.86363	-38.52509	0.6614583	0.256289	0.109105
4009	1	-38.63099	-39.0243	0.393307	0.104938	0.283551
4010	0	-37.42706	-38.38463	0.9575615	0.201606	0.138284
4011	1	-40.49879	-42.55052	2.051729	0.237048	0.00860073
4012	0	-37.79015	-39.95263	2.162475	0.0664631	0.169647
4013	1	-37.48325	-37.90474	0.421487	0.181351	0.204712
4014	0	-37.50987	-38.00783	0.4979565	0.222632	0.156844
4015	1	-38.50573	-38.26349	-0.2422364	0.146521	0.296709
4016	0	-37.46441	-37.92543	0.4610257	0.183411	0.199246
4017	1	-37.55135	-38.23262	0.6812725	0.230035	0.133652
4018	0	-37.93488	-40.00895	2.07407	0.192395	0.0513298
4019	1	-38.59666	-37.11259	-1.484076	0.253453	0.296736
4020	0	-37.58384	-38.39799	0.814157	0.23272	0.119522
4021	1	-37.7405	-39.05442	1.313917	0.231309	0.077888
4022	0	-37.71456	-37.63965	-0.07491378	0.240651	0.188167
4023	1	-38.8719	-37.18169	-1.690211	0.243627	0.324317
4024	0	-37.71388	-37.48031	-0.2335783	0.21877	0.223714
4025	1	-37.40717	-38.28087	0.8736935	0.182544	0.16457
4026	0	-37.53103	-38.15737	0.6263377	0.153526	0.214892
4027	1	-37.8927	-39.96734	2.074642	0.189281	0.0543943
4028	0	-38.4414	-38.78582	0.3444217	0.288896	0.103804
4029	1	-37.71685	-38.28722	0.5703693	0.137815	0.235424
4030	0	-37.64421	-37.55993	-0.08427305	0.221159	0.208465
4031	1	-39.01933	-39.30225	0.2829223	0.30963	0.0883673
4032	0	-37.42596	-38.01869	0.5927368	0.190937	0.180375
4033	1	-38.492	-39.53863	1.046632	0.270684	0.0615342
4034	0	-37.46467	-38.7047	1.240028	0.165973	0.149588
4035	1	-37.45662	-38.03205	0.5754318	0.21117	0.161633
4036	0	-37.98039	-37.61281	-0.3675837	0.264175	0.189851
4037	1	-38.42803	-38.41134	-0.01668871	0.293285	0.130518
4038	0	-38.05988	-40.31802	2.258143	0.156708	0.0711619
4039	1	-39.92842	-38.1255	-1.802921	0.364801	0.212851
4040	0	-37.58625	-37.63386	0.04761203	0.205075	0.21319
4041	1	-37.69657	-39.52508	1.828503	0.168745	0.0961306
4042	0	-37.49704	-38.93285	1.435811	0.197788	0.10091
4043	1	-39.01891	-37.28134	-1.737566	0.234698	0.337325
4044	0	-38.76362	-37.07295	-1.690672	0.263296	0.304688
4045	1	-37.63055	-38.99055	1.360004	0.10069	0.204538
4046	0	-37.45279	-38.30604	0.8532474	0.212142	0.136733
4047	1	-38.17477	-40.5428	2.36803	0.155291	0.063115
4048	0	-38.09808	-38.93985	0.8417682	0.264017	0.0858468
4049	1	-37.71285	-39.11668	1.403832	0.0922064	0.209246
4050	0	-37.4867	-38.11307	0.6263654	0.219626	0.14879
4051	1	-37.45612	-38.21337	0.7572469	0.213364	0.143779
4052	0	-39.97604	-38.16244	-1.813602	0.190481	0.388091
4053	1	-38.81348	-38.88159	0.06811361	0.116664	0.299835
4054	0	-37.66609	-37.59446	-0.07163025	0.198863	0.229672
4055	1	-39.57218	-36.99228	-2.579902	0.307423	0.337151
4056	0	-37.48457	-38.81564	1.33107	0.130645	0.177074
4057	1	-37.8478	-38.7041	0.8563007	0.251622	0.0969893
4058	0	-39.37828	-42.17102	2.792736	0.114337	0.0674886
4059	1	-37.51337	-38.04629	0.5329169	0.163587	0.212878
4060	0	-37.63995	-38.38535	0.7454021	0.239002	0.119161
4061	1	-41.46661	-37.09359	-4.373019	0.346212	0.452803
4062	0	-38.33027	-41.14105	2.810781	0.0453541	0.134917
4063	1	-37.48727	-38.71567	1.228398	0.21002	0.106543
4064	0	-37.53459	-38.26496	0.7303697	0.227597	0.131862
4065	1	-37.73577	-38.13089	0.395122	0.148108	0.240225
4066	0	-37.53218	-39.06091	1.528733	0.199569	0.091126
4067	1	-39.06886	-39.05284	-0.01601844	0.113366	0.310379
4068	0	-37.96709	-37.70103	-0.2660673	0.264932	0.180349
4069	1	-39.69089	-39.97146	0.2805667	0.327013	0.071187
4070	0	-40.19372	-39.00975	-1.183974	0.14566	0.378682
4071	1	-37.88541	-39.26358	1.378167	0.0834413	0.220222
4072	0	-37.60931	-39.17871	1.569398	0.157461	0.129731
4073	1	-37.62818	-39.42917	1.80099	0.107065	0.16018
4074	0	-37.54663	-39.08177	1.535135	0.202378	0.0877656
4075	1	-37.63047	-39.47469	1.844221	0.0889065	0.174615
4076	0	-38.46031	-37.86713	-0.5931815	0.296702	0.176755
4077	1	-38.12913	-39.24734	1.118211	0.256338	0.0697155
4078	0	-37.4802	-38.49616	1.015965	0.21555	0.11931
4079	1	-37.56841	-39.11652	1.54811	0.170279	0.118747
4080	0	-37.63147	-39.1666	1.53513	0.0934876	0.196656
4081	1	-37.81297	-37.54455	-0.2684201	0.197066	0.248418
4082	0	-39.39773	-37.28279	-2.114933	0.331561	0.272964
4083	1	-38.10052	-37.82285	-0.2776642	0.275459	0.170821
4084	0	-37.63895	-37.72869	0.0897327	0.184059	0.230577
4085	1	-37.67374	-37.52588	-0.1478565	0.222891	0.21221
4086	0	-37.73343	-37.6159	-0.1175349	0.191738	0.240751
4087	1	-37.43105	-38.43033	0.9992803	0.155403	0.180893
4088	0	-37.47621	-38.27402	0.7978156	0.15102	0.202629
4089	1	-38.54401	-41.10735	2.56334	0.165494	0.0360896
4090	0	-37.90786	-38.81753	0.9096613	0.253515	0.0905009
4091	1	-37.92062	-40.08264	2.162026	0.164963	0.0711855
4092	0	-38.29395	-41.07751	2.78356	0.0378292	0.144787
4093	1	-37.59917	-37.84739	0.2482177	0.17457	0.226416
4094	0	-37.90186	-37.91031	0.008455716	0.262396	0.159241
4095	1	-37.54814	-38.60777	1.059635	0.124186	0.206912
4096	0	-38.28738	-37.3026	-0.9847749	0.221108	0.286076
4097	1	-37.7112	-39.44052	1.729319	0.206883	0.0665351
4098	0	-37.66493	-37.59489	-0.07004116	0.198911	0.229487
4099	1	-37.48176	-38.68671	1.204942	0.129613	0.18897
4100	0	-37.96355	-40.23831	2.274756	0.0507881	0.175651
4101	1	-38.41143	-40.12038	1.708952	0.051187	0.223985
4102	0	-38.09881	-37.36581	-0.7329968	0.26384	0.221658
4103	1	-39.71014	-37.01033	-2.699813	0.321068	0.333834
4104	0	-38.45636	-38.91263	0.4562735	0.107468	0.275598
4105	1	-38.43808	-37.39626	-1.041821	0.288166	0.223932
4106	0	-38.42489	-39.55068	1.125785	0.0749817	0.250419
4107	1	-39.52307	-38.20972	-1.313354	0.174686	0.360799
4108	0	-37.69813	-37.50118	-0.1969559	0.224676	0.214653
4109	1	-38.42166	-37.27348	-1.14819	0.225453	0.295806
4110	0	-40.44136	-37.70045	-2.740913	0.237782	0.42066
4111	1	-38.47765	-40.89416	2.416509	0.103849	0.110381
4112	0	-38.74552	-41.82375	3.078226	0.0253216	0.131915
4113	1	-38.15921	-40.2959	2.136686	0.129038	0.109293
4114	0	-37.43315	-38.12417	0.6910219	0.171055	0.191792
4115	1	-37.5313	-38.59352	1.062215	0.126294	0.204582
4116	0	-38.66824	-41.11556	2.447312	0.115794	0.0957827
4117	1	-38.28813	-37.29529	-0.9928372	0.222076	0.285802
4118	0	-37.52769	-39.08258	1.55489	0.193437	0.0950052
4119	1	-37.44099	-38.1557	0.714709	0.166092	0.194715
4120	0	-38.0068	-37.54275	-0.4640466	0.194313	0.268021
4121	1	-37.84674	-39.55596	1.709217	0.21648	0.0586697
4122	0	-38.02495	-38.35615	0.3311975	0.133323	0.260516
4123	1	-37.78247	-38.17697	0.3945004	0.253436	0.13495
4124	0	-37.5904	-37.63379	0.04339237	0.203609	0.215019
4125	1	-38.49945	-37.12778	-1.371668	0.251118	0.28939
4126	0	-39.02255	-42.0135	2.990951	0.0583349	0.106418
4127	1	-37.898	-37.48539	-0.412617	0.252831	0.205073
4128	0	-38.35533	-37.51289	-0.8424411	0.199295	0.295631
4129	1	-38.17251	-37.90168	-0.2708295	0.165521	0.280171
4130	0	-37.42985	-38.20545	0.7755997	0.165821	0.189742
4131	1	-38.83783	-41.38483	2.546999	0.106751	0.0962402
4132	0	-37.46917	-37.97347	0.5043027	0.212837	0.166092
4133	1	-37.71773	-39.78774	2.070018	0.0790428	0.165031
4134	0	-38.97518	-41.58302	2.607842	0.104639	0.0931113
4135	1	-38.28582	-37.17386	-1.111962	0.257722	0.260417
4136	0	-37.47692	-37.83269	0.3557692	0.201984	0.189739
4137	1	-37.81513	-38.04331	0.2281842	0.153582	0.249129
4138	0	-40.26335	-41.92082	1.657472	0.265256	0.0143508
4139	1	-37.89328	-38.31921	0.4259262	0.261021	0.124659
4140	0	-39.08245	-37.04344	-2.039011	0.272386	0.3256
4141	1	-37.8895	-39.61903	1.729535	0.0687757	0.204624
4142	0	-37.81168	-40.04924	2.237563	0.0671966	0.162446
4143	1	-37.59051	-39.32629	1.735781	0.106001	0.16686
4144	0	-37.48094	-37.82577	0.3448342	0.196266	0.196399
4145	1	-37.50083	-37.77478	0.2739546	0.200752	0.198017
4146	0	-37.77307	-37.75092	-0.02215495	0.249962	0.174312
4147	1	-40.00239	-38.74913	-1.253261	0.155063	0.375247
4148	0	-39.49231	-37.12817	-2.364139	0.265865	0.360124
4149	1	-37.91789	-37.86695	-0.05093529	0.166428	0.260324
4150	0	-40.40493	-38.2324	-2.172528	0.384398	0.225089
4151	1	-39.05762	-39.26065	0.2030278	0.312635	0.0922439
4152	0	-40.43652	-37.43281	-3.003703	0.377762	0.303313
4153	1	-37.56136	-39.00965	1.448286	0.210643	0.0869809
4154	0	-39.34324	-38.66022	-0.6830176	0.336116	0.145078
4155	1	-37.52603	-39.03605	1.510022	0.18065	0.111657
4156	0	-41.36034	-37.31049	-4.049846	0.404983	0.366198
4157	1	-37.58743	-38.74877	1.161344	0.22555	0.096788
4158	0	-37.57728	-37.64493	0.06764977	0.215014	0.201525
4159	1	-38.11321	-40.72563	2.612414	0.0560301	0.141327
4160	0	-37.6883	-39.57502	1.886724	0.078432	0.181429
4161	1	-38.55106	-41.05293	2.501874	0.136579	0.0702986
4162	0	-37.64334	-37.63898	-0.004364158	0.194522	0.228219
4163	1	-38.42948	-37.96772	-0.4617578	0.295295	0.166842
4164	0	-39.1941	-37.45691	-1.737196	0.221789	0.350202
4165	1	-38.54468	-39.89069	1.346011	0.0619719	0.244461
4166	0	-38.40484	-41.19373	2.788887	0.0556804	0.126477
4167	1	-37.65336	-38.17433	0.520966	0.241845	0.135649
4168	0	-38.16655	-37.68089	-0.4856558	0.278154	0.186041
4169	1	-38.2199	-39.4386	1.218694	0.0772821	0.240117
4170	0	-38.89422	-41.05951	2.165294	0.0264071	0.20946
4171	1	-38.27044	-40.73451	2.464068	0.0344149	0.175719
4172	0	-37.74399	-37.53004	-0.213951	0.238051	0.202742
4173	1	-37.79729	-38.86723	1.069944	0.243169	0.0870417
4174	0	-39.30797	-41.44347	2.135504	0.020823	0.21761
4175	1	-37.58093	-39.295	1.714068	0.105433	0.169299
4176	0	-39.23042	-40.94577	1.715351	0.249806	0.0248151
4177	1	-37.76906	-37.43127	-0.3377929	0.224602	0.226858
4178	0	-38.36424	-38.48264	0.1183939	0.130309	0.281859
4179	1	-38.26114	-37.33371	-0.9274349	0.217121	0.285124
4180	0	-38.13106	-37.53153	-0.5995346	0.195497	0.278506
4181	1	-37.68347	-39.63019	1.946714	0.0969213	0.157773
4182	0	-37.4383	-38.56338	1.125075	0.16109	0.164372
4183	1	-39.71041	-40.01247	0.3020588	0.0815759	0.314773
4184	0	-37.64848	-37.98731	0.3388211	0.240888	0.152294
4185	1	-37.62916	-39.4289	1.799735	0.183955	0.0833982
4186	0	-37.97647	-37.4586	-0.5178763	0.258626	0.208345
4187	1	-37.69158	-37.7211	0.02952403	0.240933	0.17889
4188	0	-37.76065	-37.45924	-0.3014135	0.232602	0.215724
4189	1	-38.27942	-40.51474	2.235317	0.119316	0.110521
4190	0	-39.86772	-39.04718	-0.8205337	0.355036	0.138002
4191	1	-37.57363	-39.07609	1.502461	0.157309	0.135648
4192	0	-37.6353	-38.09038	0.455079	0.153184	0.229985
4193	1	-37.6272	-39.39094	1.763739	0.193883	0.076571
4194	0	-38.67666	-37.16991	-1.506743	0.289941	0.2622
4195	1	-38.74482	-38.02039	-0.7244303	0.167572	0.317189
4196	0	-39.11673	-39.48663	0.3698981	0.310148	0.0803575
4197	1	-37.47508	-38.02516	0.5500733	0.215867	0.15912
4198	0	-37.41376	-38.12754	0.7137847	0.182135	0.178752
4199	1	-38.45976	-37.37351	-1.086247	0.28863	0.227294
4200	0	-37.66944	-39.61768	1.948243	0.0926717	0.16189
4201	1	-38.1854	-39.50582	1.320426	0.249889	0.0587478
4202	0	-37.52829	-37.78726	0.2589724	0.188255	0.211804
4203	1	-41.63362	-38.13577	-3.497852	0.242652	0.480985
4204	0	-37.43889	-38.0144	0.5755183	0.203819	0.168977
4205	1	-39.31985	-37.00264	-2.31721	0.297355	0.324592
4206	0	-40.08738	-37.05139	-3.035991	0.342297	0.341559
4207	1	-39.48491	-40.57436	1.089449	0.290427	0.0381031
4208	0	-39.10499	-37.11361	-1.991378	0.258354	0.335529
4209	1	-38.94939	-37.25621	-1.693182	0.235933	0.332267
4210	0	-39.39902	-39.32759	-0.07142233	0.328534	0.0999829
4211	1	-37.65037	-37.89995	0.2495742	0.167537	0.233333
4212	0	-37.9682	-39.35363	1.385434	0.239153	0.0638844
4213	1	-37.81363	-37.59136	-0.2222684	0.249368	0.192141
4214	0	-37.50345	-38.91421	1.41076	0.131779	0.169077
4215	1	-37.61942	-39.29132	1.671904	0.125374	0.152989
4216	0	-38.65563	-38.82143	0.1657985	0.116506	0.291579
4217	1	-41.07082	-37.08085	-3.989973	0.375631	0.390393
4218	0	-37.53762	-37.76705	0.2294284	0.219063	0.183542
4219	1	-37.81734	-39.78394	1.966597	0.161559	0.0914221
4220	0	-39.37304	-42.70355	3.330502	0.0283412	0.107166
4221	1	-38.18765	-38.84665	0.6590009	0.106616	0.258989
4222	0	-40.08333	-36.98895	-3.094372	0.325881	0.363004
4223	1	-37.69875	-39.68651	1.987757	0.0936989	0.15746
4224	0	-37.93411	-38.47937	0.5452588	0.125115	0.250287
4225	1	-38.84872	-37.35084	-1.497886	0.223571	0.327808
4226	0	-38.15088	-40.47202	2.321136	0.0961847	0.12626
4227	1	-37.51684	-38.36978	0.8529413	0.140387	0.208514
4228	0	-37.61799	-39.24169	1.623699	0.133921	0.148594
4229	1	-37.65841	-37.66962	0.01121686	0.189478	0.231921
4230	0	-37.50393	-37.78734	0.2834087	0.210346	0.187609
4231	1	-38.31235	-40.96282	2.650466	0.0318003	0.162279
4232	0	-38.07593	-37.31664	-0.75929	0.221152	0.266612
4233	1	-38.67473	-37.71869	-0.9560406	0.306938	0.197771
4234	0	-37.4112	-38.31165	0.9004511	0.19179	0.153019
4235	1	-37.57244	-37.694	0.1215605	0.221247	0.190648
4236	0	-42.01228	-41.78141	-0.230868	0.0653105	0.37694
4237	1	-40.07628	-36.9998	-3.07648	0.331331	0.356013
4238	0	-37.66356	-38.58228	0.9187234	0.238196	0.105039
4239	1	-37.71165	-37.71756	0.005909901	0.181863	0.239993
4240	0	-37.44445	-38.37308	0.9286259	0.208882	0.133501
4241	1	-39.36697	-38.6285	-0.7384688	0.337521	0.148449
4242	0	-38.44994	-37.29256	-1.157384	0.223298	0.298754
4243	1	-38.03452	-40.13218	2.097654	0.0506397	0.191054
4244	0	-39.14702	-38.88609	-0.2609313	0.324078	0.120761
4245	1	-38.44817	-37.96683	-0.4813358	0.296305	0.167518
4246	0	-37.69356	-39.40092	1.707353	0.081916	0.193394
4247	1	-37.53672	-39.0874	1.550677	0.111145	0.177659
4248	0	-37.46402	-38.33379	0.8697733	0.214667	0.132785
4249	1	-38.02817	-37.39256	-0.6356127	0.211006	0.266105
4250	0	-37.43925	-38.42999	0.9907474	0.205797	0.131235
4251	1	-37.87868	-40.01984	2.141164	0.171638	0.0663079
4252	0	-37.40896	-38.29345	0.8844852	0.189178	0.157006
4253	1	-38.45528	-38.26775	-0.1875268	0.295888	0.142629
4254	0	-37.5431	-38.28121	0.7381097	0.144086	0.214705
4255	1	-37.79005	-39.64986	1.859813	0.156228	0.105951
4256	0	-37.60267	-38.81696	1.214295	0.225199	0.0925789
4257	1	-38.12911	-40.63061	2.501493	0.0402555	0.166655
4258	0	-37.72796	-38.41501	0.6870598	0.129545	0.233644
4259	1	-39.37866	-37.32603	-2.052628	0.332334	0.266825
4260	0	-46.10609	-45.1992	-0.9068992	0.467329	0.0331478
4261	1	-37.42382	-38.05001	0.626182	0.196558	0.171874
4262	0	-37.49916	-38.75509	1.255931	0.211099	0.103092
4263	1	-38.37066	-40.64929	2.278637	0.123665	0.10244
4264	0	-38.2048	-37.27064	-0.9341565	0.265457	0.237368
4265	1	-40.17674	-37.50024	-2.6765	0.246438	0.406456
4266	0	-38.54613	-37.15986	-1.386269	0.243253	0.298512
4267	1	-38.3456	-38.55252	0.206923	0.125818	0.278725
4268	0	-38.45558	-41.27814	2.822559	0.0276567	0.1516
4269	1	-38.32329	-38.36858	0.04529113	0.136553	0.281912
4270	0	-38.27021	-37.19642	-1.073792	0.261858	0.252993
4271	1	-38.03327	-38.02621	-0.007055669	0.155216	0.267757
4272	0	-37.55624	-37.67023	0.1139861	0.208788	0.20376
4273	1	-37.6253	-38.05018	0.4248769	0.238777	0.146994
4274	0	-37.52375	-37.84462	0.3208625	0.220542	0.174187
4275	1	-37.5027	-38.97691	1.474212	0.189007	0.106384
4276	0	-37.4967	-38.41456	0.9178636	0.22021	0.123099
4277	1	-37.48473	-37.82107	0.3363395	0.205927	0.187469
4278	0	-38.00736	-38.44333	0.4359718	0.127788	0.257026
4279	1	-38.90413	-40.80252	1.898394	0.0337797	0.225076
4280	0	-39.77645	-39.01935	-0.757094	0.351354	0.13622
4281	1	-37.93615	-40.31646	2.380306	0.0718295	0.145519
4282	0	-37.51678	-37.85595	0.3391787	0.181324	0.211827
4283	1	-37.91842	-40.02875	2.110338	0.104504	0.136097
4284	0	-37.94445	-37.97619	0.0317421	0.158297	0.261334
4285	1	-37.57684	-38.00587	0.4290321	0.162156	0.223256
4286	0	-37.73823	-39.11956	1.381326	0.228301	0.0750905
4287	1	-37.85215	-37.37724	-0.4749051	0.235144	0.228125
4288	0	-37.68452	-38.63256	0.948044	0.239163	0.101547
4289	1	-39.56838	-39.10502	-0.4633644	0.340643	0.121632
4290	0	-39.27546	-42.05624	2.780784	0.160879	0.0219763
4291	1	-37.8208	-37.41311	-0.4076864	0.21732	0.24016
4292	0	-39.39339	-37.63065	-1.762741	0.212395	0.361796
4293	1	-37.44349	-38.63109	1.187603	0.181265	0.138812
4294	0	-38.96342	-41.06996	2.106539	0.0267471	0.214181
4295	1	-37.42538	-38.04744	0.6220565	0.183416	0.185372
4296	0	-37.91183	-38.53026	0.6184289	0.121973	0.247126
4297	1	-38.76707	-37.29939	-1.467684	0.227316	0.321462
4298	0	-37.55789	-38.24363	0.6857469	0.230848	0.132454
4299	1	-37.71463	-39.63471	1.920075	0.174292	0.0826965
4300	0	-37.59794	-37.87853	0.2805872	0.171782	0.226416
4301	1	-37.43509	-38.53875	1.103653	0.160003	0.167304
4302	0	-37.71861	-39.55587	1.837263	0.0761376	0.187983
4303	1	-37.94454	-39.83802	1.893478	0.0605301	0.198749
4304	0	-42.19319	-37.19559	-4.997601	0.418731	0.43408
4305	1	-38.51061	-41.34186	2.831247	0.0254956	0.153013
4306	0	-37.52879	-37.74392	0.2151291	0.19544	0.208396
4307	1	-38.13762	-39.94955	1.81193	0.0557004	0.210602
4308	0	-37.81994	-38.95776	1.137826	0.0983832	0.225981
4309	1	-37.83783	-39.81344	1.975611	0.0638512	0.188354
4310	0	-37.48952	-38.87862	1.389095	0.181855	0.120867
4311	1	-37.66384	-39.34518	1.68134	0.160486	0.117065
4312	0	-37.45539	-38.61093	1.155533	0.20502	0.117819
4313	1	-37.91933	-37.69752	-0.22181	0.261271	0.180199
4314	0	-37.60622	-37.60854	0.002320072	0.206067	0.216099
4315	1	-37.85983	-39.67345	1.813613	0.0673459	0.198812
4316	0	-37.59286	-39.14259	1.54973	0.161099	0.127787
4317	1	-37.82787	-38.14577	0.3178987	0.146349	0.248636
4318	0	-38.10524	-37.27042	-0.8348185	0.255618	0.238651
4319	1	-38.27371	-39.37762	1.103907	0.261843	0.0654419
4320	0	-38.55436	-37.71157	-0.8427831	0.300663	0.194292
4321	1	-37.59914	-38.33407	0.7349331	0.137742	0.221323
4322	0	-37.4906	-37.99699	0.5063903	0.170492	0.208257
4323	1	-42.03421	-40.32926	-1.704954	0.12998	0.439234
4324	0	-38.2619	-37.17903	-1.082875	0.24674	0.268893
4325	1	-38.14626	-38.1874	0.0411451	0.14545	0.273372
4326	0	-37.53147	-38.46388	0.9324037	0.133506	0.208551
4327	1	-37.92488	-39.20989	1.285006	0.241737	0.0699502
4328	0	-38.05314	-37.5171	-0.5360448	0.266983	0.201552
4329	1	-37.5007	-38.05554	0.5548407	0.221672	0.152905
4330	0	-37.71494	-37.62628	-0.08865909	0.191383	0.238618
4331	1	-39.35793	-39.48006	0.1221385	0.0983488	0.313497
4332	0	-40.2771	-37.13786	-3.139235	0.357813	0.334936
4333	1	-38.64701	-41.27118	2.624172	0.139845	0.0564987
4334	0	-39.41191	-38.37334	-1.038563	0.341574	0.170243
4335	1	-38.98867	-39.96342	0.9747451	0.0670482	0.271362
4336	0	-37.85572	-39.94374	2.088013	0.166696	0.0758279
4337	1	-37.93994	-39.92167	1.981726	0.0580689	0.193609
4338	0	-37.68596	-39.06102	1.375056	0.0954378	0.208493
4339	1	-37.92882	-37.5566	-0.3722208	0.258528	0.195897
4340	0	-38.79225	-37.28815	-1.504102	0.22905	0.322864
4341	1	-38.12602	-40.25109	2.125066	0.137686	0.101646
4342	0	-37.4416	-38.5992	1.1576	0.172451	0.15021
4343	1	-37.5427	-39.1458	1.603101	0.188814	0.0954752
4344	0	-37.58909	-37.71848	0.1293906	0.22656	0.184661
4345	1	-40.43695	-41.22535	0.7883958	0.320271	0.0341891
4346	0	-39.95357	-40.97176	1.018188	0.0469559	0.287712
4347	1	-38.12035	-40.32127	2.200925	0.146839	0.0859597
4348	0	-38.95883	-39.04391	0.08508009	0.312037	0.103
4349	1	-37.83103	-38.17735	0.3463213	0.257287	0.13525
4350	0	-37.86819	-39.76021	1.892021	0.136138	0.123267
4351	1	-37.48417	-38.81446	1.330295	0.138221	0.169565
