state	type_with_type	type_with_size	type_with_sparsity	size_with_type	size_with_size	size_with_sparsity	sparsity_with_type	sparsity_with_size	sparsity_with_sparsity
54490000	1	-0.833972204142229	-0.0156924573740279	-0.833972204142229	1	0.474020422753555	-0.015692457374028	0.474020422753555	1
54500000	1	-0.879391427350905	-0.0474687904181507	-0.879391427350904	1	0.450638665270706	-0.0474687904181504	0.450638665270706	1
54510000	1	-0.654232586209063	0.146396573708485	-0.654232586209063	1	0.51896624682755	0.146396573708485	0.51896624682755	1
54520000	1	-0.560579379490077	0.473852888744672	-0.560579379490077	1	0.39976775080422	0.473852888744671	0.39976775080422	1
54530000	1	-0.856418657436424	-0.0959619110922461	-0.856418657436424	1	0.526081093177462	-0.0959619110922465	0.526081093177462	1
54540000	1	-0.87039863053046	0.176280131952473	-0.87039863053046	1	0.258805243158355	0.176280131952474	0.258805243158355	1
54550000	1	-0.972062936841885	-0.513491687553864	-0.972062936841885	1	0.471532444847778	-0.513491687553864	0.471532444847778	1
54560000	1	-0.858352762157957	-0.259591554900029	-0.858352762157957	1	0.372647199727991	-0.259591554900029	0.372647199727991	1
54570000	1	-0.893243159488728	0.213618803595937	-0.893243159488728	1	0.115203898229508	0.213618803595937	0.115203898229508	1
54580000	1	-0.86794260253266	-0.115369033815109	-0.867942602532659	1	0.522102740809392	-0.115369033815109	0.522102740809392	1
54590000	1	-0.722915191591643	0.314231604061005	-0.722915191591642	1	0.388290691342243	0.314231604061006	0.388290691342243	1
54600000	1	-0.792006538942362	0.0325858820614742	-0.792006538942362	1	0.572002750842317	0.0325858820614737	0.572002750842317	1
54610000	1	-0.519408253371048	0.369660472364499	-0.519408253371049	1	0.55998655626885	0.369660472364498	0.55998655626885	1
54620000	1	-0.904252562340483	-0.286047819335383	-0.904252562340483	1	0.447879722844768	-0.286047819335383	0.447879722844768	1
54630000	1	-0.914737507258422	-0.239284383233798	-0.914737507258422	1	0.352872153857557	-0.239284383233798	0.352872153857557	1
54640000	1	-0.948916137872532	-0.102118826347502	-0.948916137872532	1	0.297676453130285	-0.102118826347503	0.297676453130286	1
54650000	1	-0.954646432979889	0.00250890916276166	-0.954646432979889	1	0.231979528923255	0.00250890916276178	0.231979528923255	1
54660000	1	-0.891719902111393	0.121363857709628	-0.891719902111392	1	0.277657057777175	0.121363857709628	0.277657057777175	1
54670000	1	-0.767779501341631	0.193193693105285	-0.767779501341632	1	0.405070781279517	0.193193693105285	0.405070781279517	1
54680000	1	-0.834632550385165	0.0679742868089326	-0.834632550385165	1	0.405826591319388	0.0679742868089324	0.405826591319388	1
54690000	1	-0.677877320693261	0.58496716508971	-0.67787732069326	1	0.135291293801093	0.58496716508971	0.135291293801093	1
54700000	1	-0.326766472347561	0.684232667468716	-0.326766472347561	1	0.338440516774829	0.684232667468716	0.338440516774829	1
54710000	1	-0.609444370546172	0.197936238219253	-0.609444370546172	1	0.477757499636878	0.197936238219253	0.477757499636878	1
54720000	1	-0.741187278469519	0.219916135856365	-0.741187278469518	1	0.41863400192577	0.219916135856366	0.41863400192577	1
54730000	1	-0.888468003395648	-0.0824911437922797	-0.888468003395647	1	0.424835219091502	-0.0824911437922796	0.424835219091502	1
54740000	1	-0.869937584661708	-0.431493493281822	-0.869937584661708	1	0.405351396108612	-0.431493493281822	0.405351396108612	1
54750000	1	-0.788273026575741	0.123207095211634	-0.788273026575741	1	0.350532369974284	0.123207095211634	0.350532369974284	1
54760000	1	-0.75898018280197	-0.469151123311414	-0.75898018280197	1	0.334118127957772	-0.469151123311414	0.334118127957772	1
54770000	1	-0.949368336103407	-0.67728216007236	-0.949368336103407	1	0.50638707236835	-0.67728216007236	0.506387072368349	1
54780000	1	-0.960819278133211	-0.531635379776274	-0.960819278133212	1	0.458239047761267	-0.531635379776274	0.458239047761267	1
54790000	1	-0.899026749241335	-0.59112760207235	-0.899026749241335	1	0.658456730133728	-0.59112760207235	0.658456730133728	1
54800000	1	-0.698294755785163	-0.85668890606132	-0.698294755785163	1	0.354600189693199	-0.85668890606132	0.354600189693199	1
54810000	1	-0.615476211994292	-0.823835533705442	-0.615476211994292	1	0.461453521491861	-0.823835533705442	0.461453521491861	1
54820000	1	-0.572373802436582	-0.933399052367772	-0.572373802436582	1	0.491722554309729	-0.933399052367772	0.491722554309729	1
54830000	1	-0.528482041578559	-0.929140974161604	-0.528482041578559	1	0.41051834315115	-0.929140974161604	0.41051834315115	1
54840000	1	0.322143320796607	-0.585710997740575	0.322143320796607	1	0.360895008255742	-0.585710997740575	0.360895008255742	1
54850000	1	0.241541228396537	-0.809607809062149	0.241541228396536	1	0.299313255862104	-0.809607809062149	0.299313255862103	1
54860000	1	-0.286129362028496	-0.951701478162585	-0.286129362028496	1	0.32750326466443	-0.951701478162585	0.32750326466443	1
54870000	1	0.0437600414049629	-0.816875936773311	0.0437600414049629	1	0.360919936755321	-0.816875936773311	0.360919936755321	1
54880000	1	0.134377443021929	-0.66500429426988	0.134377443021929	1	0.563978327884662	-0.66500429426988	0.563978327884662	1
54890000	1	0.291727033774135	-0.684193906763875	0.291727033774135	1	0.454264827693925	-0.684193906763875	0.454264827693926	1
54900000	1	0.722427284419057	-0.602341396603203	0.722427284419057	1	0.079828454375475	-0.602341396603203	0.0798284543754756	1
54910000	1	0.49726902808383	-0.63833182118206	0.497269028083831	1	0.330082014153241	-0.638331821182059	0.330082014153242	1
54920000	1	0.308106485137357	-0.725565423893419	0.308106485137356	1	0.392104418756673	-0.72556542389342	0.392104418756672	1
54930000	1	0.421349799583469	-0.608825431158859	0.421349799583469	1	0.426450827958198	-0.608825431158859	0.426450827958197	1
54940000	1	0.373577396771501	-0.657615541133043	0.373577396771501	1	0.424975142666666	-0.657615541133043	0.424975142666666	1
54950000	1	-0.0955858393410054	-0.906645264765676	-0.0955858393410057	1	0.367179037705056	-0.906645264765676	0.367179037705055	1
54960000	1	0.589306280464353	-0.409448549543468	0.589306280464353	1	0.421068726480873	-0.409448549543468	0.421068726480873	1
54970000	1	0.817221840906834	-0.0376819627286291	0.817221840906833	1	0.500037935476327	-0.0376819627286293	0.500037935476327	1
54980000	1	0.855208124883723	-0.119594720410632	0.855208124883723	1	0.314393734630076	-0.119594720410632	0.314393734630076	1
54990000	1	0.89576393839539	0.112370346053168	0.89576393839539	1	0.324040775653779	0.112370346053168	0.324040775653779	1
5.5e+07	1	0.921000386927702	0.256243517733213	0.921000386927702	1	0.376357114337397	0.256243517733213	0.376357114337397	1
55010000	1	0.950748230938437	0.0324978353301798	0.950748230938437	1	0.192341567177695	0.0324978353301798	0.192341567177695	1
55020000	1	0.878628377534583	0.00201319448642737	0.878628377534583	1	0.441098980709048	0.0020131944864287	0.441098980709049	1
55030000	1	0.78012580988155	-0.450004424641122	0.780125809881551	1	0.152125950054363	-0.450004424641122	0.152125950054363	1
55040000	1	0.902372392690756	0.143778193249247	0.902372392690756	1	0.364197072547575	0.143778193249247	0.364197072547575	1
55050000	1	-0.359185559149346	-0.176917419123957	-0.359185559149346	1	0.564254120965237	-0.176917419123957	0.564254120965237	1
55060000	1	-0.345182943315006	0.321171153500534	-0.345182943315006	1	0.481264793870533	0.321171153500534	0.481264793870533	1
55070000	1	-0.451828413880166	-0.0162119473303124	-0.451828413880166	1	0.619137051299155	-0.0162119473303125	0.619137051299155	1
55080000	1	0.625437794111781	0.790994798109907	0.625437794111781	1	0.576735087413564	0.790994798109907	0.576735087413564	1
55090000	1	0.829205534525906	0.755776149915715	0.829205534525906	1	0.415240881147347	0.755776149915715	0.415240881147347	1
55100000	1	0.786795660859427	0.844983311220027	0.786795660859427	1	0.420929711072342	0.844983311220027	0.420929711072342	1
55110000	1	0.793075019349024	0.862707038989444	0.793075019349024	1	0.481360396586865	0.862707038989444	0.481360396586865	1
55120000	1	0.80006023525504	0.842029153264865	0.80006023525504	1	0.48180516733724	0.842029153264865	0.48180516733724	1
55130000	1	-0.492020138569684	-0.014610094799892	-0.492020138569684	1	0.318379087466495	-0.014610094799892	0.318379087466495	1
55140000	1	-0.817421265549672	-0.361969651045665	-0.817421265549672	1	0.418865909574185	-0.361969651045665	0.418865909574185	1
55150000	1	-0.680586595364069	-0.892453827228208	-0.680586595364068	1	0.528872785490081	-0.892453827228208	0.528872785490081	1
55160000	1	-0.313504002525179	-0.859546201355461	-0.313504002525179	1	0.488566757127141	-0.859546201355461	0.488566757127141	1
55170000	1	-0.177939874913262	-0.693584571760202	-0.177939874913262	1	0.391396561465031	-0.693584571760202	0.391396561465031	1
55180000	1	-0.678246841859055	-0.799173145827458	-0.678246841859055	1	0.430526624619553	-0.799173145827458	0.430526624619553	1
55190000	1	-0.803009354867862	-0.0639767256852683	-0.803009354867862	1	0.489240499370548	-0.0639767256852683	0.489240499370548	1
